,m,pt,phi,eta
138,-0.20849934,-0.25559163,-0.82002544,1.5811241
139,-0.58237946,-0.610744,0.9666422,-0.44990262
140,-0.51707375,-0.5719832,0.29606003,-0.84228903
141,-0.4649211,-0.4776647,-0.82704276,1.545491
142,-0.46687213,-0.52979964,-0.93328667,-0.9237483
143,0.9218466,1.3509074,0.4358499,-2.0466588
144,-0.7174425,-0.60008395,0.33853,1.0761607
145,-0.5106982,-0.5825338,0.36924976,0.7872489
146,0.65452886,1.3697683,-0.00044970214,0.6154893
147,-0.1857458,-0.25686878,-0.2966798,0.26143974
148,0.3444796,1.2109187,-0.089149624,0.3108837
149,-0.6949352,-0.5632678,-0.09420344,1.6355877
150,-0.47586522,-0.53148025,-1.3786958,0.14171559
151,-0.7169032,-0.5911296,-0.3947748,-0.897782
152,-0.509236,-0.4979198,-1.5643808,2.1712031
153,2.9207428,1.6085849,1.4179673,0.157552
154,-0.37826523,-0.51876205,0.23139833,0.974392
155,-0.5165256,-0.5608815,-1.2920104,0.73104364
156,2.4048107,3.7335782,-1.0765846,1.0687625
157,-0.37062487,-0.49137908,-1.3633645,0.2983727
158,0.42232293,0.68905413,-0.5184428,-1.5267513
159,0.4517768,-0.00018315017,-0.927559,1.0009143
160,1.1112056,1.8236428,-0.1870348,-1.5338781
161,-0.46751907,-0.45511955,-0.3254661,-1.6485171
162,-0.37278828,-0.523184,1.2628442,-0.9523521
163,0.85971403,3.004467,1.523883,-1.4133408
164,0.7594074,0.50530213,0.3332355,0.5344559
165,-0.48995873,-0.5380357,-1.2391869,-0.021524131
166,1.9609153,2.7905445,-1.0587806,-0.9080829
167,-0.8195046,-0.581979,-0.27299148,-0.7022285
168,-0.24341139,-0.4411714,0.24848951,0.9682129
169,-0.19772926,-0.41476935,1.4080191,-0.9164302
170,-0.47707126,-0.5553354,-0.6231682,0.6641112
171,-0.51558256,-0.5490843,-1.7402838,0.99689704
172,-0.6058626,-0.5974026,0.8455562,-0.9010133
173,1.1068546,1.0829787,1.086704,0.46787858
174,-0.4445924,-0.56591535,1.7527386,-0.9419454
175,-0.28364608,-0.42938972,0.44536954,1.0861456
176,-0.5383004,-0.5701598,-1.6670643,0.5950042
177,-0.5893277,-0.6033646,1.5535005,-0.78685975
178,0.83271253,1.1680102,1.1551007,-0.10730749
179,-0.43265316,-0.54450464,0.76050955,-0.90733474
180,-0.48773596,-0.47334296,-0.49131006,-1.5934873
181,-0.44738314,-0.5692143,0.8207468,0.6605733
182,0.088662535,-0.14483498,-1.09212,0.8289158
183,-0.3820828,-0.4831397,-1.3482685,0.16005105
184,-0.1034511,0.31347564,-0.33998162,-0.58418024
185,-0.33786407,-0.49312198,-1.5352223,0.76249725
186,1.0487769,0.74579465,-0.23750229,-2.0196273
187,0.02171743,-0.16052522,-1.6005566,-1.0071397
188,-0.38893756,-0.5062783,-0.7956975,0.9854832
189,-0.61284006,-0.58575547,-0.8834184,0.76050586
190,-0.7136061,-0.62744004,0.7421257,-0.53547585
191,-0.45430645,-0.5700362,0.9345841,0.9735978
192,-0.5111351,-0.5620275,-1.6988457,0.6173338
193,-0.44318214,-0.49247313,-1.3668724,-1.1359457
194,-0.6292013,-0.5800044,-0.5900561,1.2228487
195,0.073658794,1.2692777,-1.4362086,1.6087987
196,-0.7346008,-0.62669057,0.6771549,-0.53715116
197,2.4980612,3.840039,1.6231831,-1.6361768
198,1.0530814,1.5457717,0.8704453,-0.7003172
199,-0.42443338,-0.5060189,-0.77269095,1.0777087
200,-0.5992507,-0.5928042,0.2313557,-0.9737864
201,1.671514,1.3346146,0.15855068,0.8283289
202,1.1944017,1.7803836,-0.33971405,0.27166218
203,1.2499074,1.5444632,1.4220494,1.9403107
204,-0.58106804,-0.5482196,-1.7479204,-0.8590274
205,-0.32721576,-0.47554958,-1.5042018,1.0015304
206,-0.874593,-0.52008784,-1.1630701,1.7877679
207,-0.40631077,-0.5112794,-1.1985725,-0.4207164
208,-0.60709107,-0.5859554,0.6326509,1.2419488
209,-0.7162715,-0.6075254,-0.89934224,0.89691144
210,-0.7223716,-0.5237199,-1.5423986,-2.6416152
211,-0.7598907,-0.59930205,0.36467826,1.2367554
212,-0.71430326,-0.5673377,-0.9450384,-0.87562144
213,-0.18157944,0.9586148,0.31928676,-2.1163309
214,-0.09442636,1.0852402,0.99781823,1.276295
215,-0.48861423,-0.5027166,-0.2269452,1.4950178
216,-0.320276,-0.45024145,-1.1385294,-0.34250185
217,-0.7915168,-0.610325,0.8251075,-0.9464601
218,-0.5310565,-0.5496323,-1.3393091,-0.82764065
219,-0.24595782,-0.40753067,0.3480428,-0.61152405
220,-0.2807885,-0.43644738,-0.9042806,-0.46033457
221,-0.36128554,-0.5185059,1.2908832,-0.72384214
222,-0.34237143,-0.4698779,-0.8348193,0.042908072
223,0.28822148,-0.09061684,-0.0011098683,-1.0824826
224,-0.5508543,-0.57345486,-1.2597165,0.815978
225,-0.5732471,-0.583433,-0.8711589,0.8189809
226,0.12066008,-0.09512608,-0.46265435,-0.39371133
227,-0.53526056,-0.6055769,1.6127671,0.77388316
228,5.4180837,6.1458516,-0.130476,-0.16856393
229,-0.2216967,-0.37637734,-1.3921902,-0.23265123
230,-0.51543546,-0.57566524,0.16133696,1.0887649
231,-0.59161556,-0.5713082,-1.3378689,0.20214218
232,2.2174528,1.7811601,-1.1500392,-0.75753355
233,1.8635781,1.4820856,-1.1554244,1.074142
234,-0.34362456,-0.33698374,-0.39222062,-1.6800358
235,-0.2234486,-0.4178232,-1.3176955,0.74025553
236,-0.40030596,-0.51769197,-0.24793641,-0.7264978
237,1.1899909,0.643135,0.29058492,-1.2902646
238,-0.4257852,-0.52015585,-1.1898015,-0.8135543
239,1.579874,1.7239114,-1.1620352,-2.022989
240,-0.3001419,-0.47211015,-0.7626385,0.82494766
241,-0.4950694,-0.48810917,-1.3406066,1.519939
242,4.0416293,2.5416605,0.40182728,0.9922541
243,1.2550678,1.2951248,1.2671973,-0.016193092
244,-0.6489178,-0.5967973,0.37392306,0.093051076
245,-0.29286322,-0.4202456,-0.23245828,1.0986371
246,-0.4528918,-0.4420541,0.8642707,1.7344582
247,-0.62420094,-0.60056293,0.34847474,0.26005644
248,-0.41910884,-0.5177188,0.7404574,1.2028852
249,-0.67152977,-0.57891834,0.095884666,1.4786854
250,0.09477265,0.6368941,1.4019809,0.6209182
251,-0.65250206,-0.60886085,1.3924898,0.7948759
252,-0.36735234,-0.5130235,-0.499417,-0.31657368
253,1.1290317,1.5561813,0.8182725,1.6005821
254,1.255886,2.7892156,0.5409062,-0.114711046
255,-0.7109388,-0.60790503,0.778149,-0.98192436
256,-0.13730684,-0.34520435,-0.65541553,-1.1011001
257,-0.5104444,-0.56606776,0.41490883,-0.05150801
258,-0.4618897,-0.55174917,-0.24287231,0.99661344
259,-0.72617674,-0.60228956,-1.4308466,0.41313428
260,-0.55960464,-0.59844196,0.7671642,-0.45624563
261,0.19934134,0.45523,-1.2609818,0.9870396
262,-0.33728805,-0.47322494,-1.1923972,-1.0332739
263,1.0825151,1.3234452,-0.4621805,-0.9439207
264,-0.39413062,-0.5213642,-0.30747372,0.5118559
265,0.835222,0.8983852,0.7983925,-0.506843
266,0.44430903,1.3329715,0.85819304,-1.0486662
267,-0.55185544,-0.57741094,0.5335706,-0.91135585
268,-0.74199796,-0.60376155,0.09686422,1.2030425
269,0.040086597,-0.2038032,-1.0639178,0.25784272
270,-0.17708477,-0.4095983,1.444616,-0.5313333
271,-0.4998586,-0.5682436,1.4366753,-0.8921285
272,-0.5364926,-0.5706296,0.39716995,-0.8289473
273,-0.5504838,-0.461457,-0.8693213,-1.9637246
274,-0.68198407,-0.5948275,-0.41914356,-1.1225429
275,-0.5038917,-0.5596329,-0.88492244,0.7269384
276,-0.45139834,-0.5482101,0.90993994,-0.9139917
277,0.7573458,1.3525343,1.1365792,-1.2596519
278,-0.7543454,-0.61276937,0.059345067,-1.0429218
279,0.76097006,1.4043461,-1.2261158,0.1171208
280,0.8889613,2.3979776,0.33951902,1.2110608
281,2.2067966,1.7050556,-1.1635311,-0.60004
282,-0.68322885,-0.61291283,0.968279,0.7582243
283,-0.5472423,-0.5618272,-0.68732053,-1.0829349
284,-0.68840206,-0.5870393,-0.35431516,-0.836083
285,-0.65257204,-0.60433745,0.44990575,-0.7639006
286,2.6570604,2.489435,1.5105611,-1.4023354
287,-0.023100823,-0.2207688,-1.2726034,0.312954
288,-0.6711892,-0.6166371,1.0616221,-0.8539735
289,1.8806379,1.1707207,0.8047871,0.10068023
290,0.36033636,0.5798646,-1.3998445,-0.46360737
291,-0.70260644,-0.55988616,-1.7805637,-0.8939237
292,1.7791362,1.7398465,-1.198891,-0.23930782
293,-0.7497543,-0.6024959,0.18417804,-0.71964276
294,-0.14681831,-0.35051584,-0.6958479,0.94265014
295,2.8164184,3.662355,-0.52577126,0.26938832
296,-0.50583136,-0.55379206,-0.9433456,-0.73665404
297,-0.28301594,-0.4619584,-0.041228928,0.7979867
298,0.086971074,-0.1564008,-1.5490298,-0.9485687
299,4.820198,2.7338693,-0.9830443,1.0603364
300,-0.48146734,-0.6103431,1.678609,0.04678321
301,1.3338706,1.1536188,-0.4785601,-0.25664115
302,-0.4370832,-0.592343,1.6513577,0.7550046
303,-0.38157567,-0.5050683,-0.5436829,0.51428425
304,0.30136502,-0.092697605,-1.2347803,-0.790458
305,-0.5337956,-0.5913695,0.6170414,-0.6799818
306,-0.64283717,-0.59004456,0.9230582,1.2942364
307,-0.4118022,-0.5222416,0.55616856,-0.85083187
308,-0.5266223,-0.50657296,0.6835533,1.8155301
309,-0.21457359,-0.45189333,0.92982596,0.85627526
310,-0.06907764,-0.32143474,-1.058733,-0.4509599
311,-0.6107774,-0.5568359,-1.4389683,-0.94072765
312,-0.5186931,-0.5907579,0.95510584,0.72346276
313,0.14680243,1.8796076,-1.1251193,-2.0158377
314,-0.49867764,-0.5568186,-1.6433396,0.5980902
315,-0.3648626,-0.5156592,-0.3982644,0.9787678
316,0.9464756,1.0055724,-0.48268503,-1.0815682
317,-0.491824,-0.55648667,-0.7970409,0.8136447
318,0.7329258,0.55797595,0.19316767,-0.11200231
319,-0.50487614,-0.57290816,-0.56216043,0.95409626
320,-0.5887641,-0.59422225,0.33658767,-0.20200248
321,0.44907483,-0.014380038,-0.8065898,1.0936577
322,-0.5690049,-0.5952915,0.57300967,0.38544858
323,-0.5508791,-0.54781926,-1.7357408,-0.73674417
324,-0.29688737,-0.47798038,-0.6998548,-0.67472094
325,-0.33970788,-0.48377323,-1.4061004,-0.36821046
326,-0.5711969,-0.60911596,1.3164849,0.47842818
327,-0.6259537,-0.57645124,-0.8044294,-0.58734673
328,1.3079126,1.6757632,-1.1108894,0.70514804
329,-0.5159265,-0.54709065,-1.2969112,-0.844224
330,1.8710209,0.99424976,1.3894955,-1.6864784
331,-0.2225363,-0.42743754,-1.0030426,-0.46789408
332,-0.37162253,-0.5232353,0.6337733,0.62228495
333,-0.18705103,-0.42640275,0.2923925,0.43452948
334,-0.9691968,0.119938806,1.5234898,1.9648454
335,-0.45217714,-0.5407715,-0.72890246,-0.52157235
336,0.21897243,0.4529478,-0.55864316,1.6978114
337,2.4215074,2.025456,0.78695434,-0.30274972
338,0.006441593,1.184919,-0.12707467,1.5750921
339,-0.34562132,-0.48525846,-0.26864058,-0.70746136
340,2.1333714,1.3897448,-1.1932625,-0.61452925
341,-0.39212504,-0.51159734,-0.97784287,0.73706394
342,1.5662056,0.941615,-1.2389513,0.58270293
343,-0.59285736,-0.5845766,0.4810388,-1.0396557
344,-0.46513864,-0.5155775,-0.19340222,-1.3823466
345,-0.49540338,-0.60139513,1.3173758,0.4408896
346,-0.5174346,-0.5913054,1.1519588,0.79223245
347,1.4284046,0.74779624,0.3288862,-1.1672268
348,1.8920617,2.1305153,0.36485213,0.8739051
349,-0.54715884,-0.62918293,1.7555435,-0.7665095
350,1.5126879,1.5431498,1.1256363,0.5793294
351,-0.33506927,-0.48331994,-0.49752998,-0.18376438
352,-0.6915549,-0.59311175,-0.5738013,0.7109398
353,0.62595236,1.3200401,-1.2345233,-0.007725686
354,-0.4001852,-0.5133432,-0.48643315,0.6784288
355,0.08310267,0.8915911,1.2540534,1.0243671
356,-0.1496115,-0.21001162,-0.46006697,0.01260978
357,0.22162592,-0.06842454,-0.019553185,-0.4643503
358,-0.6845652,-0.6560621,1.6537097,-0.93800414
359,-0.3480251,-0.4789878,-0.93849987,0.26476574
360,-0.7464795,-0.6211387,1.3291065,-0.9391975
361,-0.49915853,-0.56262803,0.15787868,-0.97936696
362,-0.48253015,-0.56872046,0.054518133,-0.67227787
363,-0.5312046,-0.57663566,0.66911227,-0.843022
364,-0.19048819,-0.3543626,-1.0765952,-0.022491217
365,1.3317139,1.6386226,0.33071536,1.0455947
366,0.3593725,0.30770195,1.5045646,-0.96666783
367,-0.25183353,-0.40782797,0.9737858,-0.05667162
368,-0.6700127,-0.6522691,1.617157,-0.65232074
369,1.3489388,1.0719348,0.65029556,0.30159265
370,-0.56929016,-0.58620745,0.053145036,0.9658161
371,0.98930883,1.7645861,-0.2637378,0.16532862
372,-0.028855026,-0.19525994,0.3306272,-0.608705
373,-0.43244478,-0.5644975,1.3915557,0.89780694
374,-0.7372987,-0.58354247,-0.7287035,1.2516835
375,-0.62489927,-0.57508713,-0.7677984,-0.29390234
376,0.98764455,1.3549695,-1.1234683,0.955656
377,0.07836956,0.4559232,-0.20784868,0.54527366
378,-0.55745864,-0.5795152,-0.716869,0.8612564
379,-0.48121557,-0.58894014,1.6288911,1.0249672
380,-0.61253476,-0.58733046,-0.9938387,0.4517938
381,-0.4295641,-0.52072316,-1.7855719,0.3900724
382,0.041740447,0.5146976,-1.3054742,0.21750456
383,0.2407382,0.3933161,0.43790418,-0.071293116
384,-0.51018333,-0.56222504,-0.67177397,-0.8079767
385,-0.50514674,-0.5718958,0.087260574,-0.8235245
386,-0.23341182,-0.44045675,1.2283992,0.98369354
387,-0.4899728,-0.5623752,1.0952669,-0.9180164
388,-0.22540161,-0.31032747,0.38976347,1.2895567
389,1.1928514,1.1096919,1.2650255,0.12149888
390,0.69433814,1.2036337,-1.2525827,0.40136963
391,-0.29065183,-0.4418385,0.9438035,0.23992854
392,-0.58078253,-0.577662,-1.5790375,0.7723921
393,-0.41644016,-0.52867866,-1.1682175,0.30224884
394,-0.5977161,-0.6255599,1.6928833,-1.0973718
395,-0.31668183,-0.46584374,-0.9627878,-0.88027346
396,0.071233034,-0.23164423,-0.70679075,0.82743937
397,0.64727145,1.7773727,1.084324,-0.5557903
398,-0.34796277,-0.49272627,-1.0727259,0.35490614
399,-0.1976594,-0.4199599,-0.6071478,0.8803471
400,0.66394603,0.2773915,1.25814,0.36695838
401,-0.5106195,-0.5648365,-1.220846,-0.64857817
402,-0.5340394,-0.29291213,-1.0861545,-2.5545192
403,1.8926339,1.2383571,-0.14988913,-1.165097
404,-0.5428028,-0.57862747,0.44764966,0.7339744
405,-0.52876425,-0.5634562,-0.8127033,-0.66642916
406,-0.6370151,-0.60285014,1.1424451,-0.9420193
407,-0.38108626,-0.51583433,0.5262585,1.0569196
408,-0.47425422,-0.5484569,-1.6408377,0.7671612
409,-0.5648835,-0.596378,0.2801631,0.811559
410,-0.49003658,-0.55590737,1.3895872,1.2164385
411,-0.6022984,-0.5691891,-0.79041135,-0.91221017
412,-0.53937685,-0.5388325,-1.7663478,-0.76189715
413,-0.5904187,-0.5835881,-0.28735566,-0.7819012
414,-0.44210854,-0.5531908,-0.21854801,0.58834034
415,-0.5160425,-0.5651138,-0.6123577,0.86794585
416,1.0770887,1.4023407,-1.2171333,0.56481373
417,-0.30166993,-0.42792726,0.46034294,1.1262016
418,-1.2316924,-0.46043777,1.2158234,-3.0688355
419,0.47406754,0.11262007,-1.3802086,-0.52946883
420,0.49195373,0.6617259,-1.327716,-1.5712373
421,-0.45471504,-0.55107164,1.4422287,-0.904793
422,-0.59644985,-0.52745897,0.039051816,2.1422231
423,-0.4504386,-0.5369805,-0.22206686,-0.43514144
424,-0.069774985,-0.2944737,1.3417362,0.4727481
425,1.430112,2.3188753,-1.1000272,-1.1102281
426,1.8586195,1.4574803,0.14604512,0.35479653
427,0.15940392,-0.08655934,-1.6082484,-0.59755206
428,-0.3027154,-0.46488094,-1.2756563,0.7955596
429,-0.60945165,-0.6063363,-0.1939487,0.49812657
430,-0.35095045,-0.49086362,0.2838995,0.45985484
431,-0.6268871,-0.6026369,0.74861693,-0.87561125
432,-0.41730365,-0.5307581,-1.5605253,0.8621916
433,2.2347076,1.515387,-1.1715236,-0.27406254
434,-0.5462245,-0.561591,-0.7579015,-0.90305
435,0.17913982,0.44340402,-0.06928925,0.87797445
436,-0.21918157,-0.393017,-0.28811234,-0.55558443
437,-0.63224244,-0.5324174,-1.6746436,1.5950863
438,-0.5894599,-0.5902578,-0.29621714,0.8570991
439,0.26368248,-0.15856078,-0.2699266,0.25996166
440,-0.6221545,-0.5896267,-0.76416606,-0.11962974
441,-0.42552838,-0.54924953,0.21667834,-0.8790812
442,-0.29498807,-0.48439193,0.7546318,0.81543344
443,-0.47693154,-0.5331309,-1.332414,-1.0373664
444,-0.37738034,-0.50547147,-0.90405524,0.40259105
445,-0.45880535,-0.568876,1.2390616,-0.39852083
446,0.8617084,1.3343527,0.34751683,0.9758323
447,-1.1601217,-0.48873144,-0.44911802,-2.7011254
448,0.38439238,-0.045614854,-0.7881567,1.0083611
449,-0.5514548,-0.5727395,-1.3587184,-0.4505554
450,-0.7015165,-0.5861175,0.6574291,1.4227529
451,3.4711788,3.4331636,-0.73736376,0.550679
452,-0.5302787,-0.56563586,-1.0552331,0.72565097
453,0.5681031,0.23024039,1.2138897,0.7625719
454,-0.4361833,-0.5350318,0.7978943,1.1595228
455,0.055974007,-0.13740323,-0.017264605,-0.5317197
456,-0.59277093,-0.5594075,0.4229076,1.5855508
457,-0.2769989,-0.3853944,1.2441478,-1.4580145
458,-0.5171746,-0.55461806,-0.7937184,-0.89932317
459,-0.45121464,-0.534413,-0.78821844,-0.9361669
460,1.3016032,1.3590488,-0.5181557,0.3542431
461,-0.5911014,-0.5974708,0.3469807,0.56704044
462,-0.62538135,-0.58586794,-0.6959428,0.73259264
463,-0.53557825,-0.5651792,-1.1298846,0.9801839
464,0.7167151,0.7811682,-1.3531898,-0.8057382
465,-0.6147064,-0.6003677,0.8211987,0.7025848
466,-0.2855763,-0.48634338,1.6707808,-0.896513
467,-0.32474598,-0.47596872,-1.0981435,0.6032077
468,-0.08607584,-0.24607088,0.7536502,-1.1893089
469,-0.7639928,-0.6234398,0.3529566,-1.0196424
470,-0.6931795,-0.6080523,0.71084476,-0.7971499
471,-0.59613514,-0.5726362,-0.9813656,-0.81053215
472,-0.67461276,-0.58333325,-0.49602902,0.21816832
473,-0.5890378,-0.5978611,0.95285827,-0.88674307
474,2.3691754,1.1465108,1.5195273,-0.49172366
475,0.7210629,0.8243293,0.5672704,-1.434052
476,0.8844385,1.489353,1.232447,0.41810018
477,-0.7400677,-0.5856393,-0.3146081,-0.78602266
478,-0.64128363,-0.5890222,-0.72025985,0.8018189
479,0.6234293,0.69765484,-1.2854131,1.0920796
480,-0.46652183,-0.54061604,-1.0538908,0.9881988
481,-0.36396644,-0.54253113,0.9948554,0.74051315
482,0.030120969,-0.1823567,-1.167606,1.9028444
483,-0.79247415,-0.56181103,-0.7250734,-1.6535943
484,1.625579,1.288809,1.2052737,0.41132045
485,-0.3432695,-0.38380253,-1.4013102,1.5722232
486,-0.5094676,-0.57050574,0.26199013,1.1388001
487,-0.59851,-0.5522833,-0.87244207,1.4508932
488,0.65900195,1.4392371,-1.1621906,-0.031158745
489,1.515477,1.9304725,0.7418334,-0.5196786
490,-0.2679325,-0.4859026,1.592176,0.8940167
491,-0.6515205,-0.6051828,0.6740645,-0.8607673
492,-0.41807637,-0.5444675,0.77811784,0.7845269
493,2.4492557,2.0780396,-0.19083498,-0.372917
