,m,pt,phi,eta
179,-0.41659376,-0.5174217,0.69911706,-0.8959283
180,-0.41561332,-0.46155384,-0.48940933,-1.6349757
181,-0.47713295,-0.5649729,0.8247706,0.6485604
182,0.1250239,-0.22088894,-0.9519948,0.82793504
183,-0.34952316,-0.4775702,-1.2979759,0.089900404
184,0.14422399,0.100497425,-0.70214057,-0.632261
185,-0.38290355,-0.5129335,-1.4493777,0.7734537
186,1.0404015,0.61861634,-0.046503555,-2.1023347
187,0.057558157,-0.1303015,-1.5624106,-1.0237427
188,-0.4079565,-0.5322633,-0.74881643,0.9725259
189,-0.22223035,-0.17006227,-1.006736,0.6161465
190,-0.6682653,-0.60396695,0.74729276,-0.549098
191,-0.49874297,-0.55331373,0.93161106,0.9547261
192,-0.5640028,-0.58636856,-1.5944502,0.6564265
193,-0.41629067,-0.49685892,-1.3312943,-1.181824
194,-0.66611636,-0.6002865,-0.5073375,1.1593971
195,-0.026024379,1.3592342,-1.1696826,2.126791
196,-0.65883476,-0.60642827,0.66586846,-0.55215347
197,2.6912699,3.996335,1.3128783,-1.552747
198,1.2508491,1.3838207,1.4510227,-0.7429256
199,-0.45073286,-0.5454885,-0.7106615,1.0318426
200,-0.52685827,-0.5684898,0.2100182,-0.9714907
201,1.5791417,1.3672068,0.15400821,0.8132804
202,1.3660445,1.4584217,-0.916728,0.2447543
203,1.352273,1.3741574,1.5407038,2.0963109
204,-0.5879219,-0.5478426,-1.6194044,-0.8391455
205,-0.36132646,-0.49270812,-1.4309494,1.025237
206,-0.90887946,-0.55658734,-1.1356789,1.8134747
207,-0.39893475,-0.5167953,-1.1384156,-0.43807256
208,-0.62483335,-0.5872052,0.6135138,1.2036271
209,-0.33919087,-0.27286455,-0.6776286,0.54056937
210,-0.670973,-0.46639946,-1.4831821,-2.6670125
211,-0.7722065,-0.59677625,0.38272446,1.2000394
212,-0.6109554,-0.56691694,-0.867875,-0.8724199
213,-0.40417364,1.1234107,0.29254127,-2.34928
214,-0.12945256,1.0515946,0.7900941,1.3743284
215,-0.5287562,-0.5190377,-0.1576902,1.4993036
216,-0.27660263,-0.4379144,-1.1032794,-0.352269
217,-0.7375641,-0.60685337,0.7881399,-0.9425188
218,-0.51605564,-0.5465448,-1.2435051,-0.8401318
219,-0.20393988,-0.4022018,0.30896103,-0.60253745
220,-0.2193251,-0.40294632,-0.8491218,-0.51802343
221,-0.3369998,-0.4948677,1.2518684,-0.7429015
222,-0.31116623,-0.4676918,-0.8048065,-0.012660146
223,0.31700563,-0.07471463,-0.060409814,-1.0809469
224,-0.6329219,-0.55096316,-1.1772914,0.8306132
225,-0.6432242,-0.62069726,-0.74431807,0.6831288
226,0.1389575,-0.076845855,-0.46890754,-0.37939388
227,-0.5327375,-0.5993047,1.5951269,0.7670232
228,5.607705,5.653302,0.44380194,-0.2266056
229,-0.16168511,-0.34498718,-1.3476249,-0.281519
230,-0.55874413,-0.5815767,0.22859706,1.0277516
231,-0.6217527,-0.5852951,-1.2508115,0.1493755
232,2.358089,1.5222522,-1.5053918,-0.7289142
233,2.0393212,1.0871432,-1.4351729,1.1885767
234,-0.3706655,-0.3136777,-0.3978879,-1.6572514
235,-0.2184824,-0.4332311,-1.2415689,0.74308616
236,-0.37571976,-0.49637774,-0.25217608,-0.7652945
237,1.261681,0.60974026,0.010657236,-1.3804543
238,-0.39399043,-0.51215136,-1.1615437,-0.8386857
239,1.4633858,1.7876731,-1.0402886,-1.9709384
240,-0.35197264,-0.51028824,-0.7072917,0.80815184
241,-0.568932,-0.5154774,-1.3328182,1.5832999
242,3.8127568,2.6783063,0.070351884,1.0657969
243,1.2358146,1.3376297,1.4388847,0.08460578
244,-0.61661917,-0.5976932,0.3706138,0.07456851
245,-0.30717462,-0.42961654,-0.22195481,1.0950758
246,-0.49627843,-0.47169188,0.8247233,1.7399147
247,-0.5909468,-0.59885657,0.347342,0.22895244
248,-0.47515836,-0.5123682,0.7237126,1.1626642
249,-0.64589065,-0.5811589,0.13429148,1.4664981
250,0.054492496,0.6632291,1.3997356,0.6105069
251,-0.65459603,-0.6117437,1.3974636,0.76981795
252,-0.3299677,-0.48092422,-0.45934385,-0.34076935
253,0.95685774,1.6236838,0.58604544,1.5570014
254,1.2000245,2.8189251,0.74544007,-0.0064760745
255,-0.66494566,-0.59777844,0.7384866,-0.9748495
256,-0.12469385,-0.3208978,-0.60493964,-1.1636794
257,-0.48752335,-0.56378555,0.4175554,-0.06838256
258,-0.47489253,-0.5568348,-0.23118119,0.97398907
259,-0.71497256,-0.5996536,-1.3406105,0.3970069
260,-0.5089037,-0.55900764,0.75989985,-0.45558852
261,0.34931794,0.3784253,-1.4672657,1.0455174
262,-0.32327446,-0.47146234,-1.1459285,-1.0696087
263,1.1168641,1.2730948,-0.5160742,-1.0234671
264,-0.389856,-0.5324881,-0.3022731,0.4619977
265,1.0528462,0.67370504,0.6304786,-0.5038106
266,0.640093,1.2545899,1.3119268,-1.012613
267,-0.51395804,-0.57144773,0.5112458,-0.89922863
268,-0.7894147,-0.59460783,0.1330041,1.1769905
269,0.026150279,-0.24624518,-0.9938137,0.26248038
270,-0.14833352,-0.34843352,1.4494041,-0.51539254
271,-0.45268705,-0.5597832,1.4164697,-0.9091597
272,-0.4893637,-0.5687685,0.40464485,-0.834657
273,-0.49696323,-0.4771321,-0.80577207,-1.9532993
274,-0.6220577,-0.5608622,-0.41330922,-1.1288114
275,-0.46306887,-0.49156544,-0.6432335,0.5566701
276,-0.43041953,-0.53335476,0.8453356,-0.9008742
277,0.90130293,1.3860261,1.3002223,-1.4220512
278,-0.70032805,-0.5942793,0.099490516,-1.0409789
279,0.6911907,1.42908,-1.4190176,0.17757663
280,0.91381395,2.2313812,0.7999839,1.0990164
281,1.9912254,1.8383107,-0.53276837,-0.586596
282,-0.70236385,-0.6097739,0.950119,0.7505435
283,-0.49977055,-0.54955304,-0.6540096,-1.1022127
284,-0.6185096,-0.5788809,-0.32638168,-0.83276755
285,-0.6040588,-0.6014241,0.45502698,-0.75273937
286,2.8107543,2.4060059,1.4702592,-1.3531148
287,0.006768398,-0.24650368,-1.1969596,0.28600153
288,-0.6070935,-0.59369576,1.0273443,-0.83968693
289,1.7596977,1.2724234,0.7125169,0.092867225
290,0.45338243,0.5034901,-1.5047898,-0.44873708
291,-0.70175415,-0.5884471,-1.67745,-0.8897255
292,1.813407,1.6184694,-1.4913142,-0.22373432
293,-0.68923277,-0.6018112,0.20807025,-0.73557585
294,-0.1513499,-0.395578,-0.6800315,0.9247573
295,2.3777366,4.036295,-0.688385,0.23109055
296,-0.47414926,-0.54640615,-0.88274413,-0.7581938
297,-0.30380324,-0.4912677,0.024567582,0.73778087
298,0.09166635,-0.12713972,-1.4979901,-0.9135037
299,4.802316,2.356027,-1.4839114,1.1248646
300,-0.4273235,-0.5543827,1.6610548,0.1026656
301,1.3024585,1.1727365,-0.5478526,-0.29000235
302,-0.37625608,-0.55148566,1.6299299,0.7241645
303,-0.35952127,-0.52275574,-0.49883997,0.45147192
304,0.18940327,-0.10336578,-1.2152219,-0.7624385
305,-0.5147045,-0.57530606,0.5955711,-0.68673664
306,-0.64682406,-0.5813621,0.8990501,1.2390568
307,-0.38415483,-0.5109328,0.50976837,-0.853669
308,-0.5488024,-0.5232711,0.6506556,1.8508544
309,-0.27305245,-0.45119295,0.92293257,0.82014227
310,-0.05141381,-0.26806554,-0.98944384,-0.46918172
311,-0.592093,-0.5550426,-1.3322616,-0.9444365
312,-0.5324274,-0.5851908,0.9902516,0.7352375
313,-0.102476515,2.0091894,-1.1430054,-1.8922527
314,-0.5177241,-0.5750512,-1.5378045,0.6301217
315,-0.37115332,-0.5252876,-0.39311266,0.9353745
316,0.8047214,1.0417054,-0.5070649,-1.0443571
317,-0.52172315,-0.57511187,-0.72271585,0.82506645
318,0.62245435,0.660738,0.106602535,-0.16215199
319,-0.53788996,-0.57909584,-0.5320902,0.94197565
320,-0.5598561,-0.5872576,0.33287758,-0.23833346
321,0.42940518,0.0068663955,-0.70793134,1.1782889
322,-0.55495065,-0.60139656,0.5738529,0.32242918
323,-0.5770609,-0.5481893,-1.5956086,-0.73393375
324,-0.2781206,-0.45918456,-0.67899704,-0.66676337
325,-0.33964643,-0.46677223,-1.3654892,-0.413579
326,-0.5625179,-0.6068015,1.3409139,0.4377073
327,-0.5556914,-0.57214653,-0.75158143,-0.5962705
328,1.2141294,1.579082,-0.7705951,0.64627045
329,-0.50298667,-0.5407469,-1.1992526,-0.86686355
330,1.869553,1.0495151,1.309249,-1.5955486
331,-0.20596495,-0.3891215,-0.9690321,-0.49416292
332,-0.3821632,-0.52612805,0.61874574,0.5949664
333,-0.21275246,-0.4282975,0.27565134,0.40470394
334,-0.853874,0.09662652,1.4641614,2.1015542
335,-0.43217638,-0.53901696,-0.70870346,-0.5336959
336,0.015219055,0.49301046,-0.20183581,1.6893563
337,2.535485,1.7442385,0.74718416,-0.4126631
338,-0.21680501,1.3998086,-0.09401864,1.9366207
339,-0.34038302,-0.47287157,-0.27793562,-0.73758
340,1.9514176,1.5139899,-0.63880926,-0.6121637
341,-0.42944673,-0.5486065,-0.9388847,0.7525958
342,1.6585432,0.69241107,-1.1195937,0.6088288
343,-0.54245925,-0.57823765,0.44645792,-1.0585494
344,-0.44480613,-0.46148476,-0.20551099,-1.4117789
345,-0.4841943,-0.58150053,1.3013374,0.4222268
346,-0.5257014,-0.5814028,1.157039,0.77942246
347,1.4668951,0.7722355,0.19113162,-1.2626977
348,1.8953931,2.0656571,0.39515948,0.84935355
349,-0.44134244,-0.55467355,1.7242934,-0.690643
350,1.5350972,1.6077564,1.3429248,0.58845705
351,-0.32299998,-0.47931,-0.48096675,-0.2248683
352,-0.7064596,-0.60875165,-0.54735965,0.7251087
353,0.5827862,1.3627083,-1.4227657,0.046900004
354,-0.40671828,-0.5400084,-0.44310582,0.65770453
355,0.10459594,0.8648845,1.3949654,1.1073482
356,-0.03568559,-0.32422778,-0.5704775,0.06548029
357,0.24539086,-0.12135565,-0.060027316,-0.47259545
358,-0.5538662,-0.58836484,1.6329107,-0.9287563
359,-0.33737633,-0.48016915,-0.8820448,0.22908172
360,-0.72918177,-0.6096027,1.2992772,-0.9376971
361,-0.47072795,-0.5500859,0.14833957,-1.006393
362,-0.44469324,-0.54004717,0.058030277,-0.6984746
363,-0.5105992,-0.5653665,0.64006287,-0.84298974
364,-0.14464554,-0.3521662,-1.0685724,-0.07171193
365,1.31377,1.6026045,0.39085388,1.0061202
366,0.58910024,0.070406795,1.38915,-1.0556083
367,-0.24591729,-0.41429135,0.93662083,-0.05264485
368,-0.564958,-0.5902686,1.57986,-0.64162976
369,1.3712665,0.9100386,0.6706154,0.21235546
370,-0.58575076,-0.5967394,0.070815235,0.9400334
371,0.8963732,1.8762391,-0.27994835,0.16453572
372,0.041665964,-0.2256076,0.2568521,-0.63756675
373,-0.4657757,-0.5703541,1.4296894,0.87562793
374,-0.77147794,-0.5850525,-0.6978707,1.2175665
375,-0.5851918,-0.57631457,-0.7213061,-0.32931608
376,1.0031838,1.3391423,-1.456758,0.986949
377,0.17510724,0.31396946,-0.85664326,0.64629805
378,-0.5772354,-0.5854728,-0.6554375,0.8442367
379,-0.4960492,-0.5855441,1.608237,0.9604855
380,-0.5960234,-0.58276105,-0.8896719,0.40808657
381,-0.4485844,-0.5196688,-1.665978,0.39206848
382,0.022064723,0.43830982,-1.4894621,0.36427718
383,0.13310467,0.4603206,0.3099206,-0.15833133
384,-0.46825942,-0.5476177,-0.6285584,-0.8224352
385,-0.46147922,-0.54425,0.088407494,-0.8425167
386,-0.24631101,-0.4444051,1.2620375,1.0109317
387,-0.475198,-0.55698323,1.0727684,-0.8960491
388,-0.20696476,-0.34635928,0.32782775,1.3240659
389,1.2066966,1.108779,1.5087107,0.19757517
390,0.67665786,1.2435282,-1.4426302,0.46195173
391,-0.29616037,-0.45332107,0.9095313,0.21933624
392,-0.6190012,-0.597695,-1.4668856,0.77811396
393,-0.40652838,-0.5181205,-1.078021,0.28738382
394,-0.5010875,-0.57216406,1.6580786,-1.0617669
395,-0.2727191,-0.45498142,-0.9372085,-0.8844668
396,0.071660005,-0.2849805,-0.66939247,0.8302034
397,0.65509945,1.8120086,0.73238945,-0.5682153
398,-0.35505408,-0.49816874,-0.9790626,0.34088093
399,-0.21679258,-0.45226166,-0.6163856,0.83897793
400,0.73566705,0.22180685,1.4685651,0.440095
401,-0.5188226,-0.56124234,-1.1537206,-0.63282543
402,-0.28615427,-0.2970135,-1.1329184,-2.7623036
403,1.8760856,1.2462234,-0.11928397,-1.2122133
404,-0.5447818,-0.5972525,0.4675547,0.72124076
405,-0.50633657,-0.55790484,-0.76363724,-0.69825226
406,-0.5754155,-0.5831039,1.0900973,-0.92822963
407,-0.4401715,-0.52671576,0.5239371,1.029605
408,-0.5289934,-0.57674634,-1.5274864,0.7837695
409,-0.5823683,-0.5994103,0.33431423,0.78136563
410,-0.5332431,-0.5662687,1.4079324,1.1313119
411,-0.539758,-0.55942905,-0.76823604,-0.90975004
412,-0.55224776,-0.540575,-1.6299213,-0.7724866
413,-0.5147544,-0.5632322,-0.27198476,-0.80039185
414,-0.46906295,-0.56840813,-0.20895745,0.522228
415,-0.5379867,-0.57972646,-0.57322925,0.85352814
416,1.1043555,1.353671,-1.467769,0.62771106
417,-0.28354344,-0.42008862,0.4476629,1.1428955
418,-1.1219494,-0.5139711,1.2624052,-3.1623774
419,0.5677159,0.078859895,-1.3837062,-0.5172507
420,0.6765153,0.5050248,-1.5077859,-1.6047232
421,-0.4127849,-0.5432073,1.4094094,-0.9198256
422,-0.6958129,-0.33068082,-0.074865215,2.1982722
423,-0.4181405,-0.515797,-0.2054714,-0.47296733
424,-0.061845206,-0.2937335,1.3307998,0.41491014
425,1.3806792,2.2890966,-1.3734771,-1.0921912
426,1.8623102,1.4445853,0.081031606,0.33793843
427,0.18319044,-0.06216106,-1.5492576,-0.58251226
428,-0.2932007,-0.47815904,-1.2092565,0.81059223
429,-0.6135313,-0.59722793,-0.16820538,0.4193357
430,-0.33526635,-0.5105237,0.26038855,0.43353754
431,-0.5935388,-0.5864872,0.7219027,-0.86472315
432,-0.49224386,-0.5693095,-1.4596701,0.87256825
433,2.3652368,1.2526186,-1.4713969,-0.26890248
434,-0.4901527,-0.55259013,-0.726307,-0.9059277
435,0.14738332,0.29943407,0.2591617,0.7246003
436,-0.24587485,-0.382987,-0.28638303,-0.5768693
437,-0.73651284,-0.55099916,-1.5458955,1.6229303
438,-0.6119733,-0.6004251,-0.24649057,0.8327439
439,0.25129485,-0.07161242,-0.44441527,0.28334796
440,-0.60437745,-0.57921004,-0.72273237,-0.16918486
441,-0.39225784,-0.5211421,0.21016513,-0.890922
442,-0.35907167,-0.5015905,0.7385162,0.783768
443,-0.47580025,-0.5271839,-1.264255,-1.0608008
444,-0.3855528,-0.5187032,-0.84699786,0.38399875
445,-0.4049243,-0.5323523,1.2170863,-0.40351552
446,0.8223272,1.3028281,0.48062426,1.0083961
447,-1.1746005,-0.5193336,-0.4141302,-2.8062763
448,0.35645655,-0.059493393,-0.7746123,1.0863794
449,-0.5395692,-0.5640067,-1.2771899,-0.47031903
450,-0.7169271,-0.59383297,0.62821704,1.3928428
451,3.6021218,2.9187028,-0.6390396,0.47640663
452,-0.22351304,-0.17090723,-0.99979097,0.6147142
453,0.65814996,0.152918,1.4851217,0.76793766
454,-0.48854658,-0.52478206,0.79399234,1.1122382
455,0.0899769,-0.23002401,0.021451704,-0.56385434
456,-0.62489986,-0.5713097,0.4041615,1.5999019
457,-0.24330053,-0.30081788,1.3105102,-1.5400789
458,-0.46623597,-0.5467491,-0.78115535,-0.88770586
459,-0.392351,-0.53002656,-0.78694665,-0.9094656
460,1.2296598,1.3395021,-0.4155367,0.34364605
461,-0.58687,-0.6119269,0.38038886,0.5284427
462,-0.65159804,-0.60581625,-0.6367033,0.6989784
463,-0.5591474,-0.585214,-1.0821898,0.98380345
464,0.826762,0.6627184,-1.5114931,-0.79568917
465,-0.6622856,-0.6136732,0.8603888,0.69456005
466,-0.23131701,-0.43960574,1.6317059,-0.86830884
467,-0.32729188,-0.49435768,-1.0084436,0.58292437
468,-0.09270459,-0.20917624,0.6307462,-1.229276
469,-0.69747394,-0.60362184,0.30680758,-1.0055907
470,-0.6549286,-0.60209596,0.7032429,-0.7595989
471,-0.53878695,-0.5529293,-0.91687834,-0.84111553
472,-0.62784714,-0.59821045,-0.4571684,0.19676703
473,-0.5390788,-0.57726765,0.92823625,-0.85739523
474,2.3461578,1.1844982,1.3395551,-0.6173834
475,0.8336703,0.7567502,0.6498391,-1.5249016
476,0.9198808,1.4662288,1.3153708,0.3328035
477,-0.6439819,-0.5835427,-0.28631252,-0.7888345
478,-0.62921154,-0.6016338,-0.670821,0.78863096
479,0.48022857,0.8011887,-0.29655653,1.111521
480,-0.4729626,-0.55985475,-0.9968554,0.9892686
481,-0.39764747,-0.5354241,0.99742085,0.72906506
482,-0.03222867,-0.19802943,-0.8753415,1.9919689
483,-0.74983704,-0.55672157,-0.65566796,-1.6819551
484,1.6109294,1.2606068,0.80947745,0.31092644
485,-0.44448534,-0.44761655,-1.3818852,1.6292725
486,-0.54006505,-0.5763005,0.29494554,1.0805869
487,-0.61094695,-0.5466763,-0.8335208,1.5213084
488,0.6794696,1.281687,-0.71273327,-0.06615442
489,1.5155302,1.8568339,0.32931066,-0.57414156
490,-0.2803932,-0.49141,1.5374832,0.8812257
491,-0.62239784,-0.5948143,0.6536153,-0.8634314
492,-0.43267164,-0.5395597,0.7790257,0.78085935
493,2.3842254,2.0817785,0.06344528,-0.44969076
494,-0.5679638,-0.5710949,0.6928068,1.0703706
