,m,pt,phi,eta
148,0.40728867,1.0873704,-0.2529302,0.4673145
149,-0.7366273,-0.6368556,-0.08354262,1.6763089
150,-0.50811005,-0.5723481,-1.2921426,0.13960052
151,-0.7162612,-0.60727185,-0.4681307,-0.83499765
152,-0.61568385,-0.5415631,-1.5226703,2.2449243
153,2.763666,2.1141322,0.7196667,-0.22140065
154,-0.396032,-0.55660075,0.1097892,1.0029016
155,-0.5893413,-0.606288,-1.2006189,0.77287954
156,2.5464418,3.8510215,-1.7019352,1.5215209
157,-0.39008814,-0.52850425,-1.2852467,0.2869804
158,0.43153924,0.60585254,-0.5375697,-1.593719
159,0.3062542,0.050399065,-0.88304144,0.99505585
160,1.1688013,1.7637458,-0.57381403,-1.6087203
161,-0.5032867,-0.36996824,-0.3675567,-1.704798
162,-0.3309766,-0.4944578,1.2093598,-0.92266756
163,1.1178827,2.922471,1.3910153,-1.6083114
164,0.8312405,0.46070755,0.0860473,0.5943388
165,-0.5412463,-0.58758265,-1.1531446,-0.06964998
166,1.715461,3.0106368,-0.16153416,-0.6701291
167,-0.76529825,-0.6216487,-0.36522004,-0.65369403
168,-0.23461634,-0.4926681,0.13997513,0.9853824
169,-0.12779519,-0.37203372,1.3351141,-0.89265555
170,-0.5217201,-0.5992585,-0.53884965,0.66480666
171,-0.659294,-0.64189386,-1.6656967,0.9901356
172,-0.5578551,-0.5765003,0.753634,-0.8358557
173,1.1981263,0.9920364,0.7567329,0.35853386
174,-0.3932862,-0.5120086,1.6656919,-0.8516881
175,-0.2736919,-0.48845646,0.34862274,1.122345
176,-0.6220565,-0.6313312,-1.5876364,0.59059966
177,-0.5565037,-0.5674704,1.4946928,-0.75832975
178,0.8692232,1.245122,1.019392,-0.0010695308
179,-0.4053123,-0.540471,0.6719915,-0.84194314
180,-0.4824477,-0.5019432,-0.58484304,-1.621186
181,-0.47910678,-0.58806354,0.7436721,0.70425427
182,0.063750446,-0.22778347,-0.9551388,0.8460398
183,-0.41016576,-0.52203256,-1.2542369,0.121968046
184,-0.11415264,0.21553129,-0.16052993,-0.67732996
185,-0.4127044,-0.5572202,-1.5021431,0.768085
186,0.98433906,0.59095997,-0.07914235,-2.1147492
187,-0.11559519,-0.1608589,-1.5502738,-1.0997458
188,-0.4247783,-0.5592327,-0.7439644,1.0163474
189,-0.6787725,-0.6181286,-0.7621458,0.75769955
190,-0.67690074,-0.59618026,0.69008154,-0.47464585
191,-0.47327918,-0.57553947,0.8887631,0.995574
192,-0.6125297,-0.63000077,-1.6160187,0.6120409
193,-0.501731,-0.5537656,-1.3296046,-1.2265363
194,-0.66874856,-0.62607396,-0.48981258,1.2122443
195,-0.2705388,1.6179936,-1.0641165,1.902905
196,-0.68422014,-0.596361,0.6235409,-0.46122134
197,2.864065,4.1667495,1.1300634,-1.6479108
198,1.124733,1.5867262,0.98982376,-0.576974
199,-0.44327193,-0.563888,-0.70815897,1.0909501
200,-0.55558044,-0.5873384,0.1386495,-0.92593867
201,1.5897241,1.4741712,-0.052278943,0.8030638
202,1.2326055,1.6935601,-0.29111797,0.39508963
203,1.4220872,1.4863338,1.470779,2.0754375
204,-0.65566254,-0.6343994,-1.6567461,-0.913469
205,-0.42084137,-0.54395,-1.459469,1.0143797
206,-0.9419967,-0.60496527,-1.0909274,1.8240325
207,-0.45141223,-0.5560276,-1.1024276,-0.4144053
208,-0.6310232,-0.598459,0.5569771,1.2786388
209,-0.7686162,-0.62669957,-0.80395436,0.896126
210,-0.800459,-0.54734355,-1.4611284,-2.6848142
211,-0.7808999,-0.6187074,0.27938142,1.3065376
212,-0.7455543,-0.6053007,-0.8587645,-0.8754594
213,-0.08722219,0.52160746,1.0952187,-2.4484787
214,0.099749625,1.0224667,0.73494816,1.5444272
215,-0.5063185,-0.59708154,-0.04073996,1.5322464
216,-0.3516088,-0.48873842,-1.0859488,-0.37356025
217,-0.7780222,-0.5760972,0.74298215,-0.9072594
218,-0.59823745,-0.61361814,-1.2294631,-0.86112195
219,-0.19841507,-0.43460807,0.25926226,-0.57787615
220,-0.27412176,-0.44239274,-0.8373559,-0.4942931
221,-0.30753687,-0.49405608,1.221733,-0.6855291
222,-0.36281466,-0.5005605,-0.7874788,0.009294316
223,0.36439103,-0.16581053,-0.10937844,-1.0429599
224,-0.6360554,-0.61092615,-1.1673174,0.81913394
225,-0.63156515,-0.6185041,-0.75455046,0.80862665
226,0.15516317,-0.1777257,-0.49368408,-0.4550439
227,-0.57739127,-0.58379066,1.553764,0.8372179
228,5.984216,5.869248,-0.09730142,0.3714347
229,-0.22938964,-0.38548,-1.3237306,-0.29335815
230,-0.5500978,-0.6126243,0.050481655,1.0957667
231,-0.6785643,-0.6193827,-1.2296748,0.18628457
232,2.3083272,1.7352238,-1.2709857,-0.5905838
233,1.954603,1.3457413,-1.1707258,1.1548488
234,-0.30183256,-0.39005005,-0.45875636,-1.7595668
235,-0.27496722,-0.48797098,-1.2302142,0.77595365
236,-0.40567213,-0.5544607,-0.34825802,-0.6581306
237,1.3802149,0.61279494,-0.3248234,-1.3159089
238,-0.4426981,-0.5640028,-1.1392801,-0.8474794
239,1.7510529,1.4699657,-1.3487647,-2.1338644
240,-0.3535205,-0.53084004,-0.659099,0.8380161
241,-0.6061507,-0.5748074,-1.2975663,1.5845866
242,3.9313,2.8585992,0.3260566,0.9304122
243,1.2946589,1.5028112,1.3277777,0.126116
244,-0.6344286,-0.6183253,0.2834719,0.16745792
245,-0.28952354,-0.5119699,-0.19243172,1.142372
246,-0.40025818,-0.5012329,0.81120425,1.8178198
247,-0.60775816,-0.62234145,0.25372806,0.34025282
248,-0.41668516,-0.5434753,0.67621976,1.2369361
249,-0.6481746,-0.6379026,-0.04379417,1.5573864
250,0.21243578,0.67201895,1.4094965,0.7135051
251,-0.68419933,-0.6003713,1.3548523,0.839339
252,-0.33839422,-0.54888344,-0.3939209,-0.3150484
253,1.3820724,1.3640716,0.6056474,1.7145495
254,1.2616732,2.802162,0.6563838,0.2563457
255,-0.6813096,-0.58031976,0.6937555,-0.9596568
256,-0.20362025,-0.41642472,-0.5949151,-1.1388497
257,-0.48224103,-0.58651626,0.3189072,-0.0046803206
258,-0.480889,-0.6048973,-0.19108868,0.9972309
259,-0.7719943,-0.64520144,-1.3247557,0.46848318
260,-0.50235176,-0.57244134,0.7159066,-0.38942623
261,0.3474552,0.19723582,-1.088145,1.1703048
262,-0.40725052,-0.5067074,-1.1402501,-1.105664
263,1.1092851,1.2772596,-0.5342034,-1.018003
264,-0.4072195,-0.59613085,-0.25108466,0.5376195
265,0.9167147,0.97209364,0.56859326,-0.40629846
266,0.5037703,1.4662452,0.8831491,-0.88854975
267,-0.5161564,-0.5781366,0.44325987,-0.8271487
268,-0.79587173,-0.6295686,-0.0006712377,1.2935278
269,-0.028809845,-0.24623263,-0.9974189,0.4573378
270,-0.1356057,-0.31859574,1.3900605,-0.48535436
271,-0.4719879,-0.5485449,1.3839296,-0.87613267
272,-0.49432278,-0.5783682,0.29952076,-0.7715327
273,-0.5987665,-0.51996183,-0.8588161,-1.9908822
274,-0.7123314,-0.6088307,-0.48411867,-1.1522689
275,-0.5616065,-0.60742944,-0.78556055,0.7550597
276,-0.42044234,-0.54378223,0.8229121,-0.84851474
277,0.86330444,1.5201008,0.74842393,-1.3367782
278,-0.7332123,-0.5934984,-0.03180641,-1.03964
279,0.73213345,1.4856496,-1.419948,0.24589796
280,1.0306501,2.1459248,0.6484166,1.1167992
281,2.3240707,1.49541,-1.1567485,-0.8229268
282,-0.70100546,-0.61064726,0.9065824,0.79894006
283,-0.58758354,-0.5970736,-0.6707259,-1.121171
284,-0.6776816,-0.62325895,-0.43973604,-0.7652175
285,-0.6351832,-0.5917665,0.36446342,-0.7149168
286,2.9434514,2.6896393,1.7380394,-1.166363
287,-0.09557143,-0.19353124,-1.143605,0.3144722
288,-0.6235037,-0.5837624,0.9907946,-0.7954352
289,1.8729115,1.2615001,0.859093,0.031234175
290,0.3149795,0.56967956,-1.4017715,-0.33948427
291,-0.78216654,-0.6563945,-1.6874859,-0.98193914
292,1.8355818,1.6504333,-1.4228233,-0.40109396
293,-0.71466696,-0.595451,0.10052385,-0.68835765
294,-0.21630597,-0.42629647,-0.6480336,0.97172284
295,2.5882616,4.1469736,-1.4000685,0.17192757
296,-0.53571004,-0.5930325,-0.8618945,-0.7704435
297,-0.28752097,-0.5472058,-0.04672713,0.8245346
298,-0.051243722,-0.1628859,-1.4707682,-0.96002597
299,4.913895,2.716074,-1.503767,1.165494
300,-0.4764602,-0.5559701,1.6402873,0.1159852
301,1.3803997,1.161572,-0.55545855,-0.17289758
302,-0.42050084,-0.5409402,1.5890445,0.7896558
303,-0.39696807,-0.5567848,-0.4814209,0.54727125
304,0.12460554,-0.09831935,-1.2043219,-0.738555
305,-0.51271355,-0.5746277,0.5287174,-0.6466625
306,-0.6370052,-0.59009403,0.8346206,1.3202732
307,-0.39155236,-0.5422768,0.44431195,-0.7793473
308,-0.5214093,-0.5509982,0.61808646,1.8951452
309,-0.22711036,-0.48322618,0.8622426,0.89276326
310,-0.12034902,-0.30570337,-0.99145716,-0.45326847
311,-0.7095475,-0.62049246,-1.324736,-1.0095208
312,-0.53609556,-0.59440064,0.92395955,0.79469144
313,-0.04422462,2.0003827,-1.5188593,-1.8030736
314,-0.5824844,-0.6193049,-1.5626583,0.60049653
315,-0.3946417,-0.5637728,-0.35127336,0.98641795
316,0.9644838,0.9200441,-0.44578966,-1.0667498
317,-0.54258233,-0.60808927,-0.69565845,0.8242576
318,0.85569555,0.3833995,0.2885946,-0.031818494
319,-0.5338628,-0.60791934,-0.48679212,0.9891225
320,-0.57701695,-0.59622693,0.24027854,-0.1523934
321,0.31446958,0.07090938,-0.6901033,1.1887069
322,-0.5597329,-0.61181307,0.50853235,0.4394899
323,-0.6382691,-0.63721955,-1.6395094,-0.78796875
324,-0.31393677,-0.49507385,-0.68119526,-0.64204645
325,-0.40486783,-0.53390265,-1.3425498,-0.41616917
326,-0.59359896,-0.59988034,1.2923818,0.5403061
327,-0.6521713,-0.6202755,-0.7640218,-0.59599125
328,1.2932901,1.6251438,-0.8365952,0.68739897
329,-0.56042385,-0.60462815,-1.17785,-0.88174087
330,2.0962331,1.0823109,1.2950464,-1.6539109
331,-0.26488444,-0.42597604,-0.9624942,-0.46738374
332,-0.3802085,-0.5632461,0.5601521,0.67155826
333,-0.26657355,-0.42329434,0.18698418,0.52648664
334,-0.7591428,0.045165658,1.3801879,2.1461709
335,-0.47570765,-0.5776387,-0.71510696,-0.5236098
336,0.05026853,0.47178125,-0.6212446,1.6611886
337,2.566736,1.9438584,0.63104564,-0.32531056
338,-0.31248835,1.3889842,0.18461186,1.6677859
339,-0.38074803,-0.54001325,-0.363261,-0.64026845
340,2.2406352,1.1703928,-0.9944822,-0.8794636
341,-0.44601673,-0.5732909,-0.88347334,0.760401
342,1.4756484,1.0183342,-1.0950423,0.45604143
343,-0.57303536,-0.58538604,0.39555553,-1.0401499
344,-0.4845212,-0.5158377,-0.26863974,-1.3956547
345,-0.5147432,-0.5834097,1.2560748,0.52487487
346,-0.5388555,-0.5914113,1.127055,0.85324603
347,1.6232569,0.76611894,-0.14967911,-1.0643988
348,1.8570559,2.1563332,0.408448,0.90513825
349,-0.5083668,-0.54833764,1.6488336,-0.6966711
350,1.579037,1.6007931,1.1470671,0.55176294
351,-0.33250386,-0.53630185,-0.4319727,-0.16917166
352,-0.7479583,-0.6348413,-0.5091861,0.7155237
353,0.698126,1.3148482,-1.2894405,0.25847524
354,-0.4358539,-0.57335424,-0.4244692,0.697668
355,0.02095133,0.9792085,1.0416117,1.1213539
356,-0.09792721,-0.3302212,-0.552641,0.11512397
357,0.30216885,-0.23700505,0.019211672,-0.40324187
358,-0.64842,-0.57567835,1.6146977,-0.8948881
359,-0.38695967,-0.52133393,-0.87699157,0.26847133
360,-0.727846,-0.57239425,1.2750524,-0.9094878
361,-0.4750077,-0.56851435,0.053265102,-0.9695272
362,-0.44456226,-0.56647485,-0.07923968,-0.61506397
363,-0.5044695,-0.5759073,0.5661488,-0.7843202
364,-0.22034562,-0.38365355,-1.0233498,-0.0055487454
365,1.2233944,1.7927148,0.3280397,0.9292715
366,0.7602734,0.22524452,0.80694723,-1.0614471
367,-0.1962663,-0.42131248,0.8992364,0.02509591
368,-0.6574335,-0.5798206,1.5611639,-0.5957038
369,1.1712797,1.3375752,0.112946294,0.296515
370,-0.57125527,-0.6300556,-0.030976161,0.9829016
371,0.94202536,1.7830908,-0.16554098,0.4212602
372,-0.07538235,-0.17726374,0.115348704,-0.51062644
373,-0.450936,-0.56426734,1.3764218,0.9221234
374,-0.792357,-0.63030833,-0.66736704,1.2533646
375,-0.67049193,-0.62699807,-0.70334077,-0.3028489
376,1.0265465,1.3373082,-1.2536309,0.76982474
377,0.11672312,0.34399134,-0.32180244,0.71952295
378,-0.6009108,-0.6195066,-0.62168837,0.8620181
379,-0.5115109,-0.5585304,1.5714008,1.0386286
380,-0.6210446,-0.63253665,-0.82043666,0.46421716
381,-0.48499542,-0.6120052,-1.6775206,0.38009387
382,-0.08309832,0.6013296,-1.5408227,0.42660993
383,0.23790735,0.35572857,0.44490644,0.070103265
384,-0.53470504,-0.6031086,-0.65088326,-0.8172194
385,-0.4603588,-0.57480294,-0.059733547,-0.7514019
386,-0.25153577,-0.46293935,1.2002969,1.0398469
387,-0.45976,-0.5543553,1.0468038,-0.861566
388,-0.113407195,-0.41360036,0.2860215,1.4237072
389,1.2928832,1.2786853,1.206599,0.2206051
390,0.670589,1.2445674,-1.2161359,0.59916836
391,-0.27800903,-0.47727633,0.909766,0.31454223
392,-0.7091601,-0.62965626,-1.5232282,0.7688545
393,-0.4501046,-0.5739074,-1.0672127,0.3202023
394,-0.5466521,-0.56167775,1.648727,-1.0773587
395,-0.34326315,-0.49967065,-0.8997099,-0.87242764
396,0.0014699697,-0.25858974,-0.60945016,0.86445105
397,0.7408449,1.7995746,1.0075654,-0.46660298
398,-0.40521884,-0.5307005,-0.97626007,0.38872743
399,-0.2646592,-0.47798857,-0.5634307,0.88553864
400,0.755488,0.23310006,1.5413436,0.5103128
401,-0.57342756,-0.60372543,-1.152014,-0.6340749
402,-0.4885762,-0.4375683,-1.1946572,-2.71197
403,1.9506028,1.2025394,-0.10750771,-1.1769631
404,-0.54113424,-0.619953,0.37880793,0.78032696
405,-0.56290823,-0.6006124,-0.75294125,-0.703527
406,-0.59070057,-0.5733444,1.0917327,-0.8932372
407,-0.38676047,-0.54119766,0.45659885,1.0955495
408,-0.5917502,-0.6209228,-1.569265,0.7466415
409,-0.5853988,-0.6381587,0.2246235,0.8442476
410,-0.526375,-0.5634139,1.3752854,1.2201679
411,-0.63664347,-0.6090585,-0.77395374,-0.8863364
412,-0.585981,-0.62128747,-1.6662949,-0.85122806
413,-0.5401576,-0.61132944,-0.3803316,-0.6942257
414,-0.502512,-0.61009383,-0.26274922,0.65388787
415,-0.5505983,-0.61311734,-0.5270645,0.88668996
416,1.0955923,1.4345047,-1.2742683,0.79811114
417,-0.29004014,-0.47464052,0.3117312,1.1563506
418,-1.1730684,-0.5187998,1.1493757,-3.1050727
419,0.38435608,0.19977838,-1.2509797,-0.45625788
420,0.48974305,0.5952243,-1.3807621,-1.6296239
421,-0.41242075,-0.53028613,1.3878313,-0.88813645
422,-0.67686,-0.38333568,-0.09607272,2.2108972
423,-0.43440357,-0.5819452,-0.28902304,-0.347358
424,-0.062004447,-0.29431844,1.289887,0.45867
425,1.4514327,2.25568,-1.3782297,-1.2100692
426,1.8653221,1.6392481,-0.2848129,0.30551723
427,0.044380486,-0.027566314,-1.5153847,-0.5953228
428,-0.351112,-0.52819884,-1.1978792,0.80731344
429,-0.66735053,-0.65243685,-0.23726997,0.5541185
430,-0.33591735,-0.54324704,0.17581418,0.53095293
431,-0.58793867,-0.58474076,0.65216625,-0.7979076
432,-0.51551247,-0.5995647,-1.5147452,0.86569583
433,2.448875,1.3536057,-1.5152104,-0.1440467
434,-0.55975324,-0.6003956,-0.7305218,-0.8775911
435,0.16148841,0.23267013,0.3350092,0.6770878
436,-0.18170485,-0.48033243,-0.3324664,-0.5220202
437,-0.76120806,-0.6092301,-1.5847903,1.6508946
438,-0.629328,-0.63134074,-0.24914074,0.8436958
439,0.28901124,-0.24307981,-0.31494114,0.2927339
440,-0.67654645,-0.6210219,-0.71805066,-0.1596989
441,-0.38830817,-0.5456833,0.095939256,-0.7971299
442,-0.29534096,-0.5271244,0.6765088,0.8763647
443,-0.5400141,-0.5856581,-1.2523075,-1.1064692
444,-0.42488837,-0.5606875,-0.8028225,0.45146042
445,-0.3827602,-0.52297896,1.1892506,-0.3461154
446,0.73531073,1.4894309,0.29677323,0.9085185
447,-1.181323,-0.4994116,-0.64204603,-2.764462
448,0.24957538,0.014299512,-0.723972,1.098869
449,-0.6109913,-0.61705947,-1.2947469,-0.4605378
450,-0.73115706,-0.5996073,0.55047214,1.47176
451,3.4107122,3.3243763,-0.31649867,0.48560184
452,-0.59347594,-0.6120549,-0.93312246,0.73638546
453,0.61470526,0.1212765,1.5076646,0.8653564
454,-0.44461268,-0.55590725,0.7565775,1.1838226
455,0.17897749,-0.30471474,-0.1311146,-0.51393694
456,-0.629851,-0.6035152,0.33792618,1.6273143
457,-0.24872085,-0.30633175,1.1595033,-1.5305026
458,-0.5268945,-0.5904905,-0.7633293,-0.8644964
459,-0.44569203,-0.56085455,-0.7754372,-0.888599
460,1.3614709,1.3304017,-0.68190074,0.49692583
461,-0.6015929,-0.6276183,0.27322,0.6245303
462,-0.69761485,-0.62350607,-0.6023909,0.7231594
463,-0.5862147,-0.60433424,-1.0721482,1.003524
464,0.6745954,0.77448124,-1.3733789,-0.8939057
465,-0.64922714,-0.61263657,0.76057565,0.74542373
466,-0.22646123,-0.41694015,1.6247838,-0.830753
467,-0.37169164,-0.5278126,-0.9812435,0.5749403
468,-0.05272776,-0.25293732,0.65200067,-1.2353373
469,-0.73263305,-0.5949903,0.26535037,-1.0026462
470,-0.66428816,-0.58715004,0.62237066,-0.7358838
471,-0.6473876,-0.6064234,-0.88767755,-0.8360255
472,-0.7019253,-0.63845015,-0.44963706,0.2306135
473,-0.539618,-0.57570374,0.8738582,-0.8026659
474,2.4283943,1.2585154,1.372287,-0.62155783
475,0.7969366,0.89724976,0.49960324,-1.4580576
476,0.8907419,1.6032763,1.3623905,0.38171643
477,-0.6927806,-0.6268507,-0.41592616,-0.73445946
478,-0.70063484,-0.6235931,-0.6155456,0.7817574
479,0.70684975,0.5171686,-0.9846849,1.228307
480,-0.50502145,-0.5869305,-0.991564,1.0118864
481,-0.3774649,-0.5488373,0.9520157,0.80386007
482,-0.13482532,-0.23735711,-0.9070707,2.0334668
483,-0.8676049,-0.55657184,-0.83569384,-1.6763542
484,1.7332911,1.2063932,0.9727598,0.25505328
485,-0.46056265,-0.49350542,-1.3696078,1.6565886
486,-0.5145488,-0.60743994,0.1494152,1.159276
487,-0.6409516,-0.5997213,-0.8400733,1.5233924
488,0.68495435,1.4007871,-0.93537253,0.10046765
489,1.7149649,1.8317385,0.6986443,-0.55085075
490,-0.27673453,-0.47783083,1.5245906,0.92458344
491,-0.6313795,-0.5890294,0.57747966,-0.794937
492,-0.41569325,-0.57581663,0.72617984,0.8538376
493,2.5137212,2.0714326,-0.3525715,-0.4415704
494,-0.5691497,-0.59259224,0.6604084,1.1126306
