,m,pt,phi,eta
77,-0.5264191,-0.59373426,0.16409844,-0.49380267
78,-0.7088701,-0.6296536,-1.1971666,-0.7473952
79,-0.7478948,-0.6287899,-0.22853702,-0.73031354
80,-0.50286704,-0.5849742,-1.5671947,-0.46270174
81,-0.6124135,-0.6124813,-0.3960607,0.007735923
82,-0.8192803,-0.6066354,-1.4429665,-1.983872
83,-0.6168899,-0.61279994,0.7655766,0.90544194
84,1.6120965,0.95666313,0.26912338,-0.71874774
85,-0.7214499,-0.6225391,0.61789995,0.6984918
86,1.6321595,2.7914467,1.3964365,0.42704147
87,1.6668322,2.2105665,-0.4837792,-0.84339315
88,0.8083291,1.6991246,-1.0300235,-0.95617765
89,-0.71331567,-0.6454583,0.047940552,-0.36154032
90,-0.63051736,-0.62936217,-0.02573675,-0.5030874
91,-0.65352243,-0.6492044,-1.3059393,0.5960689
92,-0.5746863,-0.6089335,0.6578798,-0.3278365
93,-0.6241568,-0.6092112,0.06345135,-1.0631152
94,-0.657607,-0.619094,0.18655992,0.8383066
95,-1.1140661,-0.5300278,-0.5345316,2.7635875
96,-0.5045529,-0.5764204,-0.5511875,-0.20652795
97,-0.27007216,-0.35190016,1.4540243,1.9509956
98,-0.061522484,-0.34037966,-1.5778413,0.76254314
99,1.451833,1.7937698,0.48003736,0.26340288
100,-0.30550164,-0.4943745,-0.33462226,0.4810573
101,-0.6454933,-0.6377652,-1.4116862,0.8099622
102,1.6973155,0.8253383,-0.8508338,-0.3689116
103,-0.17596889,-0.4088893,1.4541016,-0.76468307
104,-0.41987938,-0.57993823,1.1297807,1.027809
105,-0.707236,-0.6489188,0.9908935,-0.5288088
106,-0.7602436,-0.6098495,0.6061643,0.9061875
107,-0.6822255,-0.61987805,0.019133925,-0.888893
108,-0.5460499,-0.60668206,0.85072696,0.96616954
109,-0.4623145,-0.5557309,0.23795372,-0.376714
110,-0.31392282,-0.47352785,1.5055206,-1.087647
111,-0.5605304,-0.6039775,-1.5314047,-0.05194953
112,-0.6286503,-0.6286864,1.2005755,-0.47592598
113,-0.753475,-0.6357785,-1.4706554,-0.634812
114,-0.47725642,-0.57362705,1.0489141,-0.93197584
115,-0.6370409,-0.61841774,-0.9087881,1.3578678
116,-0.30602872,-0.53938335,0.1449408,0.9466209
117,0.652213,0.13687137,-0.71037567,-0.896298
118,1.938556,1.3847065,-0.9735209,-0.91298157
119,-0.7308491,-0.62486166,-0.83767176,-0.78568876
120,1.8244059,1.6512024,0.4128829,0.38334936
121,-0.4659459,-0.573392,-1.3059791,0.21925311
122,-0.3558702,-0.490808,-1.5340426,-1.0150207
123,-0.49473923,-0.629288,1.6630092,0.9046504
124,-0.53143775,-0.5935985,1.5782986,-0.9231035
125,-0.34070843,-0.49716246,-0.42848897,-0.9234548
126,-0.5999194,-0.6313321,-0.059800267,0.52627856
127,-0.6303817,-0.6220169,1.6272253,-0.85709184
128,-0.10569587,-0.12664157,1.1617092,-1.9412951
129,-0.49537337,-0.5794229,1.5328989,-0.8944073
130,-0.53838354,-0.608679,-0.23915887,1.0252413
131,-0.45444304,-0.5897663,-1.1881843,0.9347357
132,0.3981588,0.20338164,-1.6280897,-0.16295446
133,-0.26113564,-0.47079116,1.4191399,-0.788036
134,-0.6047965,-0.57738364,1.4263026,-1.4962013
135,2.3486016,1.8960574,-0.68022835,-0.97369003
136,0.19750857,0.21376556,-1.1275978,1.4557307
137,-0.4982968,-0.5777935,0.8729218,-0.45462674
138,-0.14987493,-0.22879538,-0.84863925,1.5014447
139,-0.60472655,-0.6221853,0.9993306,-0.41196308
140,-0.5196789,-0.595297,0.3078166,-0.8203779
141,-0.48022455,-0.52092594,-0.8178555,1.6354471
142,-0.47377622,-0.5736228,-0.97643936,-0.9067485
143,0.9603648,1.5051184,0.56742555,-1.9694412
144,-0.7508547,-0.6212797,0.3555901,1.1395135
145,-0.5505157,-0.60982156,0.3829003,0.81087977
146,0.74059963,1.5486438,-0.13209677,0.8335554
147,-0.018225968,-0.32495308,-0.41681516,0.33837557
148,0.48347798,1.0936334,-0.18419093,0.14938365
149,-0.73376316,-0.59963506,-0.08325231,1.6693448
150,-0.48180252,-0.57371163,-1.3771753,0.18677627
151,-0.7654018,-0.61597496,-0.35878015,-0.8383471
152,-0.51782876,-0.5462897,-1.5269463,2.1607637
153,3.1980193,1.7315874,1.1642783,-0.68874997
154,-0.4043253,-0.57633275,0.21563089,1.0212512
155,-0.576094,-0.62606084,-1.2641536,0.8013391
156,2.4012341,4.201604,-1.6744912,1.5777614
157,-0.33785766,-0.524121,-1.3416712,0.26231486
158,0.5543169,0.68936354,-0.44703412,-1.4054205
159,0.30115366,0.06906771,-1.0492942,0.88646907
160,0.89793324,2.0990222,-0.44471896,-1.2930763
161,-0.44183177,-0.4513107,-0.27990508,-1.6651696
162,-0.356381,-0.5131907,1.2911463,-0.9802562
163,0.8884243,3.0889816,1.3383133,-1.6448023
164,0.81683916,0.5008502,0.15386057,0.57153577
165,-0.5856422,-0.6111767,-1.286055,-0.06338316
166,1.7965417,3.1786644,-0.09792435,-0.88769877
167,-0.79973644,-0.63686275,-0.24660045,-0.647864
168,-0.23942786,-0.5070185,0.21721452,0.96151286
169,-0.16197166,-0.37097436,1.4397033,-0.93215704
170,-0.4964772,-0.6026869,-0.6029024,0.6846466
171,-0.62950736,-0.62781525,-1.6385257,1.0897247
172,-0.5876136,-0.61729926,0.8993335,-0.8780198
173,1.3162284,0.9572907,0.72398204,0.34215486
174,-0.4502499,-0.5579049,1.676468,-0.9288381
175,-0.2626934,-0.4921965,0.42031544,1.1144549
176,-0.5882969,-0.639073,-1.5945716,0.64183336
177,-0.59282213,-0.6170449,1.5599642,-0.77579874
178,0.90030164,1.1615899,1.1127552,0.25486302
179,-0.44469637,-0.55696046,0.8146294,-0.90362704
180,-0.45285165,-0.46980286,-0.48828816,-1.6064578
181,-0.4776408,-0.5924939,0.8514236,0.6949798
182,0.11866072,-0.16135898,-1.0605537,0.85869676
183,-0.39285648,-0.5107288,-1.3922694,-0.052872643
184,0.13917919,0.011135459,-0.33063412,-0.7462848
185,-0.33025253,-0.53128505,-1.5384941,0.79763883
186,1.3087513,0.70254403,-0.15654111,-2.1275427
187,-0.030382156,-0.07681885,-1.7599719,-1.0900567
188,-0.41076618,-0.5736324,-0.8108245,1.0547017
189,-0.6671496,-0.6310094,-0.8222326,0.8074408
190,-0.7337248,-0.6534462,0.8017604,-0.5107374
191,-0.48151475,-0.59632754,0.97372115,1.0194877
192,-0.56649226,-0.63239866,-1.6167958,0.6940552
193,-0.4571842,-0.53153694,-1.4384065,-1.2030725
194,-0.6745221,-0.62605655,-0.5357965,1.2277219
195,0.16731296,1.207063,-1.3529575,1.6985979
196,-0.74553686,-0.65522814,0.7323539,-0.50239664
197,2.6958973,4.146919,1.3942358,-1.0899543
198,1.1949561,1.578399,0.99180406,-0.7195676
199,-0.45228773,-0.58602375,-0.7721604,1.1167707
200,-0.5849519,-0.6091387,0.26023227,-0.9420576
201,1.8870466,1.2996595,-0.19846606,0.39863986
202,1.3787315,1.6461816,-0.35636365,0.20951168
203,1.5147038,1.4534366,1.6764048,1.8289517
204,-0.645921,-0.6288071,-1.7163334,-0.8520225
205,-0.38044065,-0.55640876,-1.4941909,1.0861661
206,-1.0011857,-0.57286763,-1.1363281,1.8474272
207,-0.49426413,-0.5760202,-1.202675,-0.38571963
208,-0.6176221,-0.6180278,0.66922045,1.2832195
209,-0.7887868,-0.62052697,-0.8420391,0.9521652
210,-0.5906881,-0.46951544,-1.6204231,-2.570971
211,-0.7732318,-0.62754977,0.40188035,1.3768251
212,-0.7408919,-0.6206082,-0.9243438,-0.84812915
213,-0.05894339,0.84816474,0.72459316,-2.0279405
214,-0.030546278,1.2372696,0.97148734,1.7090397
215,-0.5271545,-0.5642156,-0.22883534,1.5204315
216,-0.37382668,-0.5017785,-1.1783288,-0.33773905
217,-0.78635055,-0.6122049,0.89468724,-0.89347714
218,-0.5981116,-0.6222967,-1.352844,-0.8283848
219,-0.24605858,-0.44489443,0.3880105,-0.5642344
220,-0.3135932,-0.47431147,-0.9151552,-0.47444153
221,-0.37367398,-0.52348226,1.3143586,-0.71949327
222,-0.33221006,-0.4877864,-0.8708409,0.101223275
223,0.22573647,0.11782086,0.03668177,-0.8747188
224,-0.641949,-0.6305959,-1.2143753,0.8819608
225,-0.6218961,-0.6249206,-0.8143076,0.86449
226,0.13769855,-0.12937063,-0.5109825,-0.38180393
227,-0.5694217,-0.6338137,1.625894,0.7968345
228,5.3346887,5.59224,0.4299135,-0.42162538
229,-0.21976584,-0.4010641,-1.4254448,-0.27668002
230,-0.5725352,-0.6150434,0.15319932,1.1127073
231,-0.6475647,-0.62481344,-1.3186352,0.22056954
232,2.2917619,1.6752677,-1.6316366,-0.9494494
233,1.9468174,1.5018687,-1.3007041,1.0821836
234,-0.273207,-0.29766887,-0.3664242,-1.6726501
235,-0.18246785,-0.4409024,-1.3228168,0.7543296
236,-0.44352472,-0.55980486,-0.22355884,-0.7031096
237,1.6370003,0.5962139,-0.0040103197,-1.4671483
238,-0.4523139,-0.5665004,-1.261747,-0.8330774
239,1.5430567,2.0792925,-1.1126964,-0.8620512
240,-0.28445864,-0.51846856,-0.75014997,0.84746164
241,-0.5764838,-0.57223094,-1.3623888,1.5858611
242,4.4593,2.5383985,0.30936903,0.9265236
243,1.3221679,1.3669543,1.3856351,0.34041888
244,-0.6836898,-0.60638845,0.40162966,0.1852232
245,-0.28087533,-0.504792,-0.25407273,1.114592
246,-0.4142081,-0.47490746,0.8899535,1.7776965
247,-0.62652653,-0.62421775,0.3559616,0.28348136
248,-0.42188066,-0.56056094,0.7774738,1.2441151
249,-0.68772846,-0.6142641,0.12151712,1.4903194
250,0.1782181,0.6732232,1.6258831,0.46967053
251,-0.6915123,-0.6198397,1.4358824,0.8576061
252,-0.40188974,-0.5187802,-0.46168828,-0.31064364
253,1.2930989,1.4208677,0.80460614,1.8029364
254,1.3903158,2.9377058,0.66263443,0.39078516
255,-0.7147704,-0.6198015,0.8510078,-0.94364226
256,-0.1694614,-0.32604867,-0.6747744,-1.117042
257,-0.57351816,-0.6012809,0.45366073,-0.026027218
258,-0.47569984,-0.5955987,-0.24341351,1.049807
259,-0.7935515,-0.6627214,-1.3929808,0.46232164
260,-0.57726866,-0.6127742,0.82639873,-0.4131867
261,0.34592628,0.31341755,-1.1645455,1.1262231
262,-0.38152725,-0.49701965,-1.2486345,-1.0989505
263,1.2109275,1.3450849,-0.67510843,-0.737002
264,-0.38853115,-0.545596,-0.26650798,0.50242174
265,0.87410766,1.0046077,0.7097219,-0.57795614
266,0.42162463,1.5873718,1.1151695,-0.9263963
267,-0.54223174,-0.60207874,0.5961066,-0.8764953
268,-0.81038314,-0.62680876,0.08847082,1.309667
269,0.12920839,-0.2258065,-1.1185825,0.31735158
270,-0.13429031,-0.36903948,1.4586945,-0.49805707
271,-0.5035662,-0.5840041,1.4695721,-0.90599626
272,-0.5374758,-0.6028836,0.44738752,-0.7945538
273,-0.5308509,-0.4609905,-0.91658473,-1.9765557
274,-0.72077256,-0.61410564,-0.38900328,-1.07891
275,-0.5415186,-0.61573285,-0.85340154,0.7715251
276,-0.45892882,-0.56533355,0.9519323,-0.9023872
277,0.7652421,1.6839354,1.3183155,-0.9013953
278,-0.76111394,-0.6093934,0.08290881,-0.9936943
279,0.74170494,1.45102,-1.617002,0.161393
280,1.1017103,2.4209726,0.5617149,1.0944825
281,2.2755778,1.5105743,-1.0677351,-0.95916665
282,-0.7196227,-0.6122845,0.9991317,0.8337471
283,-0.5498997,-0.59408075,-0.7049327,-1.0735775
284,-0.7425956,-0.6232516,-0.31947923,-0.786201
285,-0.7115211,-0.635631,0.51073986,-0.7109088
286,2.87522,2.5970294,1.4478832,-1.3574862
287,0.111792296,-0.22583932,-1.2548285,0.31779873
288,-0.65690726,-0.63102496,1.1141473,-0.8168084
289,2.003847,1.0606678,0.85662603,0.47460902
290,-0.029218495,1.1022731,-1.78368,-0.520921
291,-0.80252165,-0.612455,-1.7371399,-0.83649135
292,2.0751595,1.0132407,-1.5631704,-0.39286196
293,-0.77255446,-0.6371669,0.22564182,-0.6770223
294,-0.16998222,-0.45398176,-0.7413677,0.9442918
295,2.4268234,4.241018,-1.4766345,0.4787678
296,-0.5638661,-0.61458075,-0.9527732,-0.73168474
297,-0.2574547,-0.50553334,-0.045087993,0.78725165
298,0.043662846,0.015840247,-1.703929,-0.7790157
299,5.1135836,2.8021371,-1.5549269,0.9164935
300,-0.5013621,-0.6070356,1.6185573,0.1283698
301,1.4349523,0.90077513,-0.69886756,-0.6526417
302,-0.41134948,-0.59775877,1.6532598,0.73035014
303,-0.37095267,-0.5334692,-0.52082014,0.5045372
304,0.36015382,-0.033865124,-1.418319,-0.57197946
305,-0.5656665,-0.61366343,0.6730725,-0.62318116
306,-0.6076464,-0.6117614,0.927262,1.3199278
307,-0.43526268,-0.5537014,0.59979415,-0.83675027
308,-0.5305652,-0.5325405,0.69696873,1.8510231
309,-0.22651035,-0.49666965,0.97426957,0.87715775
310,-0.08760598,-0.29641712,-1.1074889,-0.44783464
311,-0.7083066,-0.6255845,-1.440351,-0.9335797
312,-0.5348665,-0.6053382,1.013548,0.77459663
313,0.5393195,1.4535244,-1.672637,-1.8050582
314,-0.54328454,-0.625124,-1.5728037,0.652408
315,-0.3803907,-0.564977,-0.41937828,1.0251555
316,1.0607889,1.1788177,-0.38438785,-0.6661597
317,-0.51742953,-0.606718,-0.76599,0.87628454
318,0.8746782,0.409675,0.2089585,-0.16180892
319,-0.52550155,-0.6066982,-0.5548297,1.0429409
320,-0.6654653,-0.6288393,0.35744327,-0.1739681
321,0.28519315,0.26535806,-0.85709083,1.131237
322,-0.5904508,-0.6234565,0.6193185,0.4388786
323,-0.652264,-0.6311271,-1.704391,-0.72477573
324,-0.3565423,-0.50848967,-0.73563516,-0.61801034
325,-0.44054544,-0.54678637,-1.4572835,-0.40153158
326,-0.60348696,-0.62333167,1.3972042,0.51361054
327,-0.6822555,-0.6371777,-0.80695605,-0.54941165
328,1.5295196,1.4718475,-0.86328137,0.264148
329,-0.5553617,-0.6111782,-1.3024944,-0.86176217
330,1.9600477,1.2297039,1.4358451,-1.6149651
331,-0.28634244,-0.45694393,-1.0564528,-0.45921892
332,-0.38363653,-0.55455124,0.6650179,0.65198386
333,-0.13463885,-0.40062797,0.23955297,0.36900544
334,-0.53632647,-0.4143514,1.5145997,2.5213404
335,-0.5109248,-0.58776146,-0.7633755,-0.48873675
336,0.2755693,0.39272553,-0.53919077,1.8637675
337,2.6887643,1.9709911,0.8592111,-0.8594487
338,0.04338038,1.2369299,-0.14644688,1.693955
339,-0.38981992,-0.52977836,-0.24774551,-0.69799113
340,2.136968,1.229589,-0.8728188,-0.84417576
341,-0.39810902,-0.56483227,-0.9570973,0.77074283
342,1.6002276,0.93914306,-1.2767038,0.34355807
343,-0.58266675,-0.6029493,0.5451031,-1.0451347
344,-0.47192544,-0.51591295,-0.15518308,-1.4031273
345,-0.51915747,-0.60201544,1.356,0.5006855
346,-0.534712,-0.60390097,1.2051394,0.83637077
347,1.6125362,1.0206357,0.044402957,-0.7687606
348,2.2215896,2.1171348,0.18745485,0.42952687
349,-0.55629677,-0.6025824,1.6714113,-0.6996387
350,1.7436674,1.5303099,1.1570646,0.44470882
351,-0.38769555,-0.5087543,-0.5021111,-0.18385631
352,-0.7643178,-0.6268398,-0.5298375,0.77670664
353,0.6212387,1.3951113,-1.3292248,0.15119515
354,-0.39345986,-0.5598777,-0.49321103,0.6966866
355,0.42442888,0.37572357,1.172766,1.2985941
356,-0.113440454,-0.32846764,-0.6150491,0.05123113
357,0.21463202,-0.132673,0.07242334,-0.4478106
358,-0.6663302,-0.621745,1.6579099,-0.8960161
359,-0.35687846,-0.53547674,-0.89959943,0.25336188
360,-0.74518853,-0.6136967,1.3742094,-0.8832814
361,-0.5006204,-0.5779265,0.17450404,-0.98474306
362,-0.50508773,-0.5888691,0.059163094,-0.6366873
363,-0.543553,-0.6053338,0.7318129,-0.8244121
364,-0.1761145,-0.37738943,-1.1350093,-0.009429723
365,1.5590167,1.602231,0.35092133,1.0291308
366,0.4919086,0.29072213,1.3858272,-1.0666672
367,-0.22842759,-0.451442,0.99281245,-0.008176312
368,-0.6843684,-0.6316261,1.5991488,-0.5553557
369,1.4081807,1.1154475,0.52665174,0.34366268
370,-0.60511667,-0.6165751,0.023876011,1.0325116
371,1.1256845,1.7930074,-0.3303156,0.17254691
372,0.023944438,-0.14392722,0.3341774,-0.65351164
373,-0.45565695,-0.59058917,1.4734436,0.9500168
374,-0.7894259,-0.6273966,-0.7079631,1.3175937
375,-0.7143821,-0.6402074,-0.77102804,-0.25941274
376,0.958072,1.6228523,-1.2158521,0.84835726
377,0.367297,0.15734875,-0.3297789,0.91337687
378,-0.58828014,-0.61840343,-0.6889764,0.9134416
379,-0.51001936,-0.6244477,1.6375418,1.0031931
380,-0.60885197,-0.6390739,-0.9193851,0.49849826
381,-0.45537955,-0.56924754,-1.652941,0.39891666
382,0.19131902,0.58648396,-1.7210536,0.5133487
383,0.43909955,0.35172266,0.5071112,-0.2399157
384,-0.5462122,-0.60797393,-0.68056333,-0.7894067
385,-0.5211122,-0.5965251,0.093554795,-0.8066256
386,-0.20896077,-0.46189797,1.2800171,1.0366665
387,-0.49280554,-0.5827158,1.1537739,-0.9140447
388,-0.19868273,-0.34323838,0.31742564,1.3212234
389,1.3243423,1.119235,1.3475051,0.37060386
390,0.71372163,1.2585027,-1.526346,0.17662178
391,-0.20189095,-0.43528384,1.0161963,0.2814998
392,-0.6950843,-0.64012444,-1.5236053,0.8495768
393,-0.42095447,-0.5488072,-1.1040488,0.35753536
394,-0.5720445,-0.59448683,1.6723015,-1.1267917
395,-0.3400923,-0.4975649,-1.0153723,-0.8948312
396,0.044285566,-0.2596014,-0.71041834,0.8583037
397,0.8717049,1.6879706,1.0792031,-0.775124
398,-0.38077193,-0.529093,-1.0309544,0.43973655
399,-0.21585721,-0.48665762,-0.6668538,0.8991099
400,0.82788485,0.27157158,1.5584438,0.13693886
401,-0.59089446,-0.6207437,-1.2597003,-0.5964408
402,-0.2661531,-0.22468576,-1.2340081,-2.5608068
403,1.9238698,1.2979708,-0.25526434,-0.89324474
404,-0.56047016,-0.6117764,0.4586867,0.7850452
405,-0.5871676,-0.6196542,-0.8145733,-0.6541537
406,-0.6069384,-0.6208053,1.1997194,-0.9234161
407,-0.4099086,-0.57746744,0.5736225,1.0711871
408,-0.55348116,-0.62427306,-1.5718691,0.8215421
409,-0.609732,-0.6161681,0.2892889,0.8432893
410,-0.49972302,-0.59280324,1.4556129,1.2216531
411,-0.6436955,-0.6219407,-0.8106797,-0.8926379
412,-0.6035936,-0.62613016,-1.7212403,-0.7504693
413,-0.6131079,-0.6226125,-0.26990908,-0.7537463
414,-0.4630615,-0.5885915,-0.18647498,0.61146194
415,-0.5272804,-0.6072861,-0.6013125,0.9404296
416,0.98344153,1.6189184,-1.5676568,0.8690402
417,-0.2506519,-0.45353115,0.43574905,1.1903851
418,-0.94404894,-0.43060738,1.2175803,-2.9565394
419,0.5530151,0.0032126755,-1.5294611,-0.5835655
420,0.7129365,0.6562492,-1.6775897,-1.4892399
421,-0.45538646,-0.5603607,1.4691837,-0.93915254
422,-0.57112294,-0.5642468,-0.025594532,2.235254
423,-0.49163443,-0.5737857,-0.18443084,-0.40143442
424,0.06220539,-0.2829341,1.4321761,0.5042546
425,1.3184402,2.3976216,-1.7687356,-1.0075694
426,2.0452363,1.4511814,-0.13043588,0.43253613
427,0.22771242,0.007930979,-1.7792995,-0.5835294
428,-0.26838392,-0.505213,-1.2762659,0.8467292
429,-0.68779784,-0.643883,-0.16574359,0.51038134
430,-0.33013874,-0.5109424,0.28012928,0.43941802
431,-0.62453854,-0.624632,0.81346935,-0.8383791
432,-0.45858902,-0.59245706,-1.5321758,0.94744104
433,2.343378,1.1777372,-1.6366379,-0.4717056
434,-0.56543046,-0.6101828,-0.76962566,-0.8941743
435,0.37633544,0.11728242,0.28388372,0.8772593
436,-0.26452416,-0.45095205,-0.2660262,-0.5296653
437,-0.76082677,-0.60336316,-1.5931044,1.6433134
438,-0.6247496,-0.6192199,-0.26847923,0.8949794
439,0.33457923,-0.16526183,-0.33547962,0.35082322
440,-0.7284214,-0.63461494,-0.76677525,-0.12489167
441,-0.43066424,-0.5499773,0.22191173,-0.872549
442,-0.31657428,-0.539793,0.7878021,0.856922
443,-0.5134011,-0.5796376,-1.3676417,-1.0784899
444,-0.39233476,-0.5379243,-0.8578508,0.4365424
445,-0.45684373,-0.5512007,1.2676601,-0.3832801
446,1.0140514,1.3567328,0.47248697,1.0070423
447,-0.9868749,-0.54956466,-0.4468044,-2.8343253
448,0.23250216,0.154192,-0.8891109,1.0387315
449,-0.64442694,-0.630716,-1.404639,-0.43483114
450,-0.69905525,-0.6167374,0.6700421,1.450637
451,3.7473466,3.340549,-0.21792233,0.6483243
452,-0.57845896,-0.6250671,-0.9936968,0.7692166
453,0.69825864,0.085870296,1.6354568,0.7671593
454,-0.4463995,-0.57537764,0.85024667,1.220821
455,0.05989252,-0.13832861,0.048225462,-0.53071934
456,-0.64287835,-0.5846892,0.40253782,1.641614
457,-0.17813939,-0.2876109,1.252614,-1.4388641
458,-0.5300716,-0.6002214,-0.8259556,-0.8775838
459,-0.459172,-0.5654496,-0.8470218,-0.9101972
460,1.4182546,1.2511294,-0.689214,0.28272653
461,-0.6327329,-0.62829137,0.38088965,0.63202614
462,-0.6933927,-0.63135475,-0.6586634,0.7786483
463,-0.5725202,-0.61684406,-1.1089464,1.0681394
464,0.86585444,0.9446866,-1.7961607,-0.47071326
465,-0.6652785,-0.61901087,0.8607999,0.7431698
466,-0.2714404,-0.47128266,1.6425937,-0.92861027
467,-0.28495616,-0.4877237,-1.0522093,0.61045504
468,-0.04829091,-0.16122827,0.8044466,-1.1607572
469,-0.75246733,-0.61183465,0.39845797,-0.9675621
470,-0.7278572,-0.63560426,0.7713059,-0.73375577
471,-0.6482886,-0.62571365,-0.971506,-0.81909144
472,-0.70306784,-0.6256344,-0.44924808,0.23289661
473,-0.56674486,-0.6139692,1.0131221,-0.8563593
474,2.4161148,1.2839782,1.3699001,-0.64664185
475,0.9518111,0.8031569,0.72230995,-1.596068
476,1.082999,1.3291154,1.3499074,0.28162217
477,-0.7692328,-0.6268523,-0.2827223,-0.7291389
478,-0.69755167,-0.6275798,-0.68510807,0.84391505
479,0.72491956,0.5443307,-1.0984093,1.225202
480,-0.4967335,-0.60024905,-1.0386388,1.0733757
481,-0.3816154,-0.56071347,1.038135,0.7910482
482,-0.10462943,-0.21264172,-1.0354767,1.9360768
483,-0.79537266,-0.6143803,-0.7558782,-1.6580541
484,1.8351793,1.1734097,0.9746111,0.48062158
485,-0.414975,-0.47145188,-1.4258611,1.6552676
486,-0.5584261,-0.61334354,0.2655033,1.1442415
487,-0.6333718,-0.5993182,-0.8812635,1.5273248
488,0.72543824,1.3536432,-0.9360974,0.16003136
489,1.6433241,1.9120355,0.87990403,-0.76015306
490,-0.27588212,-0.5319147,1.6363406,0.92501456
491,-0.69039166,-0.62876236,0.7388221,-0.8141883
492,-0.42385668,-0.5783406,0.8170576,0.8507101
493,2.5712848,2.1882737,-0.3522576,-0.9387871
494,-0.5714392,-0.6136287,0.7613931,1.1328425
495,1.4980226,1.342,0.8218564,0.36332893
