,m,pt,phi,eta
83,-0.58632207,-0.5903236,0.76215047,0.8001329
84,1.4324738,1.3124486,0.28498814,0.005942732
85,-0.6708837,-0.6106512,0.61311704,0.6093471
86,1.5708022,2.713088,1.4291235,0.012424737
87,1.5970106,2.1879342,-0.37948966,0.08574629
88,0.5623065,1.9892573,-0.84564096,-0.42132005
89,-0.6037246,-0.6082573,0.055371583,-0.43784863
90,-0.53483784,-0.59519315,-0.0075306743,-0.5492419
91,-0.65003574,-0.6178055,-1.278876,0.53120804
92,-0.5308517,-0.60318404,0.6145889,-0.38497293
93,-0.55854523,-0.58389187,0.038124263,-1.097152
94,-0.6318469,-0.6012664,0.23688295,0.7404281
95,-0.8875325,-0.60951,-0.5288944,2.7104754
96,-0.4515323,-0.57488316,-0.5108034,-0.23808466
97,-0.5357673,0.027279988,1.3320385,1.8468962
98,-0.13034475,-0.34217647,-1.5369065,0.6976739
99,1.3508999,1.7850916,0.43959847,0.018124372
100,-0.3267027,-0.50889254,-0.28311518,0.5011592
101,-0.63422227,-0.61719465,-1.4144964,0.6979455
102,1.577022,1.0574104,-0.517043,-0.5741631
103,-0.22312784,-0.44958442,1.0380094,-0.87236226
104,-0.43162954,-0.56382555,1.0882032,0.929266
105,-0.62689376,-0.605886,0.9654775,-0.5717329
106,-0.7030325,-0.59555894,0.5824067,0.7825233
107,-0.6169611,-0.59910023,0.0033875927,-0.9330603
108,-0.54033375,-0.5898277,0.84434843,0.8456837
109,-0.38416082,-0.54545987,0.24701485,-0.42077547
110,-0.27368072,-0.49822563,1.4796375,-1.0548253
111,-0.49632394,-0.5702541,-1.429378,-0.12695868
112,-0.5744048,-0.6034858,1.1929833,-0.52096784
113,-0.6402939,-0.60366195,-1.3705387,-0.7471309
114,-0.4439531,-0.56973976,1.0075558,-0.91906035
115,-0.6202441,-0.60171914,-0.8951252,1.2397884
116,-0.3426295,-0.50536126,0.23409265,0.8630521
117,0.49549618,0.33812696,-0.61626124,-0.76690066
118,1.9028656,1.5102085,-0.669031,-0.59812355
119,-0.63186496,-0.6075074,-0.75797325,-0.84349346
120,1.4888502,1.7590715,0.26693708,0.63089466
121,-0.47022644,-0.5655041,-1.2651552,0.17616707
122,-0.33624405,-0.5034839,-1.4182146,-0.9953332
123,-0.47517425,-0.5866489,1.6541648,0.83704734
124,-0.5033229,-0.5967649,1.5588677,-0.91961837
125,-0.3136226,-0.5016001,-0.38659254,-0.8990487
126,-0.53860545,-0.60150754,-0.047588892,0.44646928
127,-0.58104837,-0.60512,1.6281334,-0.88530827
128,-0.15897658,-0.21002766,1.0082297,-1.983188
129,-0.46130696,-0.5891576,1.5125318,-0.88276947
130,-0.5233913,-0.586096,-0.19446406,0.89436865
131,-0.48941073,-0.58383214,-1.1794657,0.78821206
132,0.46138325,0.14166765,-1.3362863,-0.007082507
133,-0.24513325,-0.4819157,1.3828107,-0.761744
134,-0.56323886,-0.5864766,1.3872986,-1.4040087
135,2.2110417,1.8876176,-0.53665334,-1.5968307
136,0.3517767,-0.07842371,-0.93124306,1.4394189
137,-0.4618687,-0.5780635,0.8008917,-0.46936923
138,-0.20209113,-0.2273515,-0.6888309,1.5045792
139,-0.5385957,-0.60149497,0.96126854,-0.42805326
140,-0.4862228,-0.5805582,0.2882832,-0.84018743
141,-0.43555215,-0.53001845,-0.80140567,1.5709488
142,-0.44636774,-0.5584084,-0.89852005,-0.9207177
143,1.0993099,1.1829528,0.7826838,-2.1034887
144,-0.7198446,-0.59213084,0.3819107,0.97857857
145,-0.5429317,-0.59691447,0.40911093,0.73528576
146,1.054736,0.9562914,-0.27413464,0.7815275
147,-0.122898385,-0.31783828,-0.35036263,0.32803336
148,0.27262655,1.250065,-0.010774776,0.14110035
149,-0.67626214,-0.55647033,-0.06540876,1.5496792
150,-0.4684155,-0.5652515,-1.3243803,0.13965404
151,-0.66754067,-0.6043121,-0.35652363,-0.8893701
152,-0.51371324,-0.5195947,-1.5749639,2.1707668
153,2.688326,2.01582,1.2457104,-0.04738106
154,-0.40465015,-0.549,0.27715504,0.92377603
155,-0.5725218,-0.60157245,-1.2606497,0.6993109
156,2.5883741,3.656149,-1.3511394,1.051806
157,-0.37714577,-0.52960235,-1.3117424,0.24943519
158,0.35942724,0.7773314,-0.2842737,-1.3897856
159,0.46477225,-0.08943,-1.0014411,1.0440636
160,1.0963942,1.8134187,-0.4095438,-1.6363391
161,-0.4432573,-0.47252017,-0.28970218,-1.6305479
162,-0.31859696,-0.5150802,1.2610803,-0.94284916
163,0.9971942,2.9191952,1.2591563,-1.575021
164,0.75233316,0.5530568,0.5115598,0.61545324
165,-0.5292295,-0.5775718,-1.1958834,-0.13635251
166,1.7814345,2.8784096,0.020999987,-0.5975815
167,-0.68359923,-0.6088464,-0.21989962,-0.70833397
168,-0.28832954,-0.4557277,0.30567604,0.9152808
169,-0.16284825,-0.4015727,1.4066238,-0.8978435
170,-0.51544416,-0.6001931,-0.58164597,0.61306214
171,-0.6158562,-0.59898335,-1.6793293,0.9500747
172,-0.5377532,-0.59774894,0.8550282,-0.9007182
173,1.2305181,0.9428342,0.7704403,0.34307626
174,-0.39214447,-0.6087244,1.682206,-0.912755
175,-0.30034813,-0.4566236,0.48275653,1.0588629
176,-0.60408264,-0.60395527,-1.6331116,0.5887476
177,-0.5348505,-0.599823,1.5421258,-0.7822639
178,0.95009947,1.1220386,1.2200228,0.040049344
179,-0.42039454,-0.5583478,0.7243824,-0.8886467
180,-0.46779096,-0.49407214,-0.46939594,-1.6081531
181,-0.45977843,-0.58027756,0.8290762,0.6525333
182,0.117515594,-0.22884317,-0.9922906,0.8017304
183,-0.3819874,-0.5200454,-1.279881,0.13142064
184,0.055563346,0.103398666,-0.31079882,-0.29890174
185,-0.39893323,-0.54644,-1.5179716,0.71274424
186,0.99140024,0.7275861,0.115652025,-2.0035899
187,-0.020817414,-0.24173543,-1.6191053,-1.0603441
188,-0.4150038,-0.5655609,-0.7420897,0.9518825
189,-0.6159161,-0.61196613,-0.8299723,0.71162105
190,-0.6587,-0.61530584,0.76665634,-0.54720485
191,-0.48013753,-0.58087647,0.9540061,0.9164952
192,-0.5987828,-0.60566163,-1.6406174,0.60710466
193,-0.4414073,-0.52136195,-1.3328875,-1.2494771
194,-0.6488575,-0.5995595,-0.54727983,1.1177385
195,0.18105745,1.1736693,-1.2033869,1.8293252
196,-0.6716021,-0.6150284,0.69410956,-0.5424569
197,2.5094652,4.035209,1.1536577,-1.7229488
198,1.0323088,1.654672,1.0443248,-0.52400017
199,-0.4437471,-0.5796514,-0.72658557,1.0391386
200,-0.55801755,-0.5903628,0.22963125,-0.9470955
201,1.642309,1.533522,0.17594337,0.80726767
202,1.1318285,1.8195366,-0.23854166,0.17006522
203,1.3018662,1.55845,1.4913765,1.92102
204,-0.56857896,-0.5752113,-1.6306273,-0.96404994
205,-0.35607398,-0.54953045,-1.4851229,0.9838803
206,-0.9480834,-0.5377014,-1.1124916,1.7624837
207,-0.450667,-0.5489177,-1.1295078,-0.47438315
208,-0.6155493,-0.5848788,0.6502056,1.1198791
209,-0.68643963,-0.6207414,-0.86383456,0.8405404
210,-0.72942245,-0.5148569,-1.5142643,-2.6041434
211,-0.7778692,-0.5885503,0.4002057,1.1068321
212,-0.6423992,-0.59253234,-0.87015456,-0.91979086
213,0.11291647,0.68023,0.9680447,-2.5106716
214,-0.010785878,1.0989211,0.97611666,1.3256909
215,-0.4721923,-0.5341316,-0.16743872,1.4316314
216,-0.31015816,-0.47264832,-1.0984045,-0.38795808
217,-0.74831975,-0.6023016,0.8382795,-0.9429251
218,-0.5381677,-0.5746062,-1.2533342,-0.887135
219,-0.21235988,-0.43278044,0.38522795,-0.61030316
220,-0.24713069,-0.4498344,-0.85811263,-0.5677213
221,-0.31853646,-0.5217366,1.2742236,-0.6995998
222,-0.34016576,-0.49576354,-0.775775,-0.00044962764
223,0.22738707,-0.033062823,0.13446239,-1.0491035
224,-0.6205396,-0.6057392,-1.2121886,0.7579764
225,-0.58167505,-0.60572934,-0.7859661,0.7780098
226,0.13017097,-0.07724991,-0.46334696,-0.35220745
227,-0.54286826,-0.6071018,1.606784,0.75804317
228,5.55154,5.545562,-0.25859958,-0.25049818
229,-0.19190682,-0.3927584,-1.3018765,-0.30335844
230,-0.5711217,-0.5870815,0.20744583,0.99943423
231,-0.61969864,-0.595781,-1.2736315,0.12597382
232,2.2104638,1.7877187,-1.5838544,-0.6399462
233,1.8347995,1.4828848,-1.0842997,1.0726768
234,-0.37479472,-0.34721798,-0.33520213,-1.6817361
235,-0.24075224,-0.4438569,-1.2649177,0.73994124
236,-0.3703817,-0.5366406,-0.19301769,-0.7475275
237,1.2579738,0.69187105,0.1697014,-1.4265839
238,-0.4095818,-0.5318654,-1.1678517,-0.8656416
239,1.5474135,1.6490114,-1.140255,-2.06873
240,-0.31722212,-0.5045526,-0.6939512,0.7883781
241,-0.5128417,-0.5628887,-1.3264841,1.5483545
242,3.9417753,2.6284196,0.46005863,1.0376602
243,1.2519839,1.3591844,1.6090833,-0.0322538
244,-0.62445325,-0.61300975,0.39652246,0.0877454
245,-0.32040966,-0.41412222,-0.13998926,1.0885264
246,-0.42935705,-0.4837014,0.90633917,1.6563607
247,-0.5987366,-0.6098481,0.35711417,0.21132678
248,-0.41345555,-0.54410815,0.76089543,1.1041776
249,-0.66859233,-0.5777268,0.17505735,1.3442633
250,0.047464535,0.7235903,1.4278796,0.62295616
251,-0.6251925,-0.6031981,1.4205894,0.75821745
252,-0.34231782,-0.5101015,-0.4276805,-0.35083967
253,1.4252847,1.2827736,1.1717219,1.4798657
254,1.1626854,2.913154,0.5390336,0.0766938
255,-0.6623388,-0.5982399,0.7848788,-0.97182095
256,-0.20896423,-0.35450238,-0.6119194,-1.126589
257,-0.48709634,-0.5895908,0.45030224,-0.024755582
258,-0.49486184,-0.5831461,-0.1779755,0.9544065
259,-0.7202033,-0.6016747,-1.338336,0.39371684
260,-0.5235106,-0.6046191,0.78024393,-0.43713897
261,0.29715705,0.41049236,-1.4393573,0.9832771
262,-0.35941854,-0.51219296,-1.148848,-1.0675955
263,1.1887732,1.2204608,-0.55215776,-1.1196188
264,-0.40163708,-0.5578558,-0.2225084,0.47519538
265,0.8132657,0.9647725,0.5821679,-0.41143602
266,0.43383083,1.4048108,1.082251,-0.9698094
267,-0.51233244,-0.5901867,0.52917093,-0.8906927
268,-0.75392866,-0.58746165,0.108483404,1.1037898
269,0.056038976,-0.28303626,-1.0038971,0.24528396
270,-0.14258455,-0.39041525,1.4616425,-0.5086326
271,-0.47739443,-0.58930904,1.4401243,-0.9074724
272,-0.47843423,-0.5823854,0.41046473,-0.8287883
273,-0.55097616,-0.49221396,-0.85102487,-1.9509376
274,-0.6423625,-0.5983906,-0.39405677,-1.120659
275,-0.5135878,-0.59604996,-0.82901067,0.6886666
276,-0.43808958,-0.55736125,0.8986263,-0.90364397
277,0.9405503,1.3182518,1.2708417,-1.3935275
278,-0.6959741,-0.5985128,0.041703384,-1.0413313
279,0.76388776,1.4561235,-1.4022465,0.17692676
280,1.0209645,2.2128139,0.5459692,1.0819072
281,2.1895282,1.6891421,-0.7321886,-0.61112857
282,-0.64191926,-0.59718657,0.98062384,0.7230842
283,-0.5140115,-0.5753087,-0.66014165,-1.1002177
284,-0.6461556,-0.6013528,-0.32046044,-0.8326762
285,-0.6241456,-0.6051724,0.4743188,-0.7664089
286,2.5640845,2.4682753,0.5249312,-0.92540205
287,-0.020752177,-0.24784532,-1.1842268,0.24348375
288,-0.6116245,-0.59964377,1.0947366,-0.8595524
289,1.8190018,1.3275502,0.9684466,-0.025396511
290,0.4792901,0.47962928,-1.4851978,-0.44856837
291,-0.7043693,-0.59261477,-1.6438973,-1.0119393
292,1.6834873,1.7956868,-1.5234094,-0.15428834
293,-0.6824558,-0.6045827,0.2170766,-0.74869764
294,-0.21740283,-0.40532416,-0.7012178,0.9072479
295,2.3833494,4.1706433,-1.4560624,0.16317484
296,-0.5090188,-0.5836439,-0.87571764,-0.77980566
297,-0.30135527,-0.48239565,0.029972792,0.7404928
298,0.037383303,-0.20513204,-1.5966398,-0.937315
299,4.598026,2.8937361,-1.4907169,0.9455141
300,-0.45978832,-0.59075695,1.6582451,0.06410968
301,1.4527786,1.0614086,-0.33436158,-0.43832022
302,-0.43454707,-0.57253057,1.6422707,0.7236135
303,-0.39213336,-0.5487656,-0.50904125,0.4845884
304,0.13174614,-0.1195205,-1.305107,-0.8063755
305,-0.5183703,-0.5996869,0.6397403,-0.7121099
306,-0.59294766,-0.5806021,0.9038821,1.1782188
307,-0.3917094,-0.5556619,0.5494598,-0.8367207
308,-0.51027286,-0.558457,0.7502569,1.7731918
309,-0.2838953,-0.46415287,0.89458406,0.806569
310,-0.09326785,-0.31748122,-1.0181139,-0.51650345
311,-0.6179195,-0.58808744,-1.3367563,-0.9896219
312,-0.5299721,-0.59472215,0.99159676,0.7079581
313,-0.08737156,2.0799673,-1.4797205,-1.6608121
314,-0.5578876,-0.59642506,-1.5764568,0.59714794
315,-0.38242877,-0.5286707,-0.35037127,0.91941774
316,0.9594543,0.88042647,-0.31872338,-1.1480244
317,-0.5092565,-0.5924731,-0.73470557,0.7859266
318,0.68556297,0.5653656,0.33932525,-0.3083174
319,-0.5399722,-0.58682245,-0.5445925,0.9518566
320,-0.57664627,-0.6073329,0.3582442,-0.21751602
321,0.33289585,0.17705177,-0.87694144,1.0695987
322,-0.5451051,-0.60558087,0.60504484,0.33305272
323,-0.553999,-0.5738061,-1.6238233,-0.8663207
324,-0.31580752,-0.50048685,-0.67673403,-0.68445677
325,-0.3743024,-0.51360273,-1.3541178,-0.46996093
326,-0.5537978,-0.6156453,1.3468858,0.44736812
327,-0.59016174,-0.61152285,-0.7453142,-0.65876627
328,1.3953534,1.4571279,-0.742066,0.6819812
329,-0.50167346,-0.56033313,-1.2096571,-0.9084158
330,1.8985415,1.0527025,1.3961247,-1.7014471
331,-0.21190085,-0.42367005,-0.9583118,-0.5597565
332,-0.39156333,-0.5514612,0.6439186,0.5926199
333,-0.229267,-0.4211195,0.28876862,0.3890684
334,-0.68313146,0.0054041743,1.3777739,2.1341012
335,-0.4667068,-0.58150417,-0.73195386,-0.5622367
336,-0.018260032,0.42773587,-0.4672786,1.4805315
337,2.547105,2.0127282,1.4533463,-0.46153802
338,-0.049533993,1.2728033,0.012575224,1.6844721
339,-0.32582647,-0.5136512,-0.21450716,-0.72294545
340,2.0621634,1.4312288,-0.5628194,-0.5222393
341,-0.42886367,-0.5766637,-0.9211564,0.704579
342,1.4116763,1.0644202,-1.0036792,0.5696093
343,-0.54620266,-0.58666855,0.48743278,-1.0433707
344,-0.45838445,-0.5314126,-0.14206138,-1.3760128
345,-0.49089676,-0.59865427,1.3213587,0.4362329
346,-0.5276984,-0.5989528,1.1956775,0.7528416
347,1.4294372,0.8368603,0.15512039,-1.2304902
348,1.865088,2.1288252,0.12509854,0.7726091
349,-0.47194114,-0.62992597,1.6781967,-0.79071796
350,1.5437276,1.6458675,1.2666565,0.55836964
351,-0.32671434,-0.49876857,-0.44693553,-0.2112022
352,-0.6941329,-0.6198193,-0.52420926,0.66104937
353,0.5979111,1.3488926,-1.4216402,-0.057660073
354,-0.41852444,-0.5611958,-0.4587118,0.6516105
355,-0.10293091,1.0120757,1.0199945,0.9575652
356,-0.13429199,-0.26691464,-0.5940522,0.122160524
357,0.22390485,-0.112089425,0.14677915,-0.50923157
358,-0.6082128,-0.6173581,1.6665541,-0.94247055
359,-0.38583863,-0.5309531,-0.869572,0.24181199
360,-0.7023597,-0.59918916,1.3594141,-0.93341935
361,-0.4715036,-0.5708827,0.1494913,-0.98749375
362,-0.47240514,-0.57953185,0.062327508,-0.7162883
363,-0.5043564,-0.59429497,0.68299145,-0.8532107
364,-0.19193576,-0.37844515,-1.0377935,-0.028127298
365,1.3530202,1.6197115,0.2864432,0.9248483
366,0.4976733,0.07809548,1.2446423,-1.1089789
367,-0.28061804,-0.41904444,0.9993801,-0.025211006
368,-0.6233048,-0.6162068,1.6040609,-0.61475027
369,1.2199473,1.1987985,0.45725095,0.11448386
370,-0.57443523,-0.589613,0.09075475,0.9057386
371,0.8638145,1.933403,-0.25142273,0.08797878
372,0.01950775,-0.24293557,0.35186,-0.6333708
373,-0.45121855,-0.57477635,1.433132,0.8531865
374,-0.73715377,-0.5960077,-0.69852006,1.1774356
375,-0.60994995,-0.6107962,-0.7285311,-0.3529231
376,1.1238513,1.3015225,-0.867674,0.96056664
377,0.34229138,0.24191351,-0.31236246,0.6405605
378,-0.5629803,-0.5974912,-0.66434944,0.83078635
379,-0.47227243,-0.5782779,1.6397891,0.94761443
380,-0.6155005,-0.6152766,-0.9041187,0.4292942
381,-0.50233674,-0.5814017,-1.667309,0.27609402
382,-0.15098955,0.57444763,-1.5288656,0.27870932
383,0.24142739,0.33019352,0.53441703,-0.26297608
384,-0.49679095,-0.58348495,-0.6278293,-0.8126813
385,-0.48734546,-0.580514,0.08869208,-0.8298993
386,-0.19978325,-0.42924035,1.2644608,0.9538628
387,-0.45506224,-0.5751317,1.1227554,-0.90417564
388,-0.2204419,-0.33957395,0.43569627,1.2713434
389,1.1586504,1.2168018,1.526969,0.015059456
390,0.67798805,1.3187258,-1.4033076,0.4076942
391,-0.30855194,-0.45977718,0.93975985,0.22515598
392,-0.66657823,-0.6132589,-1.5368544,0.7169697
393,-0.4481861,-0.5605672,-1.1115986,0.27555093
394,-0.5257971,-0.6078949,1.6916348,-1.0733639
395,-0.30258983,-0.4865983,-0.90566814,-0.8894297
396,-0.024476007,-0.17405859,-0.67553115,0.7820587
397,0.72998166,1.8109792,1.009921,-0.546702
398,-0.395958,-0.53744656,-0.9954035,0.3322502
399,-0.26873958,-0.45079654,-0.6230377,0.8318558
400,0.75852585,0.20498212,1.5943779,0.39954695
401,-0.5290627,-0.5833106,-1.1808317,-0.72059155
402,-0.42526782,-0.25744295,-1.1892431,-2.6652684
403,1.8924556,1.2583393,0.024080493,-1.2234725
404,-0.55435646,-0.5995413,0.46995565,0.705145
405,-0.5309893,-0.59449005,-0.74238795,-0.7455224
406,-0.57460517,-0.5950596,1.177568,-0.92678916
407,-0.40840414,-0.55082196,0.56788015,0.9998269
408,-0.5796348,-0.5923922,-1.610615,0.7162113
409,-0.59438753,-0.5969658,0.32994318,0.75436306
410,-0.5221443,-0.57414424,1.4191645,1.0986768
411,-0.5816699,-0.59229654,-0.74423856,-0.9289627
412,-0.51642597,-0.57136005,-1.6270496,-0.8997538
413,-0.5307273,-0.5924941,-0.24439675,-0.7883413
414,-0.45779547,-0.579661,-0.14979786,0.5545589
415,-0.53066194,-0.5907055,-0.59010434,0.84319115
416,1.1444634,1.3747529,-1.4852526,0.6243105
417,-0.27825394,-0.4306925,0.47020346,1.0811112
418,-1.1240591,-0.47803938,1.2907437,-3.0184252
419,0.5463624,0.024714664,-1.4439338,-0.5517788
420,0.5524707,0.6234721,-1.4801768,-1.5560805
421,-0.41375813,-0.5630829,1.4395303,-0.9108726
422,-0.5054254,-0.5272909,0.014890991,2.1239462
423,-0.40574712,-0.55028814,-0.14100912,-0.48328775
424,-0.03455335,-0.28668398,1.3826374,0.4090965
425,1.3643223,2.3216407,-1.498439,-1.1033931
426,1.8804429,1.5855217,0.14420517,0.33610168
427,0.097405285,-0.1452616,-1.642896,-0.67053664
428,-0.30536312,-0.5134502,-1.2270238,0.79122806
429,-0.6165111,-0.6129937,-0.18489069,0.4108555
430,-0.33817923,-0.50808537,0.31177118,0.44153854
431,-0.57510996,-0.6043041,0.7607135,-0.8742142
432,-0.49892953,-0.57901293,-1.5379292,0.8157705
433,2.2367449,1.5622094,-1.3111788,-0.23992243
434,-0.5153804,-0.58216596,-0.7010865,-0.91329837
435,0.44064274,0.14288346,0.15050511,0.74692893
436,-0.20511709,-0.4263816,-0.26612917,-0.6161078
437,-0.7005769,-0.5557684,-1.650596,1.6172976
438,-0.62775725,-0.5995656,-0.23650187,0.7791265
439,0.20884264,-0.09729034,-0.21770304,0.21773317
440,-0.6158633,-0.60562325,-0.72893673,-0.19994377
441,-0.39527008,-0.55184907,0.20510417,-0.8777987
442,-0.33117747,-0.50885874,0.74837816,0.77633417
443,-0.46620587,-0.5515092,-1.2651337,-1.0734558
444,-0.42453104,-0.5532628,-0.8702868,0.3851854
445,-0.40695995,-0.5599399,1.2625556,-0.4016531
446,0.88948894,1.3210258,0.46513188,0.9254179
447,-1.1283364,-0.45992148,-0.46985728,-2.724273
448,0.26972365,0.012803704,-0.909573,1.023501
449,-0.5603566,-0.59474665,-1.2997282,-0.53120875
450,-0.7054776,-0.5903594,0.6761326,1.310299
451,3.3046155,3.3577788,-0.31969634,0.38654444
452,-0.5429322,-0.6012211,-1.0082616,0.6724125
453,0.6365583,0.17111228,1.5949643,0.6496388
454,-0.45625037,-0.57266694,0.83247715,1.0685762
455,0.055697754,-0.2035588,0.13241516,-0.587458
456,-0.59914684,-0.58398616,0.44680256,1.4912535
457,-0.21099901,-0.31918192,1.1837001,-1.4899993
458,-0.49320662,-0.5787225,-0.76393676,-0.8947598
459,-0.41907534,-0.5540577,-0.78441334,-0.90054643
460,1.2599703,1.4140834,-0.46999156,0.18767375
461,-0.5934826,-0.6140077,0.3800933,0.5436114
462,-0.64561826,-0.6138607,-0.6374996,0.6741353
463,-0.5721501,-0.59248346,-1.1029738,0.9710845
464,0.80955493,0.7045053,-1.498295,-0.84677553
465,-0.6000913,-0.6019392,0.86065644,0.6728852
466,-0.22834203,-0.49756408,1.6659412,-0.8678534
467,-0.3179321,-0.5107888,-1.0325505,0.5669724
468,-0.1197993,-0.26131803,0.6699563,-1.2235972
469,-0.67648125,-0.5939875,0.35699916,-1.0027163
470,-0.64248633,-0.61354005,0.74337447,-0.78016984
471,-0.5735049,-0.58965546,-0.90898126,-0.8752357
472,-0.65128684,-0.6097176,-0.40997505,0.15216321
473,-0.52684194,-0.5979661,0.981957,-0.88002074
474,2.3673465,1.2085994,1.3131366,-0.7378955
475,0.8424821,0.73222566,0.8109483,-1.5394452
476,0.8969518,1.4538178,1.2162669,0.35114095
477,-0.6530492,-0.6024503,-0.27181008,-0.78848934
478,-0.6453923,-0.6106204,-0.65986097,0.73959696
479,0.63105714,0.71144336,-0.85965276,1.1115375
480,-0.51103103,-0.5852537,-1.026483,0.96518695
481,-0.4093269,-0.5382846,1.0014619,0.71146524
482,-0.017163798,-0.25956082,-0.87578374,1.9271638
483,-0.7601752,-0.5585852,-0.6981534,-1.6462561
484,1.6128268,1.2612191,0.6914569,0.35687765
485,-0.4065097,-0.4696746,-1.4232136,1.6055688
486,-0.56711125,-0.5841106,0.31718534,1.0367178
487,-0.5966878,-0.5831979,-0.86831176,1.4568853
488,0.64809275,1.412328,-0.9643022,0.14210409
489,1.587534,1.8410363,0.8523436,-0.5687299
490,-0.2743616,-0.49204153,1.5812876,0.87909114
491,-0.62837315,-0.6063624,0.68741363,-0.87777376
492,-0.4333375,-0.5654442,0.797792,0.7602968
493,2.3907921,2.1266332,-0.21116078,-0.50348353
