,m,pt,phi,eta
132,0.48689497,0.22286475,-1.5665638,-0.15213302
133,-0.23301955,-0.4666667,1.4162393,-0.75449795
134,-0.5608003,-0.5757034,1.3955758,-1.452798
135,2.350872,2.216859,-0.58412474,-1.4419996
136,0.19335386,0.07544327,-1.1159539,1.5715046
137,-0.4387816,-0.5832982,0.8351148,-0.45193952
138,-0.18443924,-0.28864503,-0.81436586,1.6394607
139,-0.55033076,-0.6244502,0.9663566,-0.40187323
140,-0.468862,-0.57682896,0.29769194,-0.8106835
141,-0.4602968,-0.5130906,-0.8191737,1.6240857
142,-0.424054,-0.55141425,-0.9397736,-0.9055522
143,1.0686243,1.2905489,0.55201465,-1.7222831
144,-0.74396896,-0.63046503,0.36458033,1.094037
145,-0.5538925,-0.6075535,0.38667566,0.7941721
146,0.8905683,1.2534595,-0.14875501,0.37994546
147,-0.12975058,-0.32649183,-0.3676623,0.40620518
148,0.5096724,1.1578395,-0.07757133,0.22597219
149,-0.7232675,-0.6046095,-0.0763675,1.6934768
150,-0.44957754,-0.56078005,-1.3755754,0.16047536
151,-0.7103817,-0.6310005,-0.37410975,-0.88380486
152,-0.564842,-0.5195575,-1.5831208,2.2501884
153,2.9116306,2.0303833,1.0630825,-0.43341762
154,-0.40458852,-0.5389023,0.23160785,1.0128845
155,-0.57260865,-0.61793303,-1.2887521,0.7998263
156,2.655408,3.8039045,-1.5988004,1.4892746
157,-0.35772756,-0.50124097,-1.3733659,0.2124212
158,0.61116713,0.68863034,-0.46061036,-1.7578534
159,0.32612062,0.11103535,-1.0287503,1.1437591
160,1.2780359,1.9335576,-0.3403273,-1.2894632
161,-0.4205234,-0.48579764,-0.2923274,-1.6491975
162,-0.30399728,-0.50303984,1.2791941,-0.9291567
163,1.2842963,2.8387206,1.401537,-1.5540107
164,0.84225786,0.52402425,0.2551062,0.6532139
165,-0.49696517,-0.5919137,-1.2605162,-0.028626107
166,1.8679762,3.0153055,-0.05761701,-0.5152332
167,-0.79286474,-0.6460166,-0.25336874,-0.6714219
168,-0.23968042,-0.43361115,0.25068843,0.99348235
169,-0.11749384,-0.36262822,1.4252849,-0.88309216
170,-0.49037105,-0.59621286,-0.6037284,0.6861295
171,-0.6287846,-0.6264124,-1.7026212,1.0465026
172,-0.54650515,-0.6029761,0.85111576,-0.87125856
173,1.30111,1.0289607,0.7236801,0.4521594
174,-0.38694394,-0.56504536,1.7264163,-0.8824291
175,-0.27956754,-0.4399383,0.44009143,1.1555879
176,-0.5840124,-0.6209297,-1.6492443,0.6347138
177,-0.53390735,-0.6190927,1.5555849,-0.7790684
178,0.55943966,1.5932925,1.0798547,-0.2163062
179,-0.38748214,-0.5451417,0.77227706,-0.8695814
180,-0.43045458,-0.4995346,-0.4904644,-1.5933392
181,-0.48068702,-0.58972216,0.82712513,0.6817158
182,0.06843363,-0.1510284,-1.0801655,0.9089668
183,-0.3585729,-0.50795126,-1.3401248,0.16476004
184,0.31328687,0.031509876,-0.26976797,-0.38994694
185,-0.36420965,-0.5302589,-1.5387352,0.8093112
186,0.9083374,0.91571665,-0.14615363,-1.7220191
187,0.074708715,-0.1359117,-1.6559553,-1.0072675
188,-0.40104988,-0.53955984,-0.80744433,1.0290167
189,-0.65982467,-0.63053703,-0.8441733,0.79662764
190,-0.6997302,-0.64579797,0.7595505,-0.5199663
191,-0.5051372,-0.57974815,0.95426923,1.0068711
192,-0.56510293,-0.6175461,-1.6708627,0.6625842
193,-0.42187968,-0.5369897,-1.3760513,-1.1771991
194,-0.6723397,-0.6183796,-0.5517742,1.2625749
195,0.031486884,1.3921256,-1.2774646,1.7786609
196,-0.7100559,-0.64630175,0.6935014,-0.51578504
197,4.2760878,2.0535495,1.5815358,-1.1110775
198,1.1112952,1.7303365,0.94972044,-0.54729646
199,-0.41696075,-0.54136205,-0.78109527,1.1012571
200,-0.55304396,-0.5959275,0.23489207,-0.9513017
201,1.8828425,1.2756743,-0.10660353,0.705291
202,1.3579793,1.8141855,-0.30466977,0.35312158
203,1.4341674,1.5069525,1.5930145,1.6935436
204,-0.5747204,-0.6149955,-1.6786995,-0.8649293
205,-0.37303352,-0.51208687,-1.5095992,1.088385
206,-0.93169427,-0.6248779,-1.167906,1.9008415
207,-0.412844,-0.557287,-1.171071,-0.40628213
208,-0.6476649,-0.606797,0.6523797,1.291328
209,-0.7738938,-0.6428914,-0.88755393,0.9058536
210,-0.7286395,-0.5118058,-1.5262395,-2.661506
211,-0.78578717,-0.62932277,0.3822211,1.3011855
212,-0.6566716,-0.6264179,-0.9043813,-0.88708234
213,0.017736323,0.78233266,0.60056835,-2.0947604
214,-0.09004478,1.3162062,0.9651299,1.5176667
215,-0.48661777,-0.5332296,-0.21461332,1.5512563
216,-0.28892156,-0.4861498,-1.1420007,-0.33410382
217,-0.7778944,-0.6357336,0.8241895,-0.93535656
218,-0.54151917,-0.6009021,-1.3029864,-0.83218735
219,-0.17604755,-0.4108379,0.3626629,-0.58403593
220,-0.2105815,-0.43184447,-0.8792336,-0.49434835
221,-0.30182523,-0.5135391,1.3000953,-0.7024357
222,-0.3207227,-0.49438787,-0.8294682,0.035260364
223,0.26077214,0.039940834,0.03213662,-0.9805375
224,-0.6226469,-0.6271889,-1.2504106,0.8648131
225,-0.610048,-0.62221026,-0.8306559,0.8576255
226,0.2053962,-0.06675124,-0.50394744,-0.3466775
227,-0.5999729,-0.61863613,1.6119566,0.81931734
228,6.038314,5.53768,0.26211393,-0.6297958
229,-0.15518346,-0.3855331,-1.3710477,-0.26107442
230,-0.5572678,-0.59444785,0.16458195,1.1106466
231,-0.62595737,-0.61287093,-1.33533,0.19594075
232,2.520834,1.6359596,-1.5536993,-0.2067456
233,2.0585487,1.4134109,-1.2901976,1.2298403
234,-0.2572018,-0.3565092,-0.3683976,-1.6613153
235,-0.22825575,-0.438349,-1.319808,0.7977783
236,-0.3781608,-0.5374508,-0.21906516,-0.71873724
237,1.3588223,0.89955807,0.05599147,-1.3156598
238,-0.390358,-0.53829885,-1.2139332,-0.8168269
239,1.8259306,1.5837122,-1.027184,-1.6248928
240,-0.31067252,-0.50195146,-0.74855155,0.84347904
241,-0.5571604,-0.5618658,-1.3836128,1.6126251
242,4.2699485,2.5241244,0.35881704,0.9818541
243,1.3346357,1.5475535,1.5043144,0.24256612
244,-0.6511696,-0.60427046,0.37791675,0.120118216
245,-0.2741289,-0.44103694,-0.22714105,1.1576834
246,-0.45922005,-0.4939611,0.9150513,1.7681899
247,-0.6322392,-0.60776806,0.35256654,0.31192422
248,-0.4468431,-0.5339751,0.7666686,1.245422
249,-0.6524768,-0.59616065,0.13945591,1.5388763
250,-0.03479936,0.8259139,1.7304854,0.73043597
251,-0.6964275,-0.6342287,1.4324284,0.81012243
252,-0.32913792,-0.5150132,-0.44940042,-0.3097384
253,1.1638436,1.7028759,0.88409454,1.6941974
254,1.1237702,3.2553675,0.5704512,0.14864446
255,-0.68029445,-0.6219709,0.7833875,-0.98193645
256,-0.1534295,-0.34298635,-0.6437154,-1.1104043
257,-0.49475005,-0.58524895,0.4241385,-0.015799746
258,-0.47478363,-0.5728154,-0.23192531,1.0300753
259,-0.78499657,-0.6293881,-1.4458158,0.48808575
260,-0.51998985,-0.6132655,0.7901326,-0.41989672
261,0.45273638,0.21861374,-1.1800542,1.0101695
262,-0.330231,-0.49019623,-1.1969203,-1.0521951
263,1.3065872,1.3324773,-0.666226,-1.6685915
264,-0.3920099,-0.55913925,-0.27538705,0.5406525
265,0.880614,1.0630928,0.6552307,-0.3956857
266,0.35580802,1.5456995,1.0960948,-0.48479056
267,-0.5022525,-0.5876951,0.55336493,-0.8657839
268,-0.8170139,-0.63433313,0.08727968,1.2557977
269,-0.07902341,-0.172405,-1.0860374,0.26278406
270,-0.10090581,-0.3619113,1.456363,-0.48787892
271,-0.44573447,-0.58285594,1.4562709,-0.88448656
272,-0.48102814,-0.5831256,0.42606288,-0.79163015
273,-0.50933695,-0.5072608,-0.88903093,-1.9385262
274,-0.68819225,-0.6235318,-0.39639753,-1.1238852
275,-0.53582466,-0.60759735,-0.8616134,0.78366923
276,-0.40513897,-0.55543685,0.9124678,-0.8745972
277,0.8726623,1.5457631,0.9950847,-1.4181299
278,-0.73741204,-0.6289904,0.060753763,-1.0494858
279,0.77867866,1.6134968,-1.5687923,0.31743312
280,1.155103,2.1193867,0.46825367,1.1202317
281,2.4077451,1.6592536,-0.9218612,-0.25248855
282,-0.7204962,-0.633718,0.98479193,0.78357923
283,-0.517883,-0.5815208,-0.6850357,-1.0897616
284,-0.67939264,-0.62693906,-0.32860234,-0.80704147
285,-0.64063466,-0.6253202,0.48418528,-0.7194514
286,2.7082372,2.934228,1.6971817,-0.7116708
287,-0.040048845,-0.18244648,-1.2303429,0.46710014
288,-0.6052592,-0.6214719,1.0852785,-0.81978697
289,1.9403384,1.3574195,0.8395187,0.51120627
290,0.69594073,0.4040532,-1.597445,-0.17309596
291,-0.7120563,-0.6521721,-1.7090342,-0.9097373
292,1.8717172,1.901711,-1.4820335,-0.26566643
293,-0.7284236,-0.63723826,0.21591866,-0.6909485
294,-0.17719239,-0.3838892,-0.7133007,1.002542
295,2.3144336,4.6440735,-1.4543335,0.447877
296,-0.49362487,-0.5847919,-0.9089176,-0.72903657
297,-0.28410572,-0.4867463,-0.0034902096,0.8049822
298,0.124448344,-0.11592388,-1.6264799,-0.84243363
299,4.871305,3.1033137,-1.4678949,1.2898033
300,-0.4751337,-0.5738199,1.696976,0.07861644
301,1.4674947,1.2421706,-0.537353,-0.2851352
302,-0.44372532,-0.56724095,1.6421812,0.7716486
303,-0.378555,-0.55113864,-0.5255098,0.5198454
304,0.20362401,-0.06623912,-1.3409193,-0.68078864
305,-0.5138931,-0.6022117,0.6364768,-0.65817785
306,-0.6541816,-0.60595083,0.90596324,1.3344189
307,-0.37221536,-0.5375533,0.56880254,-0.81394756
308,-0.56688297,-0.54838467,0.73638886,1.8671184
309,-0.24888869,-0.4480822,0.9471523,0.86435926
310,-0.0360564,-0.29021,-1.0611055,-0.44741958
311,-0.6334115,-0.6270251,-1.3870761,-0.96735114
312,-0.5445192,-0.6052029,1.0006387,0.7721389
313,-0.06865204,1.9661746,-1.5384176,-1.5042766
314,-0.5406079,-0.61065626,-1.62133,0.6337083
315,-0.36821574,-0.5240867,-0.4050927,0.994336
316,1.1914208,0.88302755,-0.3395706,-1.4257913
317,-0.5196398,-0.5998304,-0.764637,0.8704423
318,0.7790382,0.6283729,0.23588586,-0.2973373
319,-0.5158526,-0.5913851,-0.55988467,0.9996325
320,-0.5882484,-0.62201166,0.33508623,-0.17030095
321,0.37910002,0.16411364,-0.8170706,1.2335905
322,-0.57959855,-0.6130514,0.5995137,0.41617715
323,-0.56623024,-0.6129601,-1.666709,-0.7246105
324,-0.27963987,-0.47921205,-0.6983209,-0.6308244
325,-0.3502546,-0.5228646,-1.4046266,-0.40511948
326,-0.5991418,-0.6236131,1.362642,0.4957497
327,-0.6097122,-0.6213248,-0.77404046,-0.5763166
328,1.4471481,1.6119112,-0.82704633,0.5006405
329,-0.5008607,-0.58596325,-1.2576709,-0.8648463
330,2.0824807,1.2420009,1.3582745,-1.5721943
331,-0.18891397,-0.41516805,-1.0213108,-0.4676156
332,-0.3901265,-0.55367327,0.6470862,0.6592505
333,-0.2092686,-0.43538117,0.2660359,0.4687472
334,-0.54196566,-0.30203986,1.5047472,2.4334736
335,-0.4444422,-0.5716553,-0.7317082,-0.5033812
336,0.21308267,0.2881503,-0.47932762,1.8845255
337,2.5467064,2.227514,0.8101923,-0.4814722
338,-0.066185676,1.2924508,-0.12099078,1.7102253
339,-0.32305264,-0.5072155,-0.24184111,-0.69850624
340,2.3134446,1.3536444,-0.7176022,-0.3022396
341,-0.41233635,-0.56267977,-0.9605168,0.7812136
342,1.5372984,1.1425732,-1.0872698,0.7508822
343,-0.5611177,-0.5943289,0.49222022,-1.0596967
344,-0.44716403,-0.52995515,-0.15944588,-1.3784143
345,-0.5186399,-0.6063888,1.3226259,0.4969688
346,-0.55950075,-0.60635257,1.2021453,0.8400858
347,1.6143811,0.9668654,0.1823948,-1.2172245
348,2.4265351,1.5581617,0.19040036,0.74297756
349,-0.49870843,-0.616812,1.7192826,-0.7285668
350,1.6822932,1.6475756,1.0539064,0.35275728
351,-0.32360637,-0.50884414,-0.4879825,-0.16655791
352,-0.74822205,-0.6356883,-0.5465437,0.7361194
353,0.59829336,1.5297477,-1.2991643,0.20859389
354,-0.40235558,-0.561219,-0.47860107,0.7164328
355,0.02296418,0.8983675,1.1560638,0.9971626
356,-0.095608816,-0.26123285,-0.5705791,0.103443906
357,0.22790074,-0.050404787,0.040731072,-0.46737826
358,-0.6181249,-0.62841153,1.67308,-0.9289773
359,-0.37592608,-0.51073456,-0.9444361,0.20724638
360,-0.7135978,-0.6344633,1.343044,-0.9244999
361,-0.4652646,-0.56618404,0.15555662,-0.98658615
362,-0.44711477,-0.57282305,0.062329352,-0.658053
363,-0.49302256,-0.5891161,0.6926572,-0.81270725
364,-0.15417328,-0.36643052,-1.113239,-0.013459623
365,1.144433,2.01761,0.35939175,0.97929037
366,0.49333096,0.23728216,1.3219013,-0.991978
367,-0.23363689,-0.4162228,0.97225755,-0.039789245
368,-0.6579541,-0.6525874,1.6160331,-0.6217287
369,1.403727,1.2267928,0.54540235,0.43585247
370,-0.60677487,-0.6124389,0.04160613,1.0132054
371,1.1284835,1.8197831,-0.30150434,0.23462053
372,0.06746994,-0.1969564,0.30931425,-0.60315776
373,-0.49711442,-0.5798569,1.4412222,0.93201935
374,-0.78469193,-0.63620687,-0.7520398,1.2790498
375,-0.65265214,-0.63672566,-0.75410086,-0.28365403
376,1.2913816,1.1191545,-1.2729015,0.6278665
377,0.29811075,0.36119664,-0.32596058,0.42126912
378,-0.58584887,-0.6155312,-0.6937966,0.9007695
379,-0.54599047,-0.59082294,1.6275017,1.0392618
380,-0.6188536,-0.6160741,-0.96881473,0.4961499
381,-0.4488572,-0.55218244,-1.7170382,0.39335823
382,0.15999356,0.6447184,-1.6504159,0.34335446
383,0.24805588,0.41342235,0.44718736,-0.14060824
384,-0.48905432,-0.58134604,-0.6480535,-0.78662986
385,-0.46801943,-0.5754826,0.09737545,-0.79956263
386,-0.26712412,-0.43578458,1.2770357,1.0384015
387,-0.43893233,-0.57319903,1.1255879,-0.8819968
388,-0.19115028,-0.33563495,0.38813204,1.3602448
389,1.2919967,1.2968609,1.4248538,0.31838685
390,0.76107013,1.3908179,-1.4340636,0.4089561
391,-0.28833723,-0.47678018,0.9758577,0.29117697
392,-0.6824963,-0.6403837,-1.5709097,0.8141018
393,-0.44009566,-0.54836535,-1.1571445,0.33634818
394,-0.52974206,-0.60033774,1.6901407,-1.0911165
395,-0.29395282,-0.47860622,-0.9633107,-0.86773497
396,0.027830362,-0.20033002,-0.6879916,0.90439415
397,0.7359727,1.9273429,1.0029061,-0.5248175
398,-0.3586724,-0.5169811,-1.0541744,0.40380722
399,-0.23762278,-0.44322753,-0.6282166,0.920967
400,0.7441202,0.39511716,1.6385727,0.52785116
401,-0.5212989,-0.5973182,-1.2137239,-0.6134374
402,-0.40543514,-0.27483392,-1.1616989,-2.6316822
403,2.1360025,1.19558,-0.084317505,-1.2545123
404,-0.55537164,-0.6089611,0.4527442,0.7548608
405,-0.52064455,-0.59489655,-0.775877,-0.67526275
406,-0.5701817,-0.6105168,1.1666193,-0.9162114
407,-0.43017554,-0.54115486,0.5708911,1.1012397
408,-0.54832566,-0.61219597,-1.6120341,0.81196046
409,-0.61682826,-0.6193769,0.30268192,0.82335085
410,-0.5392177,-0.5744672,1.4291992,1.2333258
411,-0.5862252,-0.6083329,-0.78727937,-0.91120106
412,-0.51651084,-0.5962584,-1.6879468,-0.76078653
413,-0.5460199,-0.59993863,-0.26250067,-0.7572701
414,-0.45771554,-0.5859983,-0.1860067,0.61663795
415,-0.5287912,-0.60032654,-0.6023896,0.90840065
416,1.1579795,1.590837,-1.6251528,0.5181056
417,-0.29304188,-0.44581652,0.4591673,1.1838038
418,-1.2041202,-0.46519327,1.2433455,-3.2105336
419,0.49802107,0.16630828,-1.4305301,-0.47128427
420,0.6270411,0.6614293,-1.5728159,-1.6554037
421,-0.38662386,-0.5568342,1.4556739,-0.8925515
422,-0.5576526,-0.5046904,0.037676394,2.349553
423,-0.42590904,-0.56776166,-0.18899131,-0.4320385
424,-0.04671237,-0.28730989,1.3847821,0.48446935
425,1.4409926,2.5538197,-1.654345,-1.2301459
426,2.0260367,1.5920981,-0.03291112,0.52492213
427,0.23970976,-0.048999548,-1.6609128,-0.5535529
428,-0.30559123,-0.49303913,-1.2691792,0.8566265
429,-0.65542966,-0.62036943,-0.17143351,0.51144433
430,-0.33993852,-0.53127766,0.27996123,0.5130041
431,-0.577942,-0.61066294,0.76658255,-0.83932114
432,-0.4792683,-0.58184123,-1.549942,0.9351399
433,2.4694154,1.5349603,-1.5524337,-0.21791145
434,-0.5198784,-0.5889449,-0.74212945,-0.8977908
435,0.42178297,0.16130924,0.2859233,0.7019241
436,-0.18159336,-0.41141844,-0.26434228,-0.5565821
437,-0.7274659,-0.6151488,-1.6462104,1.6761229
438,-0.6238225,-0.62124777,-0.26400104,0.8735931
439,0.114536405,-0.005954981,-0.29457682,0.45393038
440,-0.6487438,-0.6326208,-0.76432246,-0.11502095
441,-0.37517074,-0.5336714,0.21906191,-0.8471823
442,-0.3250413,-0.5040953,0.76739687,0.84256893
443,-0.4687143,-0.56677294,-1.3141581,-1.0627297
444,-0.39328364,-0.5504737,-0.8879521,0.4562416
445,-0.39900562,-0.5691309,1.2570548,-0.35672355
446,0.71243423,1.6009579,0.50062245,0.98428273
447,-1.1369417,-0.5725746,-0.47037044,-2.8507888
448,0.29871517,0.086137295,-0.86009634,1.1671342
449,-0.5674567,-0.61534405,-1.3504419,-0.44873804
450,-0.74270386,-0.6167941,0.6505622,1.4805317
451,3.6576116,3.2698052,-0.31574774,0.3200422
452,-0.57242763,-0.61721873,-1.0199451,0.7640088
453,0.6789164,0.292691,1.6040967,0.77192014
454,-0.45252624,-0.5416291,0.826685,1.1925365
455,0.098369256,-0.16976595,0.041358948,-0.5358332
456,-0.6540954,-0.59029675,0.4289462,1.6453174
457,-0.20890588,-0.33878684,1.2444501,-1.52042
458,-0.48357964,-0.5770581,-0.79242116,-0.87662244
459,-0.40879476,-0.5444789,-0.8061916,-0.89290017
460,1.3581886,1.533484,-0.6030405,0.4776597
461,-0.629484,-0.62248516,0.36847872,0.6118861
462,-0.6827242,-0.631691,-0.67352504,0.7543076
463,-0.57308567,-0.6091714,-1.1416575,1.0380821
464,1.0735793,0.5985981,-1.6339178,-0.5240088
465,-0.6659815,-0.6279423,0.8508126,0.7269065
466,-0.22120427,-0.4596057,1.6810417,-0.8569993
467,-0.3123684,-0.51002884,-1.0726779,0.6286996
468,-0.032126047,-0.21278262,0.734091,-1.2038152
469,-0.7278925,-0.6268258,0.35230136,-1.0195633
470,-0.6700856,-0.6308689,0.73073035,-0.74452585
471,-0.58631486,-0.6109483,-0.93898046,-0.8286222
472,-0.6930504,-0.6066115,-0.47547102,0.21256404
473,-0.52132857,-0.6000786,0.9752223,-0.8396798
474,2.5369737,1.2634454,1.3494234,-0.59363663
475,0.9761513,0.84004736,0.7010791,-1.6244327
476,1.0052598,1.545737,1.3926079,0.1008984
477,-0.7018598,-0.6317384,-0.28998765,-0.7510719
478,-0.67641723,-0.63156915,-0.7036338,0.8172225
479,0.8143857,0.540465,-1.0624303,1.2784704
480,-0.48095563,-0.57731915,-1.0661802,1.0328262
481,-0.39300656,-0.54673266,1.0217433,0.7639809
482,-0.14039865,-0.12570524,-1.0174599,2.0097632
483,-0.78045785,-0.6315601,-0.73081267,-1.6486938
484,1.814717,1.3147194,0.9388533,0.47487253
485,-0.39535052,-0.4597392,-1.4518479,1.6740111
486,-0.5576277,-0.5901556,0.2816074,1.172799
487,-0.61839026,-0.58985496,-0.9104439,1.5514231
488,0.6994647,1.4133644,-0.97915626,-0.3032754
489,1.7130108,2.0001454,0.80652994,-0.52864724
490,-0.31936565,-0.48332,1.6023171,0.91806984
491,-0.62590325,-0.61930346,0.6903576,-0.8313806
492,-0.43293217,-0.5638988,0.79772943,0.81760406
493,2.5446613,2.3281407,-0.25080207,-0.39241466
494,-0.5741304,-0.5961962,0.732668,1.126134
