,m,pt,phi,eta
69,-0.48528814,-0.4807965,-0.35583988,2.0770483
70,-0.46432114,-0.56018555,0.35543066,1.2298565
71,0.90674627,2.0944836,-0.4270359,0.124788344
72,-0.25362718,-0.48045972,1.4613895,-0.044145357
73,-0.6107191,-0.57082117,-1.0613075,-0.010805186
74,-0.45558417,-0.5628799,-0.25819755,0.76309586
75,-0.43911803,-0.55384254,-0.1380611,0.97767144
76,1.4227169,1.0062668,0.9895296,1.6655996
77,-0.49416697,-0.53176475,0.12491778,-0.5962065
78,-0.68192697,-0.6048595,-1.0710897,-0.77929336
79,-0.67034864,-0.6140741,-0.19211584,-0.78903747
80,-0.5346042,-0.5693561,-1.5237724,-0.5301319
81,-0.56418693,-0.5685717,-0.37472826,0.020838056
82,-0.8525765,-0.610723,-1.2777388,-1.9239345
83,-0.5428425,-0.6162963,0.7178187,0.84018046
84,1.6833427,1.5023012,0.41744277,-0.17885423
85,-0.6193954,-0.644349,0.5717386,0.6538121
86,1.9724969,3.0230393,1.3353546,-0.112893
87,2.0594902,2.2448301,-0.37228945,-0.15990254
88,0.7078631,2.1731482,-0.85539126,-0.31088817
89,-0.66509473,-0.60704947,0.038476102,-0.45241427
90,-0.5687214,-0.5755434,-0.022769168,-0.5825383
91,-0.68105257,-0.59339094,-1.3244883,0.5809644
92,-0.43960655,-0.5623385,0.64947563,-0.4399833
93,-0.63962626,-0.58599854,0.037244193,-1.1389347
94,-0.567497,-0.62168765,0.24959475,0.7781944
95,-0.8467523,-0.4510329,-0.49415535,2.8602014
96,-0.490829,-0.5371597,-0.50055104,-0.21027438
97,-0.13763708,-0.26288632,1.3256031,2.192173
98,-0.13771367,-0.35712436,-1.6233319,0.75658363
99,1.5213124,2.1466105,0.4436667,0.0795109
100,-0.24940383,-0.46829084,-0.29989684,0.4853533
101,-0.6615082,-0.5905049,-1.462279,0.7442293
102,0.8886162,1.768379,-0.28517482,-0.034820043
103,-0.09282935,-0.36215165,1.3624086,-0.936802
104,-0.36021793,-0.5079986,1.0933394,1.0171232
105,-0.5921632,-0.620219,0.97721016,-0.60029906
106,-0.67014754,-0.648437,0.5842593,0.8038524
107,-0.6610646,-0.6074796,0.01299648,-0.93105197
108,-0.48278832,-0.5875323,0.80698425,0.8912653
109,-0.38526738,-0.5080546,0.18376628,-0.49162763
110,-0.17156935,-0.3948017,1.4814094,-1.0819014
111,-0.56478524,-0.56504023,-1.4850631,-0.042621057
112,-0.50376475,-0.5977371,1.1883433,-0.55101293
113,-0.72575057,-0.62326336,-1.3876927,-0.69978106
114,-0.3390286,-0.49290863,1.0449737,-0.9173955
115,-0.6200453,-0.552636,-0.92247474,1.3488834
116,-0.1991064,-0.43729028,0.19789779,0.9097983
117,0.60682535,0.3217506,-0.6487838,-0.7337093
118,1.9868058,1.686498,-0.95372033,-0.79306954
119,-0.7046031,-0.60508657,-0.7310066,-0.8100864
120,1.9059575,1.8262148,0.9951464,0.9628187
121,-0.54360735,-0.55052423,-1.314803,0.1583469
122,-0.39741892,-0.49224606,-1.4800326,-1.0457813
123,-0.42373508,-0.557662,1.6410663,0.91198474
124,-0.41994238,-0.5597228,1.5590091,-0.9486471
125,-0.34035277,-0.48155048,-0.37685356,-0.9778788
126,-0.52958083,-0.5922471,-0.012020089,0.45399246
127,-0.5254345,-0.6058736,1.6193004,-0.9267405
128,-0.08510518,-0.078805536,1.2654839,-1.9128461
129,-0.36837304,-0.5389323,1.5110743,-0.90820426
130,-0.46624982,-0.5640358,-0.17445408,0.9529617
131,-0.51132476,-0.55566466,-1.1715375,0.85048556
132,0.4211914,0.13432187,-1.5696558,-0.095281385
133,-0.087548256,-0.39810857,1.4225417,-0.7600033
134,-0.52510834,-0.5405474,1.3901409,-1.4946
135,2.5915577,1.9878778,-0.3541703,-1.635219
136,0.55614376,0.14824021,-1.0198724,1.6595902
137,-0.35621226,-0.5275314,0.8623271,-0.5178458
138,-0.082926214,-0.16418472,-0.75056714,1.7182596
139,-0.48413968,-0.587211,0.9757415,-0.46265098
140,-0.4684646,-0.5347179,0.2629146,-0.8289166
141,-0.4486004,-0.4654731,-0.7720839,1.6720191
142,-0.48595643,-0.526657,-0.9032249,-0.97123504
143,0.92024803,1.6675553,0.51917356,-1.9397573
144,-0.7020091,-0.63949406,0.38966614,1.0389928
145,-0.4771211,-0.59909284,0.39044377,0.75316113
146,0.98209417,1.5747733,0.06120693,0.7614411
147,-0.035051823,-0.27514508,-0.4358643,0.31294733
148,0.6526627,1.4165035,0.3206861,0.4919706
149,-0.63352954,-0.5939671,-0.0029902756,1.7154342
150,-0.5529957,-0.55475676,-1.3793578,0.13468567
151,-0.7468033,-0.60122633,-0.3442312,-0.87895846
152,-0.5349492,-0.4527485,-1.5670583,2.2276063
153,3.1829515,2.1384065,1.0831286,-0.14792629
154,-0.31940162,-0.5117166,0.2516109,0.9721101
155,-0.6108103,-0.5838301,-1.2799133,0.7509371
156,2.9583359,4.1647367,-1.7477552,1.7792659
157,-0.4340673,-0.5045562,-1.3782344,0.28686297
158,0.6401098,0.69565606,-0.3153862,-1.5022943
159,0.76247954,0.10887161,-0.90072453,1.22578
160,1.4155483,1.7920924,-0.24713093,-1.8567568
161,-0.46584618,-0.45368907,-0.28345612,-1.6675998
162,-0.21063471,-0.4254389,1.2904773,-0.9614844
163,1.6019386,2.835615,1.5602167,-1.0928628
164,0.79334635,0.861789,0.13011667,0.5202396
165,-0.5863209,-0.5638809,-1.2462494,-0.05304294
166,2.2064304,3.0446784,0.10885582,-0.61492705
167,-0.7883462,-0.6243744,-0.21035093,-0.72564363
168,-0.13852721,-0.39735886,0.28188345,0.96763796
169,0.027559042,-0.29122123,1.4158341,-0.9124813
170,-0.47583437,-0.5375874,-0.61276585,0.6302974
171,-0.70720017,-0.6068264,-1.721992,1.0010729
172,-0.5046427,-0.5762092,0.84735984,-0.89840966
173,1.5112739,1.1667944,1.0185705,0.55195296
174,-0.32451934,-0.54312813,1.7010261,-0.91222924
175,-0.1588825,-0.3964506,0.44828886,1.1783218
176,-0.6522119,-0.5960189,-1.6480746,0.63523763
177,-0.47049248,-0.59256685,1.559281,-0.8214403
178,1.2454594,1.3226879,1.1963043,-0.047154337
179,-0.34237617,-0.5146128,0.7938543,-0.9456597
180,-0.4810741,-0.46358988,-0.4590539,-1.6244477
181,-0.39158422,-0.5660001,0.80766255,0.6659057
182,0.13934514,0.0050962567,-0.9204074,0.9303028
183,-0.45845115,-0.51173174,-1.3335221,0.11467284
184,0.06829497,0.39046526,-0.14701682,-0.51872
185,-0.43040508,-0.51984656,-1.5912939,0.7722093
186,0.95307493,0.7612923,0.11902728,-1.6317536
187,-0.016542256,-0.25187406,-1.6863374,-1.1000426
188,-0.40450466,-0.51862514,-0.76204616,0.94711226
189,-0.66145825,-0.6018362,-0.82165265,0.7483237
190,-0.6259693,-0.628497,0.7868346,-0.58359015
191,-0.41585505,-0.54455745,0.93196905,0.97309345
192,-0.6459787,-0.596123,-1.6719272,0.6534299
193,-0.50375056,-0.5282037,-1.3580678,-1.2184048
194,-0.6380161,-0.5767442,-0.49866042,1.269452
195,0.09208831,1.700136,-1.137467,2.181137
196,-0.61706495,-0.6304152,0.69733095,-0.6033357
197,3.4736443,3.772843,1.5374554,-1.350661
198,1.2917383,1.8514907,0.99846625,-0.723286
199,-0.40855706,-0.5189903,-0.76801044,1.0974512
200,-0.59142196,-0.6036209,0.24629825,-0.9629169
201,1.8052958,1.7840766,-0.13792235,0.7737394
202,1.5176362,1.8566512,-0.48678377,0.07682897
203,1.4624655,1.5844402,1.0440891,2.1096756
204,-0.70156133,-0.61860526,-1.6617455,-0.857716
205,-0.429632,-0.5217527,-1.556461,1.0354196
206,-0.9695016,-0.6034334,-1.1705669,1.9195596
207,-0.4878434,-0.52907884,-1.1048294,-0.45203516
208,-0.60102475,-0.5898154,0.6542442,1.3208674
209,-0.7645482,-0.60667527,-0.86899614,0.86950284
210,-0.88839304,-0.49627396,-1.4922478,-2.643076
211,-0.7524067,-0.6359557,0.42711192,1.2415153
212,-0.7235806,-0.59842217,-0.8676332,-0.88648325
213,-0.40990126,0.9379277,0.85977626,-2.180915
214,0.1763131,1.3698033,0.7225414,1.5393544
215,-0.37181145,-0.4820744,-0.11671427,1.5880138
216,-0.37652922,-0.46652576,-1.1136525,-0.3481437
217,-0.7634206,-0.6464752,0.80203223,-0.9343375
218,-0.6329417,-0.598029,-1.270168,-0.8258152
219,-0.08139032,-0.40285304,0.345993,-0.66035557
220,-0.27164465,-0.4111667,-0.85835403,-0.5210398
221,-0.19536,-0.45431247,1.310585,-0.7346396
222,-0.37017936,-0.47798845,-0.7963917,0.06029613
223,0.29976195,-0.04288289,0.066428326,-1.1493042
224,-0.6492833,-0.5933689,-1.2206974,0.82315063
225,-0.6066983,-0.585606,-0.81817085,0.7940562
226,0.09634113,0.040914834,-0.46513328,-0.37467062
227,-0.49026144,-0.5899519,1.5896455,0.79900134
228,6.2347364,6.299202,0.35903051,-0.09999134
229,-0.27762884,-0.39579585,-1.3333995,-0.27871054
230,-0.47701275,-0.5772557,0.21476743,1.068432
231,-0.6978104,-0.59397733,-1.3298876,0.17848991
232,2.5765946,1.5762151,-1.4280753,-1.1024225
233,2.2074852,1.4917566,-1.4206586,1.0638767
234,-0.3297602,-0.35443464,-0.31831017,-1.6949928
235,-0.27533823,-0.4347175,-1.3226914,0.7324893
236,-0.3772568,-0.49226776,-0.1823054,-0.755744
237,1.2953382,0.9302586,-0.1392879,-1.529424
238,-0.46922243,-0.5381454,-1.177287,-0.84457886
239,1.7545229,1.9473416,-0.92565376,-1.5554208
240,-0.3087871,-0.4628255,-0.7641003,0.7946131
241,-0.66326153,-0.52536464,-1.397643,1.5222752
242,4.6129236,2.7021658,0.7056106,1.1640497
243,1.6110923,1.5522767,1.1855036,0.017204855
244,-0.6009985,-0.6102867,0.41494113,0.066181496
245,-0.1855824,-0.3830336,-0.19301715,1.1814072
246,-0.30794173,-0.40248415,0.9243165,1.9021764
247,-0.5547385,-0.6045619,0.38979876,0.2618012
248,-0.35938853,-0.48858342,0.7735594,1.2657741
249,-0.590536,-0.5929954,0.22475481,1.4885547
250,0.8933251,0.5846187,1.0243442,0.5702052
251,-0.59019995,-0.6203685,1.4265299,0.8027292
252,-0.35944694,-0.4641681,-0.42085546,-0.31328392
253,1.594729,1.6961251,0.9245637,1.6669375
254,1.5593138,3.1382113,0.69857,0.11193952
255,-0.6840699,-0.61122215,0.78875196,-1.0074023
256,-0.20295507,-0.3430868,-0.596651,-1.1603918
257,-0.44360316,-0.55733705,0.45558053,-0.088683665
258,-0.41075307,-0.53624916,-0.18838683,1.0133452
259,-0.7690544,-0.6042987,-1.4357669,0.4353669
260,-0.44389188,-0.56889474,0.81804043,-0.49350512
261,0.34495005,0.49657375,-1.0934284,1.086084
262,-0.4048503,-0.47760883,-1.1603212,-1.1140629
263,1.1961412,1.4996428,-0.56417865,-0.963976
264,-0.34009826,-0.5134289,-0.22847155,0.4764017
265,1.0404336,1.2897651,0.7522715,-0.46256754
266,0.7293276,1.6602284,1.2288408,-0.87565523
267,-0.49929786,-0.56663525,0.53428805,-0.89235145
268,-0.7706938,-0.63792133,0.17411044,1.2548357
269,-0.038873434,-0.21394536,-1.1315348,0.34086722
270,0.069580436,-0.30461308,1.4450096,-0.55736333
271,-0.38246584,-0.5391098,1.4463999,-0.9188713
272,-0.48537707,-0.5458106,0.37785435,-0.8245756
273,-0.5752944,-0.46716234,-0.7918376,-1.9904431
274,-0.7388934,-0.5869585,-0.36425337,-1.1109408
275,-0.5506065,-0.5747037,-0.83976215,0.72535676
276,-0.30859876,-0.4714938,0.9410206,-0.8953129
277,1.1168616,1.5674105,0.880787,-1.4970473
278,-0.7903254,-0.60781395,0.07594485,-1.0564694
279,0.71328944,1.7274039,-1.3618175,0.33148554
280,1.1280303,2.5424292,0.9658021,1.1910264
281,2.3003397,1.8704662,-1.068951,-0.72655034
282,-0.59743035,-0.63679504,0.9452131,0.76502126
283,-0.5696268,-0.5465374,-0.6396054,-1.10623
284,-0.69943297,-0.61262274,-0.2906409,-0.82512
285,-0.63402045,-0.60861325,0.45554346,-0.75049585
286,3.2409892,2.8291812,1.5694573,-1.3547877
287,-0.051386833,-0.23590007,-1.2325954,0.33717793
288,-0.54820406,-0.605155,1.102503,-0.8488204
289,2.2210004,1.4171369,1.0534433,0.19940275
290,0.5980779,0.3170709,-1.5637045,-0.7347202
291,-0.80736756,-0.6570575,-1.6630771,-0.94541997
292,1.9257903,1.9086765,-1.3625077,-0.1643805
293,-0.72951055,-0.6334051,0.17965415,-0.7092737
294,-0.101421535,-0.36687467,-0.68867636,0.9828654
295,2.3746305,4.570919,-1.6492932,0.20528853
296,-0.5482383,-0.56781256,-0.8389774,-0.7613479
297,-0.19612658,-0.4080104,0.03261756,0.772666
298,0.03879863,-0.22031781,-1.689896,-0.9875417
299,4.969252,2.977824,-1.0188218,1.2287613
300,-0.4014992,-0.54242444,1.6391503,0.07976413
301,1.7437668,1.1482577,-0.4543553,-0.19699456
302,-0.33016825,-0.53987646,1.6065309,0.76573056
303,-0.3507223,-0.47960857,-0.51571196,0.5127243
304,0.15228933,-0.10474196,-1.4096994,-0.776588
305,-0.45972633,-0.5737618,0.65540725,-0.7390902
306,-0.6132015,-0.5738064,0.90498215,1.3558826
307,-0.32862926,-0.5071255,0.5152804,-0.8640739
308,-0.4476515,-0.49180773,0.7450227,1.9640067
309,-0.121296346,-0.39421704,0.9241159,0.8606037
310,-0.113474846,-0.28669044,-1.0316676,-0.4704438
311,-0.7119832,-0.617517,-1.3968487,-1.0024797
312,-0.4554522,-0.59045935,0.9658867,0.7521587
313,0.27967748,2.1195211,-1.4130143,-1.8356116
314,-0.6158267,-0.5841762,-1.6302376,0.6379865
315,-0.32424957,-0.47786233,-0.35990202,0.9987529
316,0.92863345,1.1806632,-0.36003673,-1.0658875
317,-0.50189054,-0.54800713,-0.75003463,0.8138947
318,1.014852,0.6721016,0.36425066,-0.10638642
319,-0.48690033,-0.56082475,-0.5391281,0.99050134
320,-0.54146993,-0.5941869,0.35120466,-0.25652766
321,0.6970373,0.20342019,-0.71702206,1.3258948
322,-0.50292826,-0.60276425,0.6039045,0.3666889
323,-0.6711267,-0.61756575,-1.6496859,-0.7497922
324,-0.32070553,-0.45548633,-0.67574185,-0.67370814
325,-0.4538654,-0.5181341,-1.3947206,-0.43781793
326,-0.5299517,-0.5996876,1.3464851,0.4903431
327,-0.6583283,-0.59207094,-0.72496027,-0.6313032
328,1.6064619,1.6808841,-0.9221314,0.575178
329,-0.59755397,-0.58202076,-1.2450929,-0.8731782
330,2.210271,1.2828642,1.3095177,-1.7395309
331,-0.26385015,-0.40117535,-0.9966247,-0.4909499
332,-0.29502088,-0.51245487,0.6481814,0.6321184
333,-0.088890195,-0.31901512,0.30407256,0.44088113
334,-0.24105233,-0.2861357,1.3315153,2.5151556
335,-0.49348676,-0.53807735,-0.6977832,-0.55128795
336,0.28182155,0.65339077,-0.5036078,1.7071049
337,2.7044833,2.298598,0.60986906,-0.5071159
338,-0.06577486,1.6869568,-0.13180101,1.6891193
339,-0.32657278,-0.45731524,-0.20868972,-0.7336136
340,2.122663,1.6513041,-0.989421,-0.80322844
341,-0.44763267,-0.5341071,-0.93462026,0.7249488
342,1.8420492,0.9940214,-1.1093557,0.6483048
343,-0.6052443,-0.5987357,0.5168439,-1.0991318
344,-0.4949813,-0.5065044,-0.15671048,-1.3861302
345,-0.44762158,-0.56764317,1.3138876,0.46718383
346,-0.46945882,-0.58639777,1.1748736,0.80811405
347,1.7550644,0.8835002,0.3182907,-1.1138844
348,1.5825802,3.0751202,0.32002908,0.7086108
349,-0.4349271,-0.5854765,1.6806787,-0.779074
350,1.9270929,1.8134547,1.0456434,0.6775791
351,-0.34604013,-0.4558601,-0.447349,-0.17014691
352,-0.7421669,-0.60463464,-0.5590204,0.67117345
353,0.5971009,1.588006,-1.1853164,0.11827816
354,-0.36401504,-0.5186293,-0.4660551,0.64119405
355,0.47701663,1.1270386,0.7560178,1.2172139
356,-0.12837094,-0.24398395,-0.56807417,0.08660528
357,0.51836395,-0.037374347,0.08781218,-0.441987
358,-0.56577337,-0.6150011,1.6510496,-0.9805933
359,-0.4015746,-0.5019921,-0.90830606,0.3115914
360,-0.64431095,-0.62806845,1.3798476,-0.94482464
361,-0.50955904,-0.574031,0.17039004,-1.0257924
362,-0.46292722,-0.5246608,0.044863977,-0.70067436
363,-0.4728384,-0.58454573,0.7008524,-0.88140005
364,-0.23231262,-0.37351325,-1.0975912,-0.026564823
365,1.6947688,1.7192192,0.95422626,1.2063342
366,0.38778427,0.54614687,1.2773439,-1.15368
367,-0.077068806,-0.35006353,0.98773,-0.10512497
368,-0.557587,-0.62079763,1.6315929,-0.6706217
369,0.7830152,2.0901854,0.69924504,0.03956658
370,-0.5335455,-0.5989603,0.091875456,0.97584695
371,1.2472353,2.0009587,-0.40017945,0.06529234
372,0.2564889,-0.18169138,0.27547443,-0.67759794
373,-0.39462256,-0.5404018,1.4258168,0.9184932
374,-0.80023205,-0.59481955,-0.7336321,1.294129
375,-0.69250596,-0.5928439,-0.71698093,-0.32572278
376,1.2926913,1.4318371,-1.1632587,0.9918954
377,0.52480626,0.5790564,0.013620302,0.8410083
378,-0.57113945,-0.5627203,-0.6873503,0.83336985
379,-0.45117927,-0.5546421,1.6192982,1.0300366
380,-0.6370976,-0.59116805,-0.9310181,0.47778356
381,-0.5437138,-0.5845996,-1.709598,0.32979992
382,0.24583101,0.48097345,-1.2560309,0.5360223
383,0.488949,0.5171433,0.5569641,-0.10436092
384,-0.52868664,-0.56733,-0.59908223,-0.8201449
385,-0.478503,-0.5494969,0.082117446,-0.8168159
386,-0.1513977,-0.39044914,1.208054,1.0518769
387,-0.3684491,-0.5192393,1.1505138,-0.9102289
388,-0.03498721,-0.285189,0.3706427,1.4324377
389,1.5966823,1.3013173,1.1124243,0.15647389
390,0.6090186,1.4770269,-1.4286368,0.5006278
391,-0.16579336,-0.41397938,0.9909854,0.20909716
392,-0.6988245,-0.59716964,-1.5900438,0.7923204
393,-0.49764037,-0.5397477,-1.1425605,0.33081996
394,-0.48658097,-0.5779749,1.6790216,-1.1278385
395,-0.3501199,-0.46664813,-0.92586184,-0.9486713
396,0.20681643,-0.17665634,-0.6281403,0.890445
397,0.91261506,2.0829358,1.0470074,-0.567062
398,-0.4238156,-0.5135312,-1.0354115,0.397064
399,-0.16024745,-0.41038147,-0.60719943,0.8799944
400,1.099938,0.31157583,1.4883921,0.36190292
401,-0.6034688,-0.5841595,-1.1668984,-0.6693327
402,-0.6456586,-0.22588548,-1.2127569,-2.6044822
403,2.2606287,1.2439562,0.13423494,-1.0464711
404,-0.47959173,-0.60236454,0.448461,0.7206536
405,-0.56958365,-0.57334244,-0.7208711,-0.7220413
406,-0.51844764,-0.5871819,1.1850381,-0.934128
407,-0.328214,-0.50027966,0.5696033,1.1032525
408,-0.60993683,-0.57974434,-1.6373631,0.7922291
409,-0.5366211,-0.6160277,0.32549492,0.78705084
410,-0.48533177,-0.5305488,1.4295712,1.2630229
411,-0.64819145,-0.57954276,-0.74835414,-0.9179954
412,-0.6195389,-0.59587574,-1.6543938,-0.7717325
413,-0.5693748,-0.58812416,-0.24608684,-0.7969839
414,-0.412121,-0.5425929,-0.13435021,0.54359204
415,-0.4931469,-0.5614389,-0.59033716,0.8576757
416,1.0701869,1.6359462,-1.6289175,0.6740967
417,-0.17999637,-0.408843,0.47606403,1.1834244
418,-1.213187,-0.5436988,1.2030156,-3.1316113
419,0.4452177,0.16243705,-1.5010133,-0.45973262
420,0.49738154,0.6646585,-1.621443,-1.5410587
421,-0.3186909,-0.5071161,1.4459574,-0.93013954
422,-0.42974854,-0.44959208,0.08184708,2.28559
423,-0.43886483,-0.50627816,-0.173293,-0.4664885
424,0.12364498,-0.21398196,1.3331244,0.39601424
425,1.5901085,2.3563251,-1.5369406,-1.504572
426,2.1296828,1.7827702,0.031510793,0.35390577
427,0.16209206,-0.1353356,-1.6764381,-0.60747844
428,-0.35538304,-0.4828451,-1.2689605,0.7874199
429,-0.6274631,-0.6122805,-0.13613532,0.435836
430,-0.23474681,-0.4511744,0.32937747,0.4814363
431,-0.5610305,-0.60636246,0.7754449,-0.8948428
432,-0.53060734,-0.55934155,-1.6061194,0.88415825
433,2.4324522,1.5807511,-1.4605973,-0.24638772
434,-0.5774647,-0.5636064,-0.7002253,-0.91779596
435,0.3239227,0.5429939,0.23028824,0.7213425
436,-0.21095449,-0.3469269,-0.23679149,-0.58559275
437,-0.7987988,-0.5992911,-1.6783614,1.6687168
438,-0.5815438,-0.6027106,-0.21375519,0.8327119
439,0.38506496,0.09725475,0.07591631,0.41847363
440,-0.70292306,-0.5944891,-0.72669613,-0.14852841
441,-0.37287432,-0.48027155,0.2020596,-0.8597203
442,-0.21547538,-0.4607915,0.7474102,0.8245245
443,-0.5492176,-0.554816,-1.2915308,-1.1073291
444,-0.4323966,-0.5227902,-0.8638121,0.44730514
445,-0.3098526,-0.5165168,1.2517782,-0.4375928
446,1.1720173,1.4035767,0.9298185,1.1238375
447,-1.1791501,-0.620661,-0.4833229,-2.7910829
448,0.62107325,0.080532074,-0.7922121,1.2202845
449,-0.6448065,-0.5958209,-1.3355476,-0.49764875
450,-0.6969118,-0.60399973,0.6608161,1.5228466
451,3.6893098,3.7454221,0.0070090517,0.6008491
452,-0.6017858,-0.5885831,-0.9839889,0.7220614
453,0.99898225,0.26441067,1.4810398,0.71205604
454,-0.38212156,-0.50432634,0.837066,1.1870348
455,0.3293724,-0.11384663,0.11105109,-0.50610024
456,-0.5848669,-0.57764554,0.45642138,1.7370945
457,-0.014063954,-0.24942514,1.1883715,-1.6092082
458,-0.5415813,-0.5562005,-0.747617,-0.9015606
459,-0.46389902,-0.52336824,-0.76111335,-0.9392692
460,1.5900521,1.4718015,-0.72177655,0.26253173
461,-0.53967595,-0.6168257,0.39515856,0.5812772
462,-0.67282605,-0.5963509,-0.64599997,0.698533
463,-0.6113502,-0.57594025,-1.0962319,0.9919209
464,0.88065475,0.67876303,-1.6354331,-0.86344516
465,-0.5657275,-0.63389313,0.8124783,0.7115219
466,-0.10198516,-0.43929347,1.6826925,-0.8938222
467,-0.36448526,-0.4886342,-1.043006,0.59713024
468,0.07383269,-0.1416845,0.759336,-1.2467388
469,-0.77765214,-0.62512696,0.3563495,-1.0230998
470,-0.6476157,-0.645352,0.72999424,-0.7938123
471,-0.64812744,-0.59448373,-0.86143893,-0.8298673
472,-0.7140162,-0.6092224,-0.43333185,0.21026109
473,-0.46256208,-0.5675405,1.0024086,-0.86541927
474,2.766983,1.3973823,1.2465496,-0.6222115
475,1.0719864,0.9026173,0.72709584,-1.4310292
476,1.2480683,1.6729083,1.1584173,0.29135627
477,-0.7066517,-0.6169528,-0.24131483,-0.7904212
478,-0.66125846,-0.5928924,-0.71546006,0.7607856
479,0.98344135,0.7550083,-0.7447295,1.519594
480,-0.52528286,-0.5490974,-1.0368569,0.97974485
481,-0.29354638,-0.50834405,0.9997902,0.7618762
482,0.015348196,-0.07752946,-1.0329734,1.9157531
483,-0.84661233,-0.59778297,-0.6698669,-1.6639888
484,2.0991771,1.382441,1.0252548,0.38637447
485,-0.4823041,-0.4011303,-1.386027,1.7161697
486,-0.4982363,-0.58236134,0.30730987,1.1147335
487,-0.6306367,-0.5479125,-0.8811135,1.5966947
488,0.6328433,1.5635926,-1.0680789,-0.08624463
489,1.8162584,2.1395888,0.833706,-0.5888729
490,-0.17867649,-0.4582766,1.5715432,0.93249995
491,-0.5756171,-0.61046886,0.6710693,-0.87266386
492,-0.34085935,-0.53647256,0.77385443,0.7972398
493,2.8453426,2.2113311,-0.36940888,-0.4838057
494,-0.5125096,-0.5735419,0.7360388,1.1074424
495,1.8212842,1.4400171,1.0811665,0.27085587
