,m,pt,phi,eta
86,1.6500787,2.8068128,1.0757692,0.057667583
87,1.6976699,2.2162824,-0.5351889,-0.17937788
88,0.725556,1.8674768,-1.4376534,-0.34801847
89,-0.6456708,-0.6130427,0.04179144,-0.40646216
90,-0.5705918,-0.611709,-0.039100766,-0.5478911
91,-0.582391,-0.6256585,-1.3090725,0.5840901
92,-0.48675686,-0.5546042,0.5935515,-0.38419017
93,-0.63392735,-0.6143154,0.03681162,-1.0806612
94,-0.6044693,-0.6163558,0.22988173,0.7541947
95,-1.0045502,-0.6135982,-0.4906144,2.7062185
96,-0.4445481,-0.5821606,-0.54282844,-0.23438877
97,-0.392179,-0.025815487,1.5579976,2.034924
98,-0.035653055,-0.32031858,-1.5456412,0.7805897
99,1.4044963,1.8270036,0.4218326,0.13480294
100,-0.28681064,-0.47111607,-0.36108792,0.4927114
101,-0.5768149,-0.6105871,-1.4129255,0.7459493
102,1.7894667,0.7929036,-0.7660606,-0.44781232
103,-0.246364,-0.40807688,1.5450578,-0.8610138
104,-0.43294835,-0.5148418,1.0720341,1.0202383
105,-0.64444095,-0.59749603,0.96019167,-0.56263506
106,-0.74291813,-0.5862086,0.5925104,0.8533966
107,-0.6596872,-0.6292337,0.013370544,-0.8951725
108,-0.5371563,-0.55850494,0.8059968,0.921262
109,-0.39862394,-0.5280467,0.23040965,-0.38077393
110,-0.32603595,-0.43297994,1.4452379,-1.036092
111,-0.46862546,-0.59702885,-1.4673326,-0.051372617
112,-0.56091404,-0.57514334,1.1811786,-0.50886285
113,-0.6689289,-0.6320504,-1.411295,-0.65829223
114,-0.45387244,-0.5552809,0.9977573,-0.9114698
115,-0.5649767,-0.5629177,-0.88630307,1.357102
116,-0.28931168,-0.48091972,0.1942903,0.90334874
117,0.66649646,0.15013859,-0.68177855,-0.75937486
118,1.9373153,1.5596948,-0.75194657,-0.7300219
119,-0.6814563,-0.6218779,-0.8117461,-0.7963748
120,1.5040027,1.8843199,-0.033468097,0.9836913
121,-0.44133204,-0.5915723,-1.3013449,0.15277416
122,-0.344709,-0.5373912,-1.4430805,-0.96477145
123,-0.48952386,-0.54490376,1.6613535,0.9184489
124,-0.49593803,-0.5586834,1.5539719,-0.895926
125,-0.31647947,-0.5320442,-0.4278254,-0.8992843
126,-0.52242696,-0.5846983,-0.08040041,0.46591163
127,-0.5963065,-0.5859966,1.6358163,-0.8565882
128,-0.2010874,-0.16258532,1.1365685,-1.9913582
129,-0.45489568,-0.54206514,1.4998121,-0.8735709
130,-0.49469644,-0.5718008,-0.21909583,0.9662599
131,-0.42421448,-0.57289743,-1.1895006,0.8745053
132,0.5175298,0.14395607,-1.483834,-0.057507217
133,-0.21402718,-0.3955565,1.4104649,-0.7589183
134,-0.5948256,-0.54687965,1.3958143,-1.476387
135,2.3059115,1.9378195,-0.44112813,-1.4812646
136,0.300611,0.008404791,-1.0810486,1.4144313
137,-0.4205302,-0.5172148,0.8222698,-0.47248906
138,-0.17552155,-0.22097385,-0.79860365,1.6337277
139,-0.53191984,-0.56544936,0.9563965,-0.4362119
140,-0.49721044,-0.5979359,0.2965055,-0.81203157
141,-0.44314525,-0.47208583,-0.79526615,1.661059
142,-0.46679628,-0.58803654,-0.9390472,-0.8692076
143,1.0002371,1.3443341,0.8368724,-1.879756
144,-0.70749354,-0.6160519,0.39895347,1.0848678
145,-0.5336226,-0.5818598,0.37655544,0.77511793
146,0.81597495,1.3080342,-0.070349276,0.6946789
147,-0.11758892,-0.31565535,-0.4887312,0.37464654
148,0.39212275,1.1419685,-0.09021026,0.29445422
149,-0.6673252,-0.58462346,-0.052325934,1.6911142
150,-0.4504372,-0.5970055,-1.3479745,0.12747991
151,-0.728867,-0.63285315,-0.3735577,-0.8417505
152,-0.53716654,-0.5118755,-1.5184942,2.2375588
153,2.7650456,2.1489077,1.0581244,-0.11395834
154,-0.37903953,-0.52768254,0.24657063,1.0156312
155,-0.5181136,-0.5986278,-1.2549546,0.7632741
156,2.4415421,3.9442935,-1.6022955,1.7402569
157,-0.33143502,-0.53006756,-1.3386188,0.28604978
158,0.47984064,0.63831776,-0.6355752,-1.6336337
159,0.40290928,-0.0068058968,-1.0514491,1.1007928
160,1.1877854,1.8707589,-0.47146463,-1.7676222
161,-0.4865326,-0.5192287,-0.28389066,-1.6011497
162,-0.33924595,-0.49481487,1.2652338,-0.9377313
163,1.0653378,3.064283,1.2502122,-1.4687284
164,0.7787234,0.52373487,-0.018985808,0.68535614
165,-0.4915314,-0.59896266,-1.2491711,-0.07086785
166,1.8655385,2.9462123,-0.16846126,-0.73335296
167,-0.78010696,-0.6557244,-0.25625706,-0.6877943
168,-0.22405231,-0.44882393,0.26076704,0.96829724
169,-0.11822008,-0.3392067,1.4027224,-0.9126223
170,-0.44756356,-0.5841024,-0.6123847,0.6261319
171,-0.60738426,-0.59973,-1.7038678,1.0216144
172,-0.57256854,-0.59360147,0.82634425,-0.8929909
173,1.1876714,1.0527852,0.4942569,0.4691907
174,-0.38861734,-0.50078356,1.6875966,-0.85445935
175,-0.29397094,-0.4327817,0.43744576,1.1485443
176,-0.5300519,-0.6223507,-1.6247524,0.61211634
177,-0.54036134,-0.57266045,1.546746,-0.77011603
178,0.9006326,1.2610023,1.0996664,-0.12622434
179,-0.40761796,-0.5392293,0.739129,-0.89106035
180,-0.49153996,-0.52494216,-0.49589688,-1.5871786
181,-0.46891817,-0.51946354,0.79976773,0.66292244
182,0.16769779,-0.19703382,-1.096725,0.8748388
183,-0.3527457,-0.533934,-1.3195266,0.10972133
184,-0.04477814,0.2155895,-0.31276882,-0.5934088
185,-0.30617723,-0.522223,-1.5342255,0.769565
186,1.0092139,0.6420663,-0.21970975,-1.8170881
187,0.00020861626,-0.25110078,-1.5918224,-0.988195
188,-0.37137324,-0.53628254,-0.79191685,1.0110204
189,-0.5890452,-0.62032735,-0.8290707,0.76246333
190,-0.67281836,-0.6024877,0.7592006,-0.55500025
191,-0.47621232,-0.5296596,0.9283123,1.0051528
192,-0.5131701,-0.62587357,-1.6483976,0.63762176
193,-0.47535533,-0.5675385,-1.3588781,-1.1935904
194,-0.6000483,-0.59563863,-0.51533437,1.2287183
195,0.11007193,1.375102,-1.350248,2.1085916
196,-0.680465,-0.6033095,0.68870085,-0.54989123
197,2.8222442,4.0799885,1.1908898,-1.5114275
198,1.1828294,1.6047516,0.94371176,-0.68055236
199,-0.40016213,-0.53219914,-0.76089585,1.1034151
200,-0.57975125,-0.6180352,0.24318112,-0.9421207
201,1.7058469,1.4588346,-0.06536573,0.8626958
202,1.2852086,1.7555192,-0.4784994,0.27748778
203,1.3760732,1.6013992,1.3415737,2.0627542
204,-0.6193589,-0.6227765,-1.6531993,-0.8590494
205,-0.35795873,-0.51374173,-1.4769238,1.0508528
206,-0.9052571,-0.5661732,-1.1352044,1.8499666
207,-0.4080891,-0.5587857,-1.1536802,-0.4365816
208,-0.637554,-0.5852939,0.6897447,1.2264408
209,-0.7016735,-0.6186366,-0.87013316,0.89592344
210,-0.73173195,-0.57302284,-1.5273418,-2.6467216
211,-0.75253904,-0.6192126,0.42377198,1.2771178
212,-0.6781431,-0.6248709,-0.9039509,-0.85706306
213,-0.16193765,0.66952187,0.9644488,-2.1229353
214,-0.084873095,1.1519989,1.3246343,1.4211538
215,-0.46845824,-0.49729395,-0.19292748,1.5594691
216,-0.3055349,-0.4905181,-1.138648,-0.3587699
217,-0.77293,-0.616838,0.826318,-0.91628045
218,-0.5583277,-0.60918033,-1.3030503,-0.8327698
219,-0.20899361,-0.39168584,0.35437077,-0.61861384
220,-0.2469601,-0.44533563,-0.9058938,-0.519403
221,-0.32983094,-0.4740771,1.2816503,-0.70935845
222,-0.33867985,-0.4963752,-0.82618785,0.0027658083
223,0.2518912,-0.07118535,-0.015835911,-1.0273263
224,-0.5682706,-0.6164564,-1.2081754,0.8389618
225,-0.5546459,-0.60423803,-0.82039964,0.81580377
226,0.2017712,-0.13599437,-0.49977708,-0.32832512
227,-0.55549484,-0.577983,1.6129677,0.78848726
228,5.7287097,5.840152,0.7238029,-0.114436425
229,-0.17268434,-0.39057314,-1.3526706,-0.28242552
230,-0.51849246,-0.58014333,0.16495652,1.0961038
231,-0.6051091,-0.6231439,-1.3112959,0.18173212
232,2.2909813,1.914956,-1.3120222,-0.77216184
233,1.8104969,1.6249943,-1.4117103,1.0845793
234,-0.36308825,-0.4223615,-0.36576003,-1.6785557
235,-0.15702796,-0.43739736,-1.3086846,0.7610082
236,-0.37525815,-0.5647274,-0.2597474,-0.69964117
237,1.3841224,0.54557395,0.04424396,-1.4923116
238,-0.40976864,-0.5708201,-1.210837,-0.8252301
239,1.8324333,1.524704,-1.1670742,-1.963851
240,-0.2752141,-0.49836814,-0.73560095,0.8393344
241,-0.5164994,-0.49802244,-1.3098462,1.6544869
242,4.0361576,2.6411576,0.04364419,1.1778284
243,1.2983795,1.3908567,1.1626356,0.16209918
244,-0.6243696,-0.5756364,0.38563064,0.092297025
245,-0.26923132,-0.4135288,-0.21483177,1.1307144
246,-0.49643365,-0.4355837,0.89739776,1.7906859
247,-0.5989423,-0.5704385,0.34775674,0.25404918
248,-0.44595584,-0.49226522,0.77815366,1.2329531
249,-0.63521683,-0.5994791,0.14701903,1.4865292
250,0.06683612,0.72267747,1.2954038,0.6308064
251,-0.660612,-0.59896266,1.3996086,0.7980807
252,-0.35009116,-0.52778625,-0.48769808,-0.33017948
253,1.0971605,1.644967,0.81524646,1.6175367
254,1.1779815,3.0610394,0.36051333,0.047566857
255,-0.6993246,-0.6091403,0.7837821,-0.9518619
256,-0.24537584,-0.3580501,-0.61805403,-1.0206606
257,-0.48986223,-0.5462272,0.41365534,-0.06348118
258,-0.44499633,-0.5502466,-0.21753198,1.0177234
259,-0.72300893,-0.6151233,-1.4323778,0.42809266
260,-0.49113107,-0.55367386,0.77647233,-0.4476503
261,0.1983076,0.44491246,-1.1570866,0.9635674
262,-0.38056743,-0.5323322,-1.1728984,-1.0718609
263,1.25045,1.2888746,-0.874254,-0.87762547
264,-0.36191645,-0.518705,-0.29684883,0.49360454
265,0.83031297,1.0343003,0.4949031,-0.63649386
266,0.5317102,1.4464015,1.1940565,-1.0154611
267,-0.5215734,-0.59671724,0.5345658,-0.87348425
268,-0.73772365,-0.60863006,0.11590105,1.2281629
269,0.058873445,-0.22280127,-1.1170963,0.36247483
270,-0.11423961,-0.314502,1.458148,-0.4878618
271,-0.46264958,-0.5519768,1.4439726,-0.8947492
272,-0.5000894,-0.5949315,0.41309008,-0.7899815
273,-0.6093832,-0.48898578,-0.88629544,-1.8981899
274,-0.71238303,-0.61701643,-0.42382723,-1.085913
275,-0.47862864,-0.59984756,-0.8534392,0.7358924
276,-0.42692712,-0.5461414,0.88940746,-0.9025266
277,0.847433,1.4478431,1.2428277,-1.3323542
278,-0.74723047,-0.63261056,0.057834476,-1.0078973
279,0.6782766,1.6039015,-1.3108745,0.18278864
280,1.0395533,2.338717,0.14468144,1.2634526
281,2.2356133,1.7607615,-0.7337388,-0.69190437
282,-0.7158629,-0.57236695,0.9508917,0.79106283
283,-0.55699605,-0.58646584,-0.67085826,-1.0493145
284,-0.69623417,-0.6402793,-0.34463102,-0.7908324
285,-0.64785784,-0.62294686,0.47657755,-0.7237234
286,2.8033876,2.6982589,1.1963089,-1.407557
287,0.031088531,-0.25203896,-1.2282021,0.3136592
288,-0.6125736,-0.60292923,1.0571158,-0.824487
289,1.7930694,1.399354,1.1864324,0.05558519
290,0.4533174,0.47065938,-1.5119351,-0.43464243
291,-0.75110394,-0.61101604,-1.6930352,-0.8936328
292,1.8218464,1.8620238,-1.2700819,-0.23937392
293,-0.7363667,-0.6422535,0.2244691,-0.718201
294,-0.14445268,-0.39643496,-0.71079206,0.9784024
295,2.3918676,4.300816,-1.3972286,0.20869938
296,-0.52882373,-0.5938803,-0.9297676,-0.7238859
297,-0.26207364,-0.46700704,-0.02794984,0.7847732
298,0.065733045,-0.23300785,-1.5266625,-0.91603386
299,4.8121886,2.9110413,-1.6924161,1.0389997
300,-0.48243907,-0.5226481,1.6766496,0.041494932
301,1.4307593,1.1485282,-0.5187838,-0.28724343
302,-0.39805883,-0.5108775,1.6378577,0.75321376
303,-0.34963816,-0.51443255,-0.5436182,0.47115958
304,0.21700433,-0.11343843,-1.3138827,-0.7893357
305,-0.5170747,-0.5762142,0.6183022,-0.6877013
306,-0.6535476,-0.56057084,0.90238315,1.2980542
307,-0.3942191,-0.5350859,0.537611,-0.81879216
308,-0.5389037,-0.5082799,0.72875977,1.8578311
309,-0.23813032,-0.4082595,0.919672,0.83272755
310,-0.08020641,-0.30844933,-1.0634438,-0.474733
311,-0.6617038,-0.6274401,-1.368872,-0.92439884
312,-0.5237614,-0.5527414,0.9590746,0.76034707
313,-0.047403127,2.0594087,-1.5035934,-1.8294022
314,-0.48568857,-0.6086446,-1.605172,0.6129992
315,-0.3449089,-0.50964725,-0.4049424,0.9856683
316,0.90591776,1.0693682,-0.26824754,-1.0647181
317,-0.47316742,-0.5862938,-0.7635422,0.82229495
318,0.7777665,0.52388597,0.36904466,-0.13755631
319,-0.49576008,-0.5800071,-0.5561276,0.9904307
320,-0.5815443,-0.582883,0.33816165,-0.23373702
321,0.4613827,0.035463512,-0.7928164,1.1691228
322,-0.55207455,-0.54992795,0.60590607,0.37999147
323,-0.5883743,-0.618189,-1.636341,-0.7688382
324,-0.30555218,-0.5109186,-0.73187435,-0.63289464
325,-0.36869526,-0.53867733,-1.3951383,-0.42267975
326,-0.5565665,-0.5566753,1.335217,0.4679257
327,-0.6313343,-0.61458313,-0.8017181,-0.58210784
328,1.3346728,1.6119661,-0.8446264,0.7130675
329,-0.52671206,-0.60392416,-1.2546053,-0.8528055
330,1.9705657,1.167515,1.3470197,-1.6174393
331,-0.22214538,-0.4300233,-1.0278352,-0.49239063
332,-0.38663015,-0.47612202,0.6235192,0.6150824
333,-0.22082706,-0.38112384,0.23727898,0.39949495
334,-0.94079125,0.13486025,1.5187232,2.3023472
335,-0.44815573,-0.5761974,-0.7512927,-0.52134067
336,0.27443817,0.37036914,-0.6169567,1.7149402
337,2.5117435,2.1728983,0.963484,-0.430561
338,-0.052126884,1.3531604,0.022241056,1.7610441
339,-0.31815645,-0.531302,-0.28886038,-0.680186
340,2.1085925,1.4995328,-0.6677141,-0.6264577
341,-0.36200857,-0.55476034,-0.95643723,0.73531437
342,1.66869,0.78140336,-1.2492197,0.6607948
343,-0.58422166,-0.6001022,0.47991523,-1.032086
344,-0.5125316,-0.55609775,-0.16748196,-1.352869
345,-0.4793098,-0.53394866,1.3013027,0.45508584
346,-0.52872026,-0.5715457,1.1621592,0.7960731
347,1.6538211,0.6337307,-0.005673796,-1.3505421
348,1.9957875,2.150115,-0.059717327,0.95988023
349,-0.48115465,-0.56169,1.6957095,-0.7135907
350,1.5675597,1.6810828,1.1976511,0.6230336
351,-0.31752047,-0.499681,-0.51750755,-0.1873734
352,-0.66771066,-0.62051034,-0.5495789,0.71212476
353,0.5929719,1.4184389,-1.2913861,0.05931787
354,-0.36678067,-0.5389167,-0.47486907,0.6541015
355,0.011725709,0.9900686,1.2854387,1.1176476
356,-0.081067376,-0.26522607,-0.60421884,0.0996267
357,0.2298755,-0.10540557,-0.0021138787,-0.5005538
358,-0.6311619,-0.597533,1.6691482,-0.90625006
359,-0.35476363,-0.5158726,-0.9484972,0.29077554
360,-0.7094578,-0.60514617,1.3587782,-0.88818604
361,-0.49463177,-0.5939274,0.1508662,-0.9819525
362,-0.4746833,-0.58621657,0.048503608,-0.67227393
363,-0.51459444,-0.5858216,0.6820034,-0.8232745
364,-0.17389505,-0.36487573,-1.0951539,-0.038562164
365,1.4259065,1.6455501,0.04443729,1.1466243
366,0.45540744,0.26651087,1.3935537,-0.99334615
367,-0.24240541,-0.35636133,0.9501869,-0.052575447
368,-0.6089646,-0.59284973,1.6137189,-0.611429
369,1.3237789,1.1578848,0.4357809,0.24613589
370,-0.5680202,-0.5936755,0.033864945,0.979632
371,0.9929471,1.8935206,-0.47386032,0.22951567
372,0.037556306,-0.19503957,0.3387305,-0.656941
373,-0.45181113,-0.53387094,1.417589,0.9213377
374,-0.7075458,-0.6183218,-0.7004416,1.2906469
375,-0.64665425,-0.62617266,-0.7569907,-0.3141752
376,0.99344313,1.4440578,-1.0002984,1.1843865
377,0.10114172,0.54915756,-0.36481827,0.517873
378,-0.54270256,-0.5968603,-0.6988406,0.8599875
379,-0.51773685,-0.5503334,1.6345047,1.0278541
380,-0.58663094,-0.61827266,-0.93840194,0.4244566
381,-0.43293184,-0.5827631,-1.6920696,0.36913723
382,-0.0075921416,0.39447004,-1.279287,0.28426266
383,0.34116548,0.2926758,0.33476707,-0.15548769
384,-0.5272806,-0.5964874,-0.6578828,-0.789016
385,-0.50507736,-0.60000324,0.08936763,-0.8096512
386,-0.24644324,-0.39184713,1.2274928,1.034009
387,-0.46479732,-0.5609566,1.1141835,-0.8876238
388,-0.19203505,-0.34104806,0.32395875,1.3680348
389,1.2583418,1.172216,1.2212429,0.23239234
390,0.65178925,1.353832,-1.1787393,0.41756704
391,-0.28499055,-0.38167787,0.93726176,0.24078324
392,-0.629007,-0.6077186,-1.5518019,0.7866678
393,-0.40540755,-0.5679443,-1.1660092,0.3240589
394,-0.53189313,-0.5638188,1.6844543,-1.0372322
395,-0.3232988,-0.5265299,-0.9684787,-0.855197
396,0.08231872,-0.20958042,-0.71460915,0.9173777
397,0.812266,1.826111,0.9766794,-0.5391757
398,-0.34420568,-0.52553403,-1.0622069,0.38362703
399,-0.20117208,-0.43867385,-0.63833356,0.9114483
400,0.71158814,0.3795296,1.3981028,0.46704236
401,-0.5304996,-0.60212755,-1.2220807,-0.6333425
402,-0.4369731,-0.37454253,-1.0935386,-2.581574
403,1.9663159,1.2439632,-0.3104753,-1.1345832
404,-0.5472279,-0.57583094,0.43908334,0.751237
405,-0.54692733,-0.60158885,-0.7925614,-0.6817199
406,-0.58773273,-0.5905179,1.1678854,-0.89420426
407,-0.42342237,-0.49998856,0.5775631,1.0666012
408,-0.49619254,-0.5940192,-1.6099266,0.77684563
409,-0.57886064,-0.6053202,0.33024794,0.7653785
410,-0.53180075,-0.5424409,1.3981988,1.2231238
411,-0.62436485,-0.6152059,-0.78839695,-0.86411214
412,-0.543401,-0.61083066,-1.6669112,-0.78296024
413,-0.56722414,-0.62766623,-0.29357475,-0.75544584
414,-0.43448353,-0.5524826,-0.19413042,0.5671308
415,-0.5012759,-0.58288145,-0.6046599,0.8870191
416,1.1578346,1.4087979,-1.0975069,0.45292136
417,-0.3006722,-0.414361,0.46258476,1.2065351
418,-1.2122661,-0.4721955,1.2610178,-3.0656643
419,0.49378324,0.100877434,-1.4463291,-0.5162108
420,0.64843005,0.54942006,-1.5169921,-1.6020434
421,-0.4180246,-0.53326714,1.438314,-0.9053349
422,-0.48533496,-0.49228227,0.022538513,2.2579398
423,-0.42133242,-0.5684737,-0.21053195,-0.42952004
424,-0.036877945,-0.21452779,1.3752859,0.41031164
425,1.4149073,2.4760222,-1.5326784,-1.0495645
426,2.0354242,1.4588938,-0.108249515,0.32940495
427,0.14982933,-0.12515885,-1.5352706,-0.6345344
428,-0.24806963,-0.49078035,-1.2635635,0.8338296
429,-0.60016495,-0.5976387,-0.172212,0.44287813
430,-0.3470748,-0.47081733,0.25572997,0.44596034
431,-0.59628254,-0.60668814,0.7400118,-0.85437256
432,-0.4377877,-0.5718663,-1.547619,0.8920315
433,2.3402152,1.5938731,-1.5945253,-0.2596129
434,-0.55762696,-0.60471237,-0.7517251,-0.85903275
435,0.21590492,0.30794656,0.067479074,0.80729204
436,-0.22393575,-0.42731583,-0.28043514,-0.5647898
437,-0.68427217,-0.5631523,-1.6347743,1.6966588
438,-0.57423806,-0.5918864,-0.25135332,0.84616464
439,0.23627111,-0.047598183,-0.39084047,0.3681005
440,-0.6432755,-0.62410295,-0.75236714,-0.16376695
441,-0.40208316,-0.55683994,0.20966025,-0.84202343
442,-0.32277006,-0.4603933,0.73996896,0.8053353
443,-0.5126511,-0.58768475,-1.3016224,-1.0737813
444,-0.36870208,-0.5332674,-0.9076432,0.41495916
445,-0.37819308,-0.49582934,1.2443521,-0.38365293
446,0.9363184,1.3308327,0.10077146,1.1816924
447,-1.2090466,-0.5044954,-0.41546804,-2.7132022
448,0.36266875,-0.023462057,-0.85915065,1.1126368
449,-0.5618963,-0.6151544,-1.3525738,-0.46150067
450,-0.7297653,-0.5983069,0.67797947,1.4341255
451,3.5165105,3.3317642,-0.12505937,0.5247362
452,-0.5126778,-0.6040025,-1.0083418,0.7188231
453,0.6195522,0.32068324,1.4353303,0.75414604
454,-0.4604561,-0.5042012,0.8077456,1.2021213
455,0.07968083,-0.21816164,0.022227257,-0.58096594
456,-0.59833664,-0.58395016,0.42482546,1.6361175
457,-0.24814138,-0.27310544,1.2241423,-1.5008409
458,-0.5211903,-0.60124123,-0.8182609,-0.8490826
459,-0.44601712,-0.5807657,-0.8319994,-0.86491495
460,1.3324773,1.4159687,-0.49382114,0.399257
461,-0.6095275,-0.5711088,0.35920733,0.5616383
462,-0.6073802,-0.62430406,-0.6678326,0.72357213
463,-0.5298228,-0.59377265,-1.1082054,1.0306121
464,0.84620714,0.69207907,-1.5160993,-0.80092955
465,-0.64424,-0.5698321,0.8221687,0.7152608
466,-0.25428742,-0.4224105,1.6446549,-0.82726556
467,-0.26807213,-0.49720955,-1.0716866,0.59256095
468,-0.12577985,-0.18119884,0.70653677,-1.1715292
469,-0.74167854,-0.63256097,0.36431926,-0.9818111
470,-0.6846669,-0.6180581,0.72152466,-0.7711361
471,-0.6101762,-0.61417246,-0.95159113,-0.81799185
472,-0.6553011,-0.6172403,-0.47165912,0.18506795
473,-0.54558444,-0.5892985,0.94310504,-0.85987824
474,2.4402242,1.3471565,1.0933651,-0.6002553
475,0.8075867,0.8619676,0.6302419,-1.5190024
476,0.9042851,1.5615623,1.172023,0.37689728
477,-0.710044,-0.646106,-0.2841946,-0.74873906
478,-0.61819804,-0.6107254,-0.69390297,0.7917863
479,0.5480015,0.79530454,-1.0387,1.1092865
480,-0.44472227,-0.56690073,-1.0299453,1.027904
481,-0.37752452,-0.4947374,0.9823632,0.7545485
482,-0.07622819,-0.18779373,-1.060678,2.030767
483,-0.80601573,-0.5475316,-0.7478219,-1.6093363
484,1.6742905,1.3603797,1.2209806,0.27572593
485,-0.37486312,-0.42231905,-1.376892,1.7150886
486,-0.5151678,-0.5846578,0.29271007,1.1534357
487,-0.56994355,-0.5444672,-0.87125874,1.5488245
488,0.76223767,1.3271322,-1.2280864,0.016466271
489,1.7050443,1.9200894,0.9269223,-0.6185059
490,-0.27827138,-0.4177847,1.601453,0.933311
491,-0.64271545,-0.6167823,0.7121407,-0.8412339
492,-0.42188668,-0.51471436,0.75107825,0.7988456
493,2.545267,2.1298528,-0.5688675,-0.29596356
